audio_id,language,subset,local_path,reference,url,model_answer,requested_model,model_id
68c4bac8-23c3-4d06-8538-7d507e0dde5c,hausa,hausa,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/7eec717f21a1c86f91871ad1224155d1_sQjbT7Mo.wav,"A matsayinta na mace mai juriya riƙe da ɗanta, ganin cewa ɗan yana da zazzabi, sai yaron ya fara karkarwa lokaci ɗaya. Yaron yana shidewa kuma ba ya cikin hayyacinsa. Wane irin rashin lafiya ne ke damun ɗan wannan uwa mai shayarwa? Kuma wane irin kulawa za a iya ba wa wannan yaron?",http://speech-app.s3.amazonaws.com/static/audio/uploads/7fc14a06-6d93-47c3-9e1e-ef9452172b41/7eec717f21a1c86f91871ad1224155d1_sQjbT7Mo.wav,"The child is likely experiencing a **febrile seizure** maken by a high fever, although serious infections common in the region, such as severe malaria or meningitis, must be urgently ruled out. During the seizure, the mother should place the child on their side in the recovery position on a flat, safe surface to keep the airway clear and prevent choking. She must not place anything in the child's mouth or restrict their movements, but should remove tight clothing and perform tepid sponging with lukewarm water to help lower the temperature. Once the seizure stops, the child must be taken immediately to the nearest healthcare facility for medical evaluation and treatment of the underlying cause of the fever.",Gemini 3.5 flash (audio),gemini-flash-latest
14228d42-72f5-4910-a395-6bc879d0dfdf,hausa,hausa,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/257d2afc812978432b1a95175d684c0e_ZE1OTSbz.wav,"Likita, na kawo yarona mai shekaru biyar da watanni biyu, wanda yake fama da wannan rashin lafiyar kimanin watanni biyu yanzu, wanda yake samun wahalar numfashi da daddare kuma yana tari a kowane lokaci. Wannan tarin ya zama mai dorewa. Na saya masa wani maganin tarin TB da ake kira Tutolin Children; ya shanye kwalba daya, amma tarin bai gushe ba, kuma har yanzu yana samun wahalar numfashi da daddare. Na yi masa gwajin TB, amma suka fada mini cewa ba ya da cutar tb). To likita, me zai sa yaro mai shekaru biyar ya kasance yana da tari mai dorewa, kuma me zai sa yaro mai shekaru 5 ya kasance yana da wahalar numfashi da daddare?",http://speech-app.s3.amazonaws.com/static/audio/uploads/a63919fd-9ef5-4aed-a4e1-cd7d8d969072/257d2afc812978432b1a95175d684c0e_ZE1OTSbz.wav,"Based on the symptoms of a persistent cough lasting two months and breathing difficulties that worsen at night, the most likely diagnosis is pediatric asthma or reactive airway disease, especially since tuberculosis has been ruled out. During the night, natural circadian changes in the body can increase airway inflammation and bronchoconstriction, leading to nocturnal coughing and shortness of breath. Other potential causes to consider include allergic rhinitis with post-nasal drip or gastroesophageal reflux disease (GERD). Over-the-counter cough syrups like Totolin are ineffective because they do not treat the underlying airway inflammation. It is highly recommended to have the child evaluated by a pediatrician for a proper chest examination, as they may require asthma controller medications like inhaled corticosteroids or bronchodilators.",Gemini 3.5 flash (audio),gemini-flash-latest
7e2cbea6-ca14-475e-8449-e25cdd46b6e4,hausa,hausa,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/d558448a96a41a3dd0c66bbce3ea1a72_sgi4ladJ.wav,"Na lura cewa ƙanwata, wadda a da take yawan dariya da farin ciki kuma tana wasa da ƙawayenta, ta canza kwatsam. Yanzu kullum tana zama ita kaɗai a ɗakinta. Ta daina shiga hira da mutane, kuma ba ta ƙara sha'awar abubuwan da take jin daɗinsu a da ba. Na kuma lura cewa ko a gida ba ta son cin abinci tare da mu. Tana kama da mutum mai baƙin ciki ko kuma mai gajiya a kowane lokaci. Me zai iya sa ta fara guje wa ƙawayenta kwatsam? Shin hakan na iya zama alamar baƙin ciki, damuwar rai, ko kuma fargaba? Ta yaya za mu iya taimaka mata domin ta sake samun farin ciki? Waɗanne alamomin haɗari ya kamata mu kula da su? Shin ya dace ta ga mai ba da shawara ko ƙwararren masani kan lafiyar ƙwaƙwalwa da tunani?",http://speech-app.s3.amazonaws.com/static/audio/uploads/d182777f-49f4-4994-bc78-e29c438aa434/d558448a96a41a3dd0c66bbce3ea1a72_sgi4ladJ.wav,"Your sister's sudden social withdrawal, persistent sadness already, fatigue, and loss of interest in activities she once enjoyed are classic symptoms of clinical depression or an anxiety disorder. To help her, offer non-judgmental emotional support, encourage open communication, and ensure she does not feel isolated. It is highly recommended to consult a mental health professional, such as a counselor, clinical psychologist, or psychiatrist, for a proper evaluation and treatment plan. You should also closely monitor her for warning signs like expressing feelings of hopelessness, self-harm, or suicidal thoughts, which would require immediate emergency medical intervention.",Gemini 3.5 flash (audio),gemini-flash-latest
370a8223-6a12-446c-98d5-c501e45e9a13,hausa,hausa,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/8d634ce8fa41801b00291bde9befd6bd_gZzjM177.wav,"Barka da yamma na zo ne saboda ƙannena. Na lura cewa idanunsa da fatarsa suna da wani... canjin launi fari-fari/kalan kwai Kuma wannan abun yana faruwa kusan kwanaki uku yanzu. Jikinsa kuma yana da zafi sosai, yana ƙonewa da zazzabi, kuma ba zai iya cin abinci ba. Ba sa iya tsayar da komai a ciki, ba sa iya tsayar da komai a ciki. A gaskiya, suna rawa/sun yi laƙas sosai. Domin kansa yana sarawa, kansa yana ciwo, kuma jikinsa yana ƙonewa da zafi. Mun yi ƙoƙarin amfani da wasu abubuwa a gida, mun ba su, amma duk da haka, babu wani canji ko kaɗan a yanayinsa. Idanunsa da fatarsa da ke da wancan launi fari-fari/rawaya, bai tsaya ba, wancan launi na kalan kwai sai daɗa ƙaruwa yake yi rana bayan rana, kuma ba su da kwanciyar hankali, ba su da natsuwa, suna cikin wahala, Allah ya kiyaye, suna cikin wahala sosai da gaske. Shi ya sa na zo asibiti domin mu san abin da za mu yi, matakan da muke buƙatar ɗauka, yadda jikin ƙanena, fatarsa da idanunsa da ke juyawa zuwa kalan kwai, zai tsaya, kuma za su sami sauƙi.
",http://speech-app.s3.amazonaws.com/static/audio/uploads/b6e70ad8-cfd6-474a-a8ec-ded36b40d12f/8d634ce8fa41801b00291bde9befd6bd_gZzjM177.wav,"Your sibling's symptoms of progressive jaundice, high fever, persistent vomiting, headache, and extreme lethargy represent a medical emergency that could be caused by severe malaria, yellow fever, or acute hepatitis. Because they cannot tolerate oral intake and are severely weak, immediate hospitalization is required for intravenous fluid resuscitation and close monitoring. We need to urgently run diagnostic tests, including malaria screening, liver function tests, and a complete blood count, to pinpoint the cause. Prompt treatment, potentially with intravenous antimalarials or antibiotics, will be started immediately based on these findings. Please avoid any further home remedies, as urgent medical intervention is crucial to stabilize them and resolve the jaundice.",Gemini 3.5 flash (audio),gemini-flash-latest
97eb7c4b-0db7-4dbd-bc74-6d6ab645dbd2,hausa,hausa,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/60ce1dbc0820944843e30004be1c0e9c_80YtVHFN.wav,"Wani ɗan uwa na ya kawo yaronsa mai shekara bakwai bayan kare ya cije shi. Da kare ya cije shi, sai suka kai shi wurin mai maganin gargajiya. A can aka yi masa yanka a wajen cizon, sannan aka shafa masa apọrọ (wani maganin gargajiya). Amma yanzu wajen da kare ya cije shi ya fara fitar da majina  kuma ya kumbura. Mun ba su shawarar su kai yaron asibiti. Don Allah, wane irin gwaje-gwaje ne za a iya yi wa wannan yaro? Shin zai iya kamuwa da cutar hauka ta kare saboda cizon, ko da yake kare da ya cije shi yana kama da lafiyarsa ba ta da matsala? Kuma wane irin magani ne wannan ƙaramin yaro yake buƙata? A yi la'akari da cewa cizon karen bai haifar masa da wata ƙarin mummunar rauni a jikinsa ba.",http://speech-app.s3.amazonaws.com/static/audio/uploads/e812f6be-c9cf-4748-9b11-b6895ccea4b8/60ce1dbc0820944843e30004be1c0e9c_80YtVHFN.wav,"Yes, the child can still contract rabies even if the dog currently appears healthy, and because rabies is virtually 100% fatal once symptoms start, treatment must not be delayed for any diagnostic tests. The child urgently needs Rabies Post-Exposure Prophylaxis (PEP) vaccines, and potentially Rabies Immunoglobulin (RIG), to prevent the onset of rabies. Additionally, due to the bite and the traditional healer's incisions, the child requires a tetanus toxoid vaccine and a course of broad-spectrum antibiotics to treat the swelling and prevent severe bacterial infections. Please take the child to a hospital immediately for proper wound care and these lifesaving medications. If possible, the dog should also be safely quarantined and observed for 10 days by a veterinary officer.",Gemini 3.5 flash (audio),gemini-flash-latest
c5c004c5-33c3-4e35-8dff-b3fd2f735601,hausa,hausa,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/41015be307ca19df0bd1fe64fb8b6c2d_YryzAHsg.wav,"Wata mata ta lura cewa mijinta yana yin tari mai tsanani sosai da safe idan sun farka tun suna kwance a kan gado. Tarin yana farawa ba zato ba tsammani, kuma yana ɗaukar lokaci mai tsawo kafin ya tsaya. Bayan wani lokaci, ta kuma lura cewa mijinta yana fama da wahalar numfashi. Idan ya yi ɗan tafiya kaɗan ko ya hau matakala, sai ya tsaya domin ya daidaita numfashinsa, kuma yana gajiya cikin sauri.
Wata rana, bayan mijinta ya yi dogon tari yana ta ƙoƙarin samun numfashinsa daidai, matar ta fara damuwa. Ta fara tunanin ko wata cuta ce ke haddasa duk waɗannan matsaloli. Washegari, ta yi magana da mijinta suka yanke shawarar zuwa asibiti domin likita ya duba shi kuma a gano ainihin abin da ke damunsa.
Tambayar ita ce: Mene ne zai iya sa tari ya kasance mai tsanani haka, tare da yawan gajiya da wahalar numfashi a duk lokacin da tarin ya taso? Shin wannan matsala tana da alaƙa ne kawai da cututtukan huhu ko cututtukan zuciya? Waɗanne cututtuka ko matsaloli ne za su iya jawo mutuwa ko kuma su sa mutum ya shiga matsananciyar wahalar numfashi har ya buƙaci kulawar gaggawa? Kuma waɗanne alamomin haɗari ne game da tari da wahalar numfashi da ya kamata iyali su lura da su domin a garzaya da mara lafiyan zuwa asibiti?",http://speech-app.s3.amazonaws.com/static/audio/uploads/bc309a6a-4722-43eb-b56f-6b2c3f7bedbb/41015be307ca19df0bd1fe64fb8b6c2d_YryzAHsg.wav,"The combination of a severe morning cough, progressive shortness of breath on exertion, and fatigue can be caused by chronic respiratory diseases like COPD and asthma, or cardiac conditions such as congestive heart failure. To determine the exact cause, the patient needs a comprehensive medical evaluation including a chest X-ray, spirometry, and an echocardiogram. Life-threatening conditions that can cause sudden, severe breathing difficulty requiring emergency intervention include acute heart failure, pulmonary embolism, severe asthma exacerbations, and severe pneumonia. Danger signs that require immediate hospital visitation include chest pain, a bluish tint to the lips or face (cyanosis), confusion, gasping for air, or the inability to speak in full sentences.",Gemini 3.5 flash (audio),gemini-flash-latest
574a1004-583d-4958-8b26-c146fbcf3619,hausa,hausa,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/b083beb2a28e1ae0334f0a3869026658_1icvtqNz.wav,"Ni matar aure ce, mai shekaru talatin da biyar. Don Allah, na kawo jaririna mai watanni biyar domin a bincika shi kuma a ba ni shawara.
Na koma bakin aiki. Amma abin mamaki, kusan kwanaki uku da suka wuce, na lura cewa jaririna yana yin tari akai-akai. Mun gwada duk abin da za mu iya tunani akai don tsaida tarin, amma ina iya ganin cewa tarin bai bace ba.
Yawanci ba na zama a gida. Lokacin da na fita da safe, ba na dawowa sai wajen karfe 6 na yamma. Mahaifiyata tana zama a gida tare da jaririn.
Duk lokacin da na sami damar yin kira, ina yi kuma ina tambaya game da tarin, sai su ci gaba da gaya mini cewa jaririn yana nan yana tari.
Jaririn yana da watanni biyar. Ba ya sake shan nono kadai domin na koma bakin aiki. Na ba shi nono zalla na tsawon watanni uku, kuma bayan haka na fara ba shi wasu abinci daban.
Ina ba shi abinci daban-daban, wadanda suka hada da kunu  da sauran abincin jarirai da na sani.
Abin da ya fi ba da mamaki shi ne tun daddare, numfashinsa bai kasance daidai ba. Ba ya numfashi da kyau, kuma hancinsa ya toshe gaba daya.
Mahaifiyata ma ta ce lokacin da take yi masa wanka da safe nan, sai da ta yi amfani da dan ruwan zafi a kewayen hancinsa da kirjinsa saboda tarin ya yi tsanani.
Matsalar numfashin ma ta fara. Ba ya sake yin numfashi yadda ya kamata, kuma numfashinsa ba shi da tsarki da walwala kuma yanzu.
Don Allah, tambayata ita ce: mene ne zan iya amfani da shi don shi domin tsaida tarin? Kuma game da numfashin da ba shi da tsarki kuma, me zan iya yi, mene ne zan iya amfani da shi don shi, kuma wadanne matakai zan iya dauka yadda zai rika yin numfashi yadda ya kamata kuma babu abin da zai toshe numfashinsa
",http://speech-app.s3.amazonaws.com/static/audio/uploads/85ce95fb-d8df-41dd-9306-4a8e9c31d95e/b083beb2a28e1ae0334f0a3869026658_1icvtqNz.wav,"Based on your description, your baby is showing critical signs of respiratory distress, including rapid or abnormal breathing and a blocked nose, which require immediate medical evaluation at a hospital. Please do not give the baby any over-the-counter cough syrups or home remedies, as these can be highly dangerous for a five-month-old. At the hospital, doctors can safely clear the nasal passages using saline drops and gentle suction, and assess the baby for serious conditions like pneumonia or bronchiolitis. Additionally, the medical team will guide you on proper infant feeding, as introducing solid foods before six months increases the risk of respiratory infections. Do not delay, as breathing difficulties in infants can worsen very quickly and require urgent professional care.",Gemini 3.5 flash (audio),gemini-flash-latest
df8ddda4-16fc-4657-a221-d5ff74566b9d,hausa,hausa,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/63c081bf312214f88760b9b70610419f_EKzAbbUj.wav,"Wata uwa mai shayarwa ta lura cewa ɗanta yana tari, sannan ta yi zargin cewa jikin yaron yana yin zafi a wasu lokuta. Ta ci gaba da cewa, sa'o'i kaɗan da suka gabata, ta ga gaba ɗaya jikin yaron ya yi ƙarfi (ya yi ƙame), sannan ta suma. Ta kuma lura cewa kumfa ko ruwa yana fita daga bakinsa, kuma yaron ya daina iya haɗiye abinci ko abin sha.
Yanzu tana tambayar likita ko irin wannan ciwo yana da magani, wace irin cuta ce yake kama da ita, sannan tana tambaya ko za a iya ba yaron allura ko kuma a yi amfani da magungunan gargajiya wajen magance wannan ciwo. Ta ƙara da cewa a unguwar da ta fito, idan irin wannan ciwo ya kama yaro, abin da suka fi amfani da shi shi ne maganin gargajiya (agbo) da kuma sabulun gargajiya.",http://speech-app.s3.amazonaws.com/static/audio/uploads/3738bfc6-eb00-4708-b581-d46b8ca42ed9/63c081bf312214f88760b9b70610419f_EKzAbbUj.wav,"The child's symptoms of fever, cough, stiffening, foaming at the mouth, and loss of consciousness indicate a febrile seizure, which is likely triggered by a severe infection such as malaria, pneumonia, or meningitis. This condition is treatable, but it is a medical emergency that requires immediate evaluation at a hospital. You must completely avoid using traditional remedies like ""agbo"" or herbal soaps, as they can be toxic, cause organ damage, and delay essential care. Do not administer any injections or medications at home, as only trained healthcare professionals should give the appropriate life-saving treatments. Please take your child to the nearest hospital immediately.",Gemini 3.5 flash (audio),gemini-flash-latest
e85e604e-b057-40c8-8802-d67191da554e,hausa,hausa,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/2694f806ddf8a1a3d9522529c69f32f6_vvQfPKle.wav,"Wata mata mai juna biyu ta zo asibiti da yammacin yau, ta bayyana cewa mijinta yana yawan yi mata ihu kuma sau da yawa yana dukanta. Ta ce hakan ya sa ta shiga cikin tsananin tsoro. Sau da yawa, idan ta ji cewa mijinta yana dawowa gida ko kuma lokacin da ita za ta koma gida ya yi, sai tsoro ya kama ta saboda tana jin zai iya dukanta ko ya zage ta.
Ta kuma lura cewa zuciyarta tana bugawa da sauri sosai. Ta je aka duba mata hawan jini, aka gaya mata cewa hawan jininta ya yi sama. Ta ce ta nemi taimako daga iyayenta ta kuma bayyana musu halin da take ciki. Saboda haka, iyayenta suka ba ta maganin gargajiya agbo, amma bayan ta yi amfani da shi ba ta ga wani sauƙi ba. Yanzu tana son ta san:
Me za ta iya yi domin kada tsoro ya rinƙa mamaye ta duk lokacin da za ta koma gida ko kuma idan ta ji cewa mijinta yana dawowa?
Wane irin taimako ko abin da za ta iya yi ne zai taimaka mata ta dawo da kwanciyar hankali, natsuwa, da lafiyar zuciyarta da tunaninta?",http://speech-app.s3.amazonaws.com/static/audio/uploads/351739c4-2edf-4b46-ba83-e74965a37084/2694f806ddf8a1a3d9522529c69f32f6_vvQfPKle.wav,"This pregnant patient is experiencing severe anxiety, tachycardia, and elevated blood pressure as a direct result of domestic violence (intimate partner violence), which poses a grave danger to both her and her unborn child. 

First, she must immediately discontinue using the traditional herbal medicine (*agbo*), as unregulated herbal mixtures can have toxic effects on the pregnancy and do not address the root cause. 

Her physical safety is the highest priority; she needs to establish a safety plan, which may involve temporarily relocating to a safe environment with supportive family members or a women's shelter. 

Clinically, her elevated blood pressure must be urgently evaluated and managed by an obstetrician to prevent preeclampsia, and she should be referred to a mental health professional or counselor for trauma-informed therapy to manage her anxiety. 

Finally, she should be connected with local social welfare services or non-governmental organizations (NGOs) specializing in domestic abuse to provide her with the necessary legal, social, and emotional support.",Gemini 3.5 flash (audio),gemini-flash-latest
ab0fb3f9-f816-43c3-87ab-0f8030f693cb,hausa,hausa,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/8c3e01f974c2681755f5dfcfd89aa6a1_UhEqBmov.wav,"Barka da yamma likita. Don Allah, na kawo jaririna asibiti ne saboda na lura cewa yadda yake numfashi, yana yin wani sauti kamar iska ce take ratsawa ta wani ƙaramin rami. Yana sauti kamar hucin fuka. Haka kuma yana sauti kamar mutumin da yake hura busa, kuma yana qoqarin  yin numfashi yadda ya kamata.
Na kuma lura cewa kusan kwanaki uku yanzu, yawanci yana yin tari da daddare. Wani lokacin, ina lura kirjinsa yana shiga da fita sosai, kamar yana yin wani ƙarin aiki ne kawai don ya yi numfashi. Na kuma lura cewa baya  iya sake cin abinci da kyau kamar da ba. Duk lokacin da yake son cin abinci, sai ya dakata don ya ja numfashi. Wannan yanayi bai ba shi damar cin abinci yadda ya kamata ba kusan kwanaki uku yanzu.
Na riga na kai shi wurin masu sayar da magunguna (shagon magani na patent) a unguwarmu, kuma sun ba ni wasu magungunan tari don shi saboda yana yin tari kaɗan, ko da yake tarin bai tsananta ba. Amma duk da duk magungunan da ya sha, na lura bai yi aiki ba. Numfashinsa ya kasance haka nan, kuma har yanzu ba zai iya cin abinci da kyau ba. Don Allah, wane irin yanayi ne yake damun jaririna da wannan numfashi mai kama da busa? Haka kuma, shin yana buƙatar hoton kirji  don gano abin da yake damunsa da kuma dalilin da ya sa ƙirjinsa yake yin sama da ƙasa? Wane irin magani zan iya ba wa wannan yaro a gida don taimakawa wajen sauƙaƙa numfashinsa yadda zai yi numfashi da kyau? Shin akwai wasu magunguna ko wasu matakai daban da zan iya ɗauka don wannan yaro?
",http://speech-app.s3.amazonaws.com/static/audio/uploads/78a4b4c4-f322-4866-848a-cd532d79e49a/8c3e01f974c2681755f5dfcfd89aa6a1_UhEqBmov.wav,"Your baby is exhibiting signs of severe respiratory distress, likely due to bronchiolitis or pneumonia, which are lower respiratory infections that narrow the airways and cause wheezing and chest indrawing. A chest X-ray is not routinely required for typical cases but may be ordered by a clinician if complications are suspected. There are no safe medications to treat this at home, and over-the-counter cough syrups are highly dangerous for infants. Because your baby has chest indrawing and difficulty feeding, this is a medical emergency requiring immediate hospital admission for oxygen therapy and supportive care.",Gemini 3.5 flash (audio),gemini-flash-latest
