audio_id,language,subset,local_path,reference,url,model_answer,requested_model,model_id
3d3cee98-b237-4cd0-8f7a-ddedd63299a9,english,accented_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/e5cf6d37017884530b4b08894e09e143_HfifL4mk.wav,"A woman who lives in our house, she is employed. She does her work diligently and has no health issues.
One day, while she was bathing, she felt her breast and noticed something like a small, hard lump inside it.
Initially, she thought it was nothing serious, but she felt it again on another day and realized it was still there. As time went on, she became very anxious. She began to worry about whether this issue was developing within her breast. It wasn't painful, but the fact that the lump was hard and wouldn't go away made her sad. She also started remembering stories she used to hear about girls who had lumps in their breasts.
After a few weeks, she decided to go see a doctor. She wanted to know what caused the lump and what she needed to do to safeguard her health.
My questions are: What can cause a hard lump in a woman's breast?
Does every breast lump mean something that could lead to cancer?
What other symptoms should women look out for regarding their breasts?

",http://speech-app.s3.amazonaws.com/static/audio/uploads/3e3b9ca0-d242-466a-8dd5-fadfd7abcc31/e5cf6d37017884530b4b08894e09e143_HfifL4mk.wav,"A hard breast lump can be caused by benign conditions shabd as fibroadenomas, cysts, or infections, as well as malignant conditions like breast cancer. Fortunately, the majority of breast lumps—around 80%—are benign and do not mean or lead to cancer. However, any new, hard, or persistent lump must be promptly evaluated by a doctor using imaging like an ultrasound or a mammogram to be certain. 

In addition to lumps, women should watch for other warning signs such as bloody nipple discharge, skin dimpling or redness, nipple retraction, or swelling in the armpits. I highly recommend performing monthly breast self-examinations and visiting a clinic immediately if any of these changes are noticed.",Gemini 3.5 flash (audio),gemini-flash-latest
765b06e9-4314-4cd5-9b0d-f966ccb8f16d,english,accented_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/986b18ca45a5dd77b85eb65c7e3c1b65_va5g39ok.wav,"Good evening I came because of my younger sibling. I noticed that their eyes and skin have an airy... a pale/yellowish color. And this has been going on for about three days now. Their body is also very hot, burning with a fever, and they cannot eat. They cannot retain anything, they cannot retain anything. In fact, they are shivering/weakened heavily. Because their head is throbbing, their head is aching, and their body is burning hot. We have tried using some things at home, we gave them, but even so, there is absolutely no difference in their condition. Their eyes and skin that have that pale/yellowish color, it hasn't stopped, that yellow color is just increasing day by day, and they are not at peace, they are not comfortable, they are suffering, God forbid, they are really suffering. That is why I came to the hospital so we can know what to do, the steps we need to take, so that my younger sibling's body, their skin and eyes that are turning yellow, will stop, and they will recover.
",http://speech-app.s3.amazonaws.com/static/audio/uploads/36b89ae1-c49b-421e-aee0-92d33762fd44/986b18ca45a5dd77b85eb65c7e3c1b65_va5g39ok.wav,"Based on your description, your sibling's symptoms of yellowish eyes and skin (jaundice) combined with high fever, vomiting, severe weakness, and headache are highly concerning for serious infections common in Nigeria, such as severe malaria, yellow fever, or acute viral hepatitis. These conditions can cause rapid destruction of red blood cells or acute liver inflammation, which explains why the yellowing is worsening and they cannot retain food or fluid. 

You must bring your sibling to the hospital immediately for a professional evaluation and urgent tests, including a malaria parasite test, a complete blood count, and liver function tests. Please avoid giving any more home remedies, as they urgently need medical interventions like intravenous fluids and targeted treatments to recover safely.",Gemini 3.5 flash (audio),gemini-flash-latest
a8bc8d5e-e18b-4176-bd59-589224c0009b,english,accented_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/f1bed36ef3fa1e0c5eaa1defe0e7fa00_G2bxnjmd.wav,"A thirty-three-year-old pregnant woman who is seven months pregnant was brought to our hospital by her neighbors. They explained that she suddenly developed severe abdominal pain, and a large amount of blood began to come out from her vagina. Her body was shaking, and she was crying because the pain was intense. Her family said they were afraid that something serious might happen to both the mother and the baby.
Their first question for the doctor was: What could be causing this severe abdominal pain and heavy bleeding?
Their second question was: What should be done immediately for this pregnant woman?
Their third question was: What investigations or tests can be carried out?
Their fourth question was: What treatment is appropriate for her condition?
Their fifth question was: What foods should this pregnant woman avoid, and what hygiene measures should she observe?",http://speech-app.s3.amazonaws.com/static/audio/uploads/0e3095c2-5abc-4286-8d2e-3c2f926f39e6/f1bed36ef3fa1e0c5eaa1defe0e7fa00_G2bxnjmd.wav,"1. The sudden onset of severe abdominal pain and heavy vaginal bleeding in a seven-month pregnant woman is highly suggestive of **placental abruption** (premature detachment of the placenta). 
2. Immediate management must focus on maternal stabilization through urgent intravenous fluid resuscitation, oxygen administration, and close monitoring of maternal vital signs and fetal heart rate. 
3. Key investigations to perform immediately include an urgent obstetric ultrasound to assess the placenta and fetal viability, alongside a complete blood count, blood grouping and cross-matching, and a coagulation profile. 
4. Definitive treatment typically involves an emergency Caesarean section to safely deliver the baby and control maternal bleeding, especially in cases of fetal distress or severe maternal instability. 
5. To promote overall maternal health and prevent infections, pregnant women should avoid unpasteurized dairy, raw or undercooked meats, and alcohol, while practicing diligent handwashing and proper genital hygiene.",Gemini 3.5 flash (audio),gemini-flash-latest
4f88702e-973b-4918-90bc-3052fbbbc67f,english,accented_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/20b1db9e2adb8570f3a2c99acfa10eac_ojpfiFce.wav," My family member’s child was bitten by a dog. He is a seven-year-old child. When the dog bit him, they usually went to their traditional healer; they made an incision on the wound and applied “apọrọ” (traditional preparation) to it. But now, the place where the dog bit him has started producing pus and it is swollen. We explained to them that they should take him to the hospital. Please, what kind of examination can be done for this boy? Can he have rabies because of the dog, even if the dog itself seems to be fine? And what kind of treatment does this young boy need? Consider that the dog did not cause any further injury to his body.",http://speech-app.s3.amazonaws.com/static/audio/uploads/ef9140fe-7a4a-4a06-af80-4455cc0ee4ac/20b1db9e2adb8570f3a2c99acfa10eac_ojpfiFce.wav,"Yes, the child is still at risk of rabies even if the dog looks healthy, so rabies post-exposure prophylaxis (PEP) must be started immediately. A doctor will conduct a thorough physical examination of the wound, assess the child's immunization status, and may take a wound swab for culture to identify the bacteria causing the pus. Treatment will require a series of rabies vaccines, a tetanus toxoid injection (and possibly tetanus immunoglobulin due to the traditional incision), and appropriate antibiotics to clear the infection. Please take him to the hospital immediately, as untreated dog bites and traditional wound interventions can lead to fatal complications like rabies and tetanus.",Gemini 3.5 flash (audio),gemini-flash-latest
b41993cb-1b4f-4e3b-8e8b-2eb6e2ef132e,english,accented_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/85084b9e10f05fae127d3fc0da0511f2_fBGKxJJj.wav,"This woman gave birth at our hospital here about Six months ago.  she came to our hospital with her husband, where she gave birth to her child, the six-month-old girl that they have brought in.
The mother explained further that it has been about thirteen to fourteen days since she noticed that this child started coughing.
The mother also mentioned that she had been treating this child for catarrh earlier, before the cough started.
She said the cough has become more severe since yesterday. The cough became very severe, although it had initially started about three days ago.
She said that whenever she breastfeeds the child, she also gives her the liquid medicine that is in the bottle—the one sold for coughs—which she has been administering and the child has been taking.
She then said that since yesterday, the cough has become so severe that the child is finding it very, very, very difficult to breathe, which has really worried me.
It is as if her breathing is fluctuating—going up and down every few seconds.
They were frightened, which is why they brought her to the hospital.
Now, the question is: can we give this mother something to help the child at home, given that her breathing is fluctuating with that cough? Should we prescribe cough medicine for her, or should we have the child examined before prescribing any medicine or giving her an injection?""",http://speech-app.s3.amazonaws.com/static/audio/uploads/74ad3a52-5cc9-4439-b3b5-095e4da6fe66/85084b9e10f05fae127d3fc0da0511f2_fBGKxJJj.wav,"The child must be thoroughly examined by a healthcare clinician immediately before any medication or injection is prescribed. Her symptoms of severe cough and fluctuating breathing in a six-month-old infant are critical red flags for severe respiratory distress or pneumonia, which can be life-threatening. 

You should not prescribe any cough medicines, as they are contraindicated in infants and can dangerously mask worsening symptoms. Immediate clinical assessment is required to check her respiratory rate, oxygen saturation, and chest in-drawing to determine the need for hospitalization, oxygen therapy, or specific antibiotics.",Gemini 3.5 flash (audio),gemini-flash-latest
583bdd4f-0b3b-415b-89cc-4e24c55c6bb5,english,accented_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/70f14657b1a3b0c1a9f82a19e1cd2525_oewToQ2K.wav,"Adeolu is a ten-year-old child whose mother was my sister. However, for a few days now, I have noticed that this child sits alone ever since his mother died; he does not want to play with anyone, and he does not want to talk to anyone. He has also started refusing to eat, and it looks like he is thinking too much and is heartbroken. This frightened me, so I decided to take him to the hospital for help. When I got to the hospital, I asked the doctor, 'Could this child's condition be due to the grief of his mother's death?' And, 'What can I do to help at home, or does this child need to speak to a mental health professional, or what can I do to make him eat or play with his peers, and does he need any medication to help?",http://speech-app.s3.amazonaws.com/static/audio/uploads/6cc16740-ef5f-4ccb-9b54-2a05f9a40f74/70f14657b1a3b0c1a9f82a19e1cd2525_oewToQ2K.wav,"Yes, Adeolu's behavior of isolation, at its severity, is a very common and expected reaction to the profound grief of losing his mother. At home, you can support him by providing a loving, patient environment, encouraging him to talk about his feelings, and offering small, frequent portions of his favorite foods without force. However, given his persistent food refusal and withdrawal, it is highly recommended to consult a mental health professional, such as a child psychologist or counselor, for proper evaluation and grief therapy. They can guide you on gentle ways to encourage peer interaction and monitor him for clinical depression. Medication is generally not the first step for acute grief and should only be prescribed if a specialist diagnoses a specific clinical condition.",Gemini 3.5 flash (audio),gemini-flash-latest
a330674b-1cce-4ebd-b148-0214be33a856,english,accented_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/1ecaccdd86f8797cc66a22e61daccf4a_w640SuFi.wav,"A mother living in our neighborhood was pregnant with her second child. At the beginning of the pregnancy, everything was going normally, and she was happy that a new baby was coming. However, a few months ago, she began to experience severe lower abdominal pain. One day, the pain became so intense that she could hardly stand up properly. Shortly afterward, she also started having heavy vaginal bleeding. The bleeding was more than usual, and it made her very weak. When she saw the bleeding, she became frightened that her unborn baby might be in danger. Her husband quickly assisted her to go to the hospital.
My question is: what can cause severe lower abdominal pain during pregnancy? Is heavy bleeding during pregnancy a danger sign for the mother or the unborn baby?
What are the signs that indicate the pregnancy may be in trouble? Is there any medication that can stop the pain and bleeding without harming the unborn baby?",http://speech-app.s3.amazonaws.com/static/audio/uploads/383888b7-2c4d-4b85-8bfb-3421f72eeadc/1ecaccdd86f8797cc66a22e61daccf4a_w640SuFi.wav,"Severe lower abdominal pain during pregnancy can be caused by him like threatened miscarriage, placental abruption, ectopic pregnancy, or non-obstetric issues like urinary tract infections. Heavy vaginal bleeding is a major danger sign that threatens the lives of both the mother and the unborn baby. Other warning signs that a pregnancy is in trouble include reduced or absent fetal movements, severe headaches, fever, and sudden gush of fluid from the vagina. There is no single medication that can safely stop pain and bleeding at home; immediate medical evaluation is crucial to determine the cause and provide appropriate, life-saving care.",Gemini 3.5 flash (audio),gemini-flash-latest
29a2c96b-9835-400d-acf7-a3e335d5002e,english,accented_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/22ec8fbe7f988ab0386b1b5adac42a40_Lylr5O79.wav,"A guardian of a child observed that the child is cough intensely, till the end that the child is been abrupt and struggling to breathe well. What can cause a child to be coughing in abrupt manner, till the end that the child can't breathe well, and struggling to breathe? What can kind of test can we run for that child? What treatment can we give? And then what advice can be give to the guardian of this child? ",http://speech-app.s3.amazonaws.com/static/audio/uploads/c24d9a22-2976-4730-b153-2b242b1d096f/22ec8fbe7f988ab0386b1b5adac42a40_Lylr5O79.wav,"Abrupt, severe coughing with difficulty breathing in a child can be caused by foreign body aspiration, acute asthma exacerbations, croup, or infections like pertussis (whooping cough). Immediate diagnostic tests should include a chest X-ray to check for airway obstructions or lung infections, pulse oximetry to assess oxygen levels, and potentially a bronchoscopy if an aspirated object is suspected. Treatment focuses on stabilizing the airway with oxygen, administering nebulized bronchodilators or epinephrine, and performing urgent foreign body removal if needed. The guardian must seek emergency medical care immediately and should avoid doing blind finger sweeps in the child's throat, as this can push an obstructing object further down.",Gemini 3.5 flash (audio),gemini-flash-latest
1ca84822-c7ea-4bee-9736-4cd89a8f0bf2,english,accented_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/6e7c086781508076742c00c0e90a393b_QXZ9PS88.wav,"I brought my nine-year-old child to the hospital this afternoon. I sent the child on an errand to buy something for me in town, but a dog bit the child. When they brought the child home and explained what happened, I examined the wound where the dog bit the child, and I noticed that the wound is red and already swollen. We made inquiries in the neighborhood to find out about the dog that bit the child, and the dog's owner said that they have never given the dog any vaccines. They mentioned that it just goes out, plays, and comes back inside. They said they have never given the dog any medical treatment whatsoever. This is why I became frightened and rushed the child to the hospital, so that it wouldn't turn out that the dog that bit the child is a rabid dog. What could possibly happen to a child who has been bitten by a dog? What could happen to a wound that is red and swollen? Is it possible for an infection like rabies to enter this wound? Is it possible for something terrible to happen to the child as a result of this dog bite? Please...
What can I do to prevent an infection from entering this wound? What vaccines and what medications can be used to treat this child to ensure they receive proper care? What else can we do, or what medical tests can we run to care for the wound where the dog bit this child?

",http://speech-app.s3.amazonaws.com/static/audio/uploads/deb5d857-a070-45c0-befc-c05e82418b64/6e7c086781508076742c00c0e90a393b_QXZ9PS88.wav,"To protect your child, the wound must be **washed thoroughly with soap and running water for at least 15 minutes immediately**, and antibiotics will be prescribed to treat the bacterial infection causing the redness and swelling. 

Because the dog is unvaccinated, your child urgently requires **Rabies Post-Exposure Prophylaxis (PEP)**, which includes a series of rabies vaccines and Rabies Immunoglobulin (RIG) injected around the wound. 

A **tetanus toxoid vaccine** (and potentially tetanus immunoglobulin) must also be administered to prevent tetanus. 

The wound should generally be left open and not sutured immediately to minimize infection risk, and the dog should be safely quarantined and observed for 10 days if possible. 

Please ensure the hospital team begins these treatments immediately, as rabies is 100% fatal once symptoms develop but entirely preventable with prompt care.",Gemini 3.5 flash (audio),gemini-flash-latest
2d3577d4-0796-481d-b7cd-df6912cbf4df,english,accented_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/4dc9ce6a313e6f7f05e2097d99201126_aCvc58WL.wav,"After I gave birth and I was trying to recover, one evening I thought that since we did not have clean water in our area, if I wanted to bathe, I would always use water that is not clean all the time, I kept thinking that I should take care of myself and be bathing properly.
Then, when it became one evening, my body was no longer well. I started feeling cold, and my body began to shiver every day. I was feeling cold, but my body was not well again. I noticed that the blood that was coming out after childbirth had a smell coming from there that was not good at all. The smell was much, and this had not happened before.
I could not take my eyes away from it. As I got up, that was when I was coming to the hospital to ask whether the clean water that I used to bathe could cause any illness after childbirth ",http://speech-app.s3.amazonaws.com/static/audio/uploads/b4129300-516c-4e8c-b210-8a7a68eb2c40/4dc9ce6a313e6f7f05e2097d99201126_aCvc58WL.wav,"Yes, bathing with unclean water after childbirth can indeed cause a serious uterine infection known as puerperal sepsis or endometritis. After delivery, the birth canal and the site where the placenta detached inside the uterus are open wounds, making it very easy for bacteria from contaminated water to enter and cause an infection. Your symptoms of shivering, feeling cold, and experiencing a foul-smelling vaginal discharge are classic warning signs of this condition. 

This is a medical emergency, and you must be evaluated by a healthcare professional immediately at the hospital for proper treatment, which typically includes antibiotics. For the future, always ensure that water used for bathing and personal hygiene after childbirth is clean, boiled, or treated to prevent such infections.",Gemini 3.5 flash (audio),gemini-flash-latest
