audio_id,language,subset,local_path,reference,url,model_answer,requested_model,model_id
a921421a-5a74-4099-b2ff-7e857fd1d354,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/af6ace06eb9c166ea21d14b725dfe032_ikQsvTqh.wav,"A mother gave birth to a newborn two weeks ago. She started seeing blood little by little on her body. However, as the days went by, she noticed that something like the stomach and blood were coming out. Sometimes the mother of the child is different. And she has a neck that is not good. And she knows that the mother of the child usually has small pains in her lower abdomen, and every time she sees these signs, her heart gets confused. She wondered if it was something among the common problems after childbirth or another problem. One day when she went to the hospital, and was talking to other mothers, she heard that they should not downplay any changes they see in their bodies. This made her seek a doctor to talk to them. My question is, what can cause such a thing after childbirth? Can pain in the lower abdomen be a sign of a disease? What are the signs that this new mother should be careful of after childbirth? What are the steps that the mother needs to take to prevent this disease?",http://speech-app.s3.amazonaws.com/static/audio/uploads/d376f16d-8a40-477f-86c0-22c5e7c0fabe/af6ace06eb9c166ea21d14b725dfe032_ikQsvTqh.wav,"The passing of tissue-like blood clots and severe lower abdominal pain two weeks postpartum strongly suggests retained products of conception (leftover placental tissue) or a uterine infection like endometritis. Yes, this lower abdominal pain is a significant warning sign of these underlying conditions, which can lead to life-threatening secondary postpartum hemorrhage or sepsis if ignored in our community settings. New mothers must urgently watch out for danger signs such as passing large blood clots, foul-smelling vaginal discharge (lochia), high fever, and continuous severe pelvic pain. To prevent this, skilled birth attendants must properly perform active management of the third stage of labor and carefully inspect the delivered placenta to ensure no fragments are left inside the womb. She made the right decision to consult a doctor promptly, as she will likely need an ultrasound evaluation followed by antibiotics or a minor procedure (evacuation) to safely clear the womb.",Gemini 3.1 Pro (audio),gemini-3.1-pro-preview
48eb67dd-3ea9-4e95-9aeb-6f739d5c047b,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/d4efc0e2708246ed472102cdf3811037_ASnp9s1f.wav,"My name is Mrs. Akinleye. For about the past two months, I have noticed that my husband's breathing has not been normal at all. He also sneezes repeatedly, especially whenever he is in a dusty environment or in a place where something is being fried. He sneezes repeatedly and finds it difficult to breathe properly.

His breathing becomes laboured, and he tends to sneeze whenever he is in places with smoke or dust.

Is there any test that can be carried out to determine exactly what is causing these symptoms? Could staying in dusty places be the cause, or is his body's system changing in a way that is making this happen? What type of medication can he use so that his breathing will become normal and comfortable at all times, wherever he may be?",http://speech-app.s3.amazonaws.com/static/audio/uploads/5c2b47ff-934e-40c4-b5b5-432f28b0e0d2/d4efc0e2708246ed472102cdf3811037_ASnp9s1f.wav,"Based on the symptoms you've described, your husband is likely suffering from an allergic respiratory condition such as allergic rhinitis, and the labored breathing suggests he may also be developing allergic asthma. To pinpoint the exact cause, we can perform diagnostic tests including spirometry to check his lung function and allergy tests, like skin prick tests or specific blood tests, to identify his exact triggers. The dusty places and smoke are indeed the direct triggers causing his immune system to overreact, a hypersensitive change in his body that can develop at any stage of life. To manage this and normalize his breathing, he would typically need a combination of avoiding these triggers, oral antihistamines for the sneezing, and possibly inhaled corticosteroids or bronchodilators. I strongly advise you to bring him to the hospital for a proper clinical evaluation so we can confirm the diagnosis and prescribe the correct medications for him.",Gemini 3.1 Pro (audio),gemini-3.1-pro-preview
193bc635-2a7a-48d4-a2a1-d80de70d3f1b,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/2bd4ee05cdcf559317294ce081a41a2e_cWWA0Fbu.wav,"​We saw one of our pregnant women early this morning along with her husband, she said that she has severe pain in her abdomen and her back is also aching, even though it is not yet up to her delivery date. We asked this lady how many months pregnant she is, and she said it is a pregnancy of six months and a few days. We then also asked this lady whether she is experiencing that pain right now or if it comes and goes, and she said she is experiencing that pain right now. Then we asked this lady whether she saw water or saw blood, and she said that she saw water and blood. We then also asked this lady which number of child, which number of pregnancy is the pregnancy that is inside her, and she said it is her first pregnancy. Our question for our doctor is,could this sign point to signs of labor, or a sign that the pregnancy is damaged (miscarriage), or another sign? Can we tell this lady to go and do an internal photo examination which we call a scan to know what is happening?",http://speech-app.s3.amazonaws.com/static/audio/uploads/0d76b810-cd58-4c7b-bbaa-14e1db431104/2bd4ee05cdcf559317294ce081a41a2e_cWWA0Fbu.wav,"The symptoms of severe abdominal pain, backache, leaking fluid, and bleeding at six months of pregnancy strongly indicate preterm labor or an impending late miscarriage. The presence of ""water"" and ""blood"" suggests premature rupture of membranes and potential placental complications, such as an abruption, making this a medical emergency. Yes, an urgent obstetric ultrasound scan is absolutely necessary to assess fetal viability, placental status, and amniotic fluid levels. However, you should not just send her to a diagnostic center for a scan; she must be rushed to a well-equipped hospital immediately for comprehensive emergency obstetric care. Prompt medical intervention is critical in this situation to manage potential hemorrhage, prevent infection, and ensure the safety of the mother.",Gemini 3.1 Pro (audio),gemini-3.1-pro-preview
f5841173-3fa3-4104-943b-1116a20e44f2,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/2a24b6a777be7016fe4491f1783f310a_bXIVt5TF.wav,"A mother peju who has three children, peju is the junior child. Peju is a one-year-old child. Peju's mother noticed that, just a few days after childbirth, Peju has had a cough illness and has been coughing continuously without stopping at all. She said she also noticed that it is difficult for her to breathe well. She said this cough appears mostly in the evening, when everyone has gone to sleep. She said her breath is also difficult to breathe well, because this cough does not allow her to breathe in and out properly. She said she has been to the herbalists and has given her herbal mixtures, but she noticed that none of the herbal mixtures she used worked. She said she then decided to go to the hospital so they could find out what happened to Peju. Can this problem be cured for this child? Is it a chest disease or asthma that it could be for the child? What are the things that the child needs to avoid so that this problem affecting her and causing her to cough can be significantly reduced?",http://speech-app.s3.amazonaws.com/static/audio/uploads/5ed8e0c7-30e1-442b-aaa0-81777152de9e/2a24b6a777be7016fe4491f1783f310a_bXIVt5TF.wav,"Based on Peju’s continuous cough that worsens at night and causes difficulty breathing, she may be suffering from a reactive airway disease like asthma or a chronic chest infection. While true asthma cannot be permanently cured, it can be highly effectively managed with modern medical treatments, and most other chest infections can be completely cured with the right medications. It is highly commendable that you sought hospital care, as herbal mixtures are often ineffective for chronic respiratory issues and can sometimes delay life-saving treatment. To help reduce her coughing episodes immediately, you must protect her from common environmental triggers by avoiding exposure to firewood smoke, mosquito coil fumes, cigarette smoke, dust, cold air, and strong perfumes. We will conduct a thorough physical examination and likely a chest X-ray today to confirm the exact diagnosis and start her on the appropriate, safe treatment to restore her normal breathing.",Gemini 3.1 Pro (audio),gemini-3.1-pro-preview
0429f217-2ba8-4fde-b80b-a3a545934026,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/0df772cf4bd08662a32ef9f68b31cd07_Cfyaxdur.wav,"I’m 32 years old , I just gave birth , I just gave birth 7days ago , I noticed that if I’m breast feeding the child , he struggles to suck the breast , if the child suck a little bit , the child will remove his mouth if I try to put the breast in his mouth so he can suck , he will suck again a little bit and remove his mouth , I now thought that why did the child doesn’t suck breast well , I now noticed that the child has cold , his not breathing out well like a child snoring that’s how he sounds, I call the attention of my mother in law , she say maybe while we want to give birth to the child maybe water enters his head or other things but I thought if water enters his head , the nurses and doctors ought to know if water enters the child’s head , what now shattered my heart the most was the way he’s not feeding well , it’s giving me concern and my mind is not at rest , he doesn’t suck well at all , it’s by force any time I want to breastfeed the child , I have to wake him to suck a little that’s if he agrees to , what I want to ask is that what’s the cause of the cold that he doesn’t breathe well and that anytime he breathe it’s would look like someone that the nose is blocked  and that what is the cause that he’s not sucking breast well .",http://speech-app.s3.amazonaws.com/static/audio/uploads/9cc562be-c195-4c12-8c16-130f86eb5fa9/0df772cf4bd08662a32ef9f68b31cd07_Cfyaxdur.wav,"Newborns are obligate nasal breathers, meaning if your baby's nose is blocked by mucus or a respiratory infection, he will repeatedly unlatch from the breast just so he can catch his breath. The ""snoring"" sound is due to this nasal congestion, and you are entirely correct that it is not caused by water entering his head during delivery. However, a 7-day-old baby who is feeding poorly, lethargic, and difficult to wake up is displaying major danger signs of a potentially severe condition like neonatal sepsis. While you can put a drop of normal saline or breastmilk in his nostrils to help loosen the mucus, you must not wait. Please take him to a hospital immediately so a doctor can properly examine him, clear his airways, and treat any underlying infections.",Gemini 3.1 Pro (audio),gemini-3.1-pro-preview
5c0d4c54-a56b-4866-aaf3-9a209ad6e81e,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/1bd18e09502433a260e019b03c7a2a30_DaAjTsHW.wav,"Doctor, a mother living in our house began to notice that her baby was not breastfeeding well. Whenever she tried to breastfeed the baby, the baby would suck for a little while and then stop as if exhausted.
The mother also noticed that the baby did not have enough strength to breastfeed and would sweat heavily on the head and face. Not only that, the baby's breathing changed; it seemed as though the baby was breathing upward and downward, like someone struggling to breathe.
As the days went by, the mother became increasingly worried. She wondered whether it was because the baby was not feeding enough, or whether there was a problem related to the baby's breathing and sweating. Therefore, she decided to go to the hospital to see a doctor for an examination of the baby.
My question is: what could cause a baby to have difficulty breastfeeding properly? Is the way the baby is breathing a sign of any health problem? What danger signs should the baby's parents watch out for? What could cause a young child to sweat while breastfeeding?",http://speech-app.s3.amazonaws.com/static/audio/uploads/c130082b-c98c-4348-8ad5-65a748d7cfdb/1bd18e09502433a260e019b03c7a2a30_DaAjTsHW.wav,"Based on the symptoms described, the baby's difficulty breastfeeding, exhaustion, and heavy sweating on the head are classic signs of heart failure, often due to an undiagnosed congenital heart defect, because feeding is a strenuous exercise that overworks a compromised infant heart. Yes, the ""upward and downward"" breathing indicates severe respiratory distress with chest indrawing, which is a serious health problem commonly resulting from fluid buildup in the lungs or a severe respiratory infection like pneumonia. In our clinical setting, severe anemia or neonatal sepsis could also cause similar exhaustion and labored breathing, requiring immediate medical attention. Parents should urgently watch out for danger signs such as a bluish tint to the lips or tongue (cyanosis), extreme lethargy, complete refusal to feed, or a very fast breathing rate. The doctor will need to examine the child promptly, listen for heart murmurs, and potentially order a chest X-ray or echocardiogram to confirm the diagnosis and start appropriate treatment.",Gemini 3.1 Pro (audio),gemini-3.1-pro-preview
47a7b745-bfa9-466f-99b2-9e9b789272f4,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/b4f40da326990dd52eec1b1d2d945b52_IIsse8wd.wav,"A mother of a young child became worried about her eight-month-old baby. During the daytime, the baby plays well, but every night the baby starts coughing. The cough wakes the baby from sleep, and the baby cries afterwards.
On one of those nights, the mother noticed that the baby was breathing very fast and seemed to be struggling to breathe. The mother could not sleep because of fear. The following morning, she noticed that the baby did not want to breastfeed or play as before, so she decided to take the baby to see a doctor because she wanted to know what was causing the cough and the breathing difficulty and to know what medicine or treatment could be used for the baby.
My question is: what could cause a young child to cough severely at night and also make it difficult for the child to breathe properly? Could the cough and the struggle to breathe properly be signs of a lung disease? What are the things that can be done at home to help the baby become more comfortable and sleep better at night?",http://speech-app.s3.amazonaws.com/static/audio/uploads/5d17fda2-a578-46e0-bfc6-5ee2baed3026/b4f40da326990dd52eec1b1d2d945b52_IIsse8wd.wav,"Severe nighttime coughing, fast breathing, and a sudden refusal to breastfeed in an 8-month-old are critical danger signs that strongly suggest an acute lung disease, most commonly pneumonia or severe bronchiolitis. In our local setting, these respiratory infections are prevalent and can be triggered or worsened by factors like sudden temperature drops at night or exposure to indoor cooking smoke. To help the baby be more comfortable at home, you can keep their head slightly elevated during sleep, ensure the room is well-ventilated, and use normal saline drops to clear nasal congestion. It is also important to offer breast milk frequently in small amounts to prevent dehydration. However, because fast breathing and poor feeding are signs of life-threatening respiratory distress, taking the baby to the hospital immediately was the absolute right decision, as medical treatment like antibiotics or oxygen must take priority over home remedies.",Gemini 3.1 Pro (audio),gemini-3.1-pro-preview
ec4b4ec7-75ef-41ca-ba6f-fc5c6c69d144,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/06d192550816689893b8150456523768_pBOqs4ud.wav,"A woman had a baby—a child—about five months ago. She explained regarding the child that there was nothing wrong at the time she gave birth, as the baby was feeding vigorously as expected. Suddenly, she noticed that the child would cry out in pain in their arms and legs. It also reached the point where the child would call for help to get up, to crawl, or to move, so as to reach their mother. Please, what can this woman do for the child to relieve the pain in the arms and legs, and to ensure they don't delay their developmental milestones? Therefore, the mother wants to come to the hospital with the child to see a doctor to find out what can be done to help the child's body recover and be in a healthy state",http://speech-app.s3.amazonaws.com/static/audio/uploads/cb7d0ab6-f969-40eb-9258-ad4b55bd80ae/06d192550816689893b8150456523768_pBOqs4ud.wav,"It is an excellent decision for the mother to bring the baby to the hospital, as sudden limb pain and reluctance to move in a 5-month-old require urgent medical evaluation. In our environment, these symptoms strongly suggest a first presentation of Sickle Cell Disease known as dactylitis (hand-foot syndrome), though bone infections or undetected trauma must also be carefully ruled out. While preparing to visit the hospital, the mother can administer a weight-appropriate dose of pediatric paracetamol to temporarily relieve the pain and ensure the baby remains well-hydrated. Upon arrival, we will conduct a thorough physical examination and laboratory tests, including a hemoglobin genotype screen and infection markers, to secure an accurate diagnosis. Prompt medical intervention will not only resolve the child's pain but also treat the underlying cause, ensuring that the baby's developmental milestones remain completely on track.",Gemini 3.1 Pro (audio),gemini-3.1-pro-preview
ada6aff0-d3eb-45ce-90d5-529d6308338d,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/af15a019b54b875a5fd6ac4eb70407c0_111HqeS2.wav,"A wife observed that her husband has a headache, and the headache is really really bad. It quite much to the extent that the man has a stiff neck unable to turn it to the left or right as it ought to be. She now observed some very tiny sores which were not on the man's body before but suddenly occurred. This scared the woman that this kind of occurrence that happened to her husband what can be the cause and what can she do? The question I asked the woman was that has her husband ever had a high fever and a kind of drug was used? She said no. Or that the man, the bed he sleeps on what he uses as pillow hope it's not that he slept on the neck the woman said no it is not that he slept on the neck but suddenly the headache started and it was consistent with a stiff neck and very tiny sores around the body. If something like this happens, what can that kind of wife do to help care for her husband and he will return to his normal self? ",http://speech-app.s3.amazonaws.com/static/audio/uploads/c1d66b1c-1f82-40b2-bdd6-48cb8098643e/af15a019b54b875a5fd6ac4eb70407c0_111HqeS2.wav,"Based on the symptoms described—a sudden severe headache, a very stiff neck, and the sudden appearance of tiny sores or a rash—this strongly points to **bacterial meningitis**, possibly meningococcal disease, which is a life-threatening medical emergency. In our African setting, particularly within the meningitis belt, this combination of neurological symptoms and a sudden rash suggests that a bacterial infection is rapidly swelling the membranes around his brain and spreading into his bloodstream. The wife must not attempt to treat this condition at home; she needs to rush her husband to the nearest hospital or emergency room immediately. Prompt clinical evaluation is critical so that healthcare professionals can administer life-saving intravenous antibiotics without delay. Delaying hospital treatment for suspected meningitis can quickly lead to permanent neurological damage or death, so urgent professional care is absolutely necessary.",Gemini 3.1 Pro (audio),gemini-3.1-pro-preview
6c4ab0d8-695b-453c-b3c0-db41ba12f1f7,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/bfb28059877e5a1ae852d394c0e93371_GVWpRisH.wav,"My daughter is pregnant; she is about twenty-four years old. She is the one who is pregnant. This happened today.
At night, I noticed that she started having pain. She had already packed her belongings and came to my house. As the pain continued, I saw that it was increasing. I gathered all her belongings, and she did not initially allow us to go to the hospital.
We took her to the hospital, and they examined her. They said the cervix has started to open a little, and that it is almost time for delivery.
Until today, the cervix is still opening until the time the baby will come out. Yesterday, the baby was still in pain that kept increasing since we arrived there.
She is in pain, the baby will come out, it is her first pregnancy. I am worried and my heart is troubled.
I want to save my child, and I do not want to lose the baby that is coming. Please, what could be causing this pain? Is this how it usually is for first-time mothers when they are about to give birth? Is it possible the baby is too big and cannot come out through the birth canal? Or is it possible they will do surgery for her?",http://speech-app.s3.amazonaws.com/static/audio/uploads/d5509e58-a2b1-40ca-8b13-2b7a616524d3/bfb28059877e5a1ae852d394c0e93371_GVWpRisH.wav,"The intense, increasing pain your daughter is experiencing is completely normal and is caused by uterine contractions working to open her cervix for delivery. It is very typical for a first-time mother's labor to take much longer and feel more severe as her body goes through this process for the first time. The healthcare team will monitor her progress closely to ensure the cervix continues to dilate and the baby is descending properly. While it is possible the baby is large or a Cesarean section might be needed later, the current pain is a standard sign of active labor, not a complication in itself. Rest assured, the doctors will continually assess both mother and baby to make the safest delivery decisions as her labor progresses.",Gemini 3.1 Pro (audio),gemini-3.1-pro-preview
