audio_id,language,subset,local_path,reference,url,model_answer,requested_model,model_id
a921421a-5a74-4099-b2ff-7e857fd1d354,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/af6ace06eb9c166ea21d14b725dfe032_ikQsvTqh.wav,"A mother gave birth to a newborn two weeks ago. She started seeing blood little by little on her body. However, as the days went by, she noticed that something like the stomach and blood were coming out. Sometimes the mother of the child is different. And she has a neck that is not good. And she knows that the mother of the child usually has small pains in her lower abdomen, and every time she sees these signs, her heart gets confused. She wondered if it was something among the common problems after childbirth or another problem. One day when she went to the hospital, and was talking to other mothers, she heard that they should not downplay any changes they see in their bodies. This made her seek a doctor to talk to them. My question is, what can cause such a thing after childbirth? Can pain in the lower abdomen be a sign of a disease? What are the signs that this new mother should be careful of after childbirth? What are the steps that the mother needs to take to prevent this disease?",http://speech-app.s3.amazonaws.com/static/audio/uploads/d376f16d-8a40-477f-86c0-22c5e7c0fabe/af6ace06eb9c166ea21d14b725dfe032_ikQsvTqh.wav,"Let me think this through with you and focus on the key warning signs and practical steps for a new mother.Some bleeding for a few weeks after delivery (lochia) can be normal, but heavy bleeding, passing large clots or tissue, foul-smelling discharge, fever, or worsening lower abdominal pain can suggest problems like retained products of conception, uterine infection (endometritis), or less commonly a prolapse. Lower abdominal pain can be a sign of disease, especially if it comes with fever, bad-smelling discharge, heavy bleeding, or feeling dizzy or unwell. Warning signs to watch for include soaking a pad in an hour, clots bigger than a small egg, severe or increasing pain, fever, chills, bad odor, weakness, fainting, or any tissue bulging from the vagina. If any of these occur, she should go to a hospital urgently for examination, tests, and treatment (for example antibiotics, uterotonics, or procedures if needed). To reduce risk, attend postnatal checks, keep good perineal hygiene, avoid inserting substances into the vagina, rest, eat well, take prescribed iron and medicines, and seek care early if symptoms change rather than waiting.",GPT Realtime 2 (audio),gpt-realtime-2
48eb67dd-3ea9-4e95-9aeb-6f739d5c047b,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/d4efc0e2708246ed472102cdf3811037_ASnp9s1f.wav,"My name is Mrs. Akinleye. For about the past two months, I have noticed that my husband's breathing has not been normal at all. He also sneezes repeatedly, especially whenever he is in a dusty environment or in a place where something is being fried. He sneezes repeatedly and finds it difficult to breathe properly.

His breathing becomes laboured, and he tends to sneeze whenever he is in places with smoke or dust.

Is there any test that can be carried out to determine exactly what is causing these symptoms? Could staying in dusty places be the cause, or is his body's system changing in a way that is making this happen? What type of medication can he use so that his breathing will become normal and comfortable at all times, wherever he may be?",http://speech-app.s3.amazonaws.com/static/audio/uploads/5c2b47ff-934e-40c4-b5b5-432f28b0e0d2/d4efc0e2708246ed472102cdf3811037_ASnp9s1f.wav,"I’m going to think through what’s likely causing those symptoms and what tests and treatments are appropriate.His pattern of sneezing and breathing difficulty triggered by dust, smoke, and frying smells suggests allergic airway disease, often allergic rhinitis with possible asthma. Tests that help include spirometry (or peak flow monitoring) to check for asthma, and allergy assessment (skin prick or specific IgE) to identify triggers; a clinician will also examine his nose/chest to rule out other causes. Avoiding triggers can reduce attacks, but it should not be the only plan if he is having breathing trouble. Common treatments include a non-sedating antihistamine and an intranasal steroid for nasal symptoms, and for asthma, a reliever inhaler (short-acting bronchodilator) plus a preventer inhaled corticosteroid if indicated. Please have him assessed in a clinic, and seek urgent care if he has severe shortness of breath, chest tightness, or symptoms that do not settle.",GPT Realtime 2 (audio),gpt-realtime-2
193bc635-2a7a-48d4-a2a1-d80de70d3f1b,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/2bd4ee05cdcf559317294ce081a41a2e_cWWA0Fbu.wav,"​We saw one of our pregnant women early this morning along with her husband, she said that she has severe pain in her abdomen and her back is also aching, even though it is not yet up to her delivery date. We asked this lady how many months pregnant she is, and she said it is a pregnancy of six months and a few days. We then also asked this lady whether she is experiencing that pain right now or if it comes and goes, and she said she is experiencing that pain right now. Then we asked this lady whether she saw water or saw blood, and she said that she saw water and blood. We then also asked this lady which number of child, which number of pregnancy is the pregnancy that is inside her, and she said it is her first pregnancy. Our question for our doctor is,could this sign point to signs of labor, or a sign that the pregnancy is damaged (miscarriage), or another sign? Can we tell this lady to go and do an internal photo examination which we call a scan to know what is happening?",http://speech-app.s3.amazonaws.com/static/audio/uploads/0d76b810-cd58-4c7b-bbaa-14e1db431104/2bd4ee05cdcf559317294ce081a41a2e_cWWA0Fbu.wav,"I’m concerned by those symptoms, so I’ll think this through quickly and focus on what needs urgent action.At about 6 months, severe abdominal/back pain with both bleeding and leaking fluid is an emergency and could be preterm labour, preterm rupture of membranes, or placental problems, not just “normal pain.” She should go to a hospital immediately for assessment and monitoring. An ultrasound scan is helpful, but it should not be the only step; clinicians also need to check her vital signs, uterus, and baby’s wellbeing. Avoid a digital internal vaginal examination if her waters may have broken, because it can increase infection risk; a sterile speculum exam is safer if an internal check is needed. Early treatment (including antibiotics if membranes are ruptured, and steroids for fetal lung maturity if appropriate) can improve outcomes.",GPT Realtime 2 (audio),gpt-realtime-2
f5841173-3fa3-4104-943b-1116a20e44f2,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/2a24b6a777be7016fe4491f1783f310a_bXIVt5TF.wav,"A mother peju who has three children, peju is the junior child. Peju is a one-year-old child. Peju's mother noticed that, just a few days after childbirth, Peju has had a cough illness and has been coughing continuously without stopping at all. She said she also noticed that it is difficult for her to breathe well. She said this cough appears mostly in the evening, when everyone has gone to sleep. She said her breath is also difficult to breathe well, because this cough does not allow her to breathe in and out properly. She said she has been to the herbalists and has given her herbal mixtures, but she noticed that none of the herbal mixtures she used worked. She said she then decided to go to the hospital so they could find out what happened to Peju. Can this problem be cured for this child? Is it a chest disease or asthma that it could be for the child? What are the things that the child needs to avoid so that this problem affecting her and causing her to cough can be significantly reduced?",http://speech-app.s3.amazonaws.com/static/audio/uploads/5ed8e0c7-30e1-442b-aaa0-81777152de9e/2a24b6a777be7016fe4491f1783f310a_bXIVt5TF.wav,"Let me think this through carefully and focus on what could be serious and what steps help most.This needs proper hospital evaluation urgently, because a cough and breathing difficulty starting in the newborn period can be caused by infections like pertussis or pneumonia, reflux/aspiration, or airway problems, and asthma is less likely as a first diagnosis in a 1-year-old (though wheeze illnesses can occur and are usually manageable rather than “curable”). The child should have oxygen saturation checked, a chest exam and possibly chest X-ray, and tests guided by the findings; treatment depends on the cause, and some causes are fully treatable. Herbal mixtures should be stopped, as they can delay effective care and may be unsafe. To reduce triggers, avoid cigarette or cooking smoke, dust, sprays/strong scents, and keep the child away from sick contacts; ensure routine immunizations are up to date. If there is fast breathing, chest indrawing, poor feeding, bluish lips, or the child looks very tired, go to emergency care immediately.",GPT Realtime 2 (audio),gpt-realtime-2
0429f217-2ba8-4fde-b80b-a3a545934026,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/0df772cf4bd08662a32ef9f68b31cd07_Cfyaxdur.wav,"I’m 32 years old , I just gave birth , I just gave birth 7days ago , I noticed that if I’m breast feeding the child , he struggles to suck the breast , if the child suck a little bit , the child will remove his mouth if I try to put the breast in his mouth so he can suck , he will suck again a little bit and remove his mouth , I now thought that why did the child doesn’t suck breast well , I now noticed that the child has cold , his not breathing out well like a child snoring that’s how he sounds, I call the attention of my mother in law , she say maybe while we want to give birth to the child maybe water enters his head or other things but I thought if water enters his head , the nurses and doctors ought to know if water enters the child’s head , what now shattered my heart the most was the way he’s not feeding well , it’s giving me concern and my mind is not at rest , he doesn’t suck well at all , it’s by force any time I want to breastfeed the child , I have to wake him to suck a little that’s if he agrees to , what I want to ask is that what’s the cause of the cold that he doesn’t breathe well and that anytime he breathe it’s would look like someone that the nose is blocked  and that what is the cause that he’s not sucking breast well .",http://speech-app.s3.amazonaws.com/static/audio/uploads/9cc562be-c195-4c12-8c16-130f86eb5fa9/0df772cf4bd08662a32ef9f68b31cd07_Cfyaxdur.wav,"I hear how worried you are; let me think through the likely causes and what you should do next.Your baby’s blocked-noise breathing and poor sucking can be from simple newborn nasal congestion, but at 7 days old it can also be a sign of a more serious problem like infection or breathing difficulty, especially since feeding is poor. Newborns are nose-breathers, so even a small blockage can make breastfeeding hard and cause them to pull off the breast. Please take the baby to a clinic or hospital today for assessment; this is important if the baby is sleepy, breathing fast, has chest in-drawing, fever/low temperature, looks blue, or has fewer wet diapers. At home while you’re going, you can try a few drops of sterile saline in each nostril and gentle suction, keep the baby slightly upright, and ensure a deep latch. “Water entering the head” during birth is not the cause; a proper examination will identify what’s going on and keep your baby safe.",GPT Realtime 2 (audio),gpt-realtime-2
5c0d4c54-a56b-4866-aaf3-9a209ad6e81e,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/1bd18e09502433a260e019b03c7a2a30_DaAjTsHW.wav,"Doctor, a mother living in our house began to notice that her baby was not breastfeeding well. Whenever she tried to breastfeed the baby, the baby would suck for a little while and then stop as if exhausted.
The mother also noticed that the baby did not have enough strength to breastfeed and would sweat heavily on the head and face. Not only that, the baby's breathing changed; it seemed as though the baby was breathing upward and downward, like someone struggling to breathe.
As the days went by, the mother became increasingly worried. She wondered whether it was because the baby was not feeding enough, or whether there was a problem related to the baby's breathing and sweating. Therefore, she decided to go to the hospital to see a doctor for an examination of the baby.
My question is: what could cause a baby to have difficulty breastfeeding properly? Is the way the baby is breathing a sign of any health problem? What danger signs should the baby's parents watch out for? What could cause a young child to sweat while breastfeeding?",http://speech-app.s3.amazonaws.com/static/audio/uploads/c130082b-c98c-4348-8ad5-65a748d7cfdb/1bd18e09502433a260e019b03c7a2a30_DaAjTsHW.wav,"I’m going to think this through carefully and focus on the most likely causes and urgent warning signs for this baby’s feeding and breathing.Poor breastfeeding with early fatigue, sweating on the head/face, and fast or “working hard” breathing can be a sign of an underlying medical problem, especially heart failure from congenital heart disease, though severe infection, significant anemia, or prematurity can also cause weak feeding. The breathing pattern described is not normal for a well baby and should be treated as a possible health problem needing urgent assessment. Danger signs include fast breathing, chest in-drawing, grunting, bluish lips/tongue, poor urine output, fever, persistent vomiting, very poor weight gain, or becoming unusually sleepy or difficult to wake. Sweating during feeds happens when the baby is using a lot of effort to feed, commonly seen in babies with heart disease because feeding is like “exercise” and strains the heart. This baby should be seen promptly in hospital for examination, oxygen saturation check, and tests such as chest X-ray, ECG, and echocardiogram to find and treat the cause.",GPT Realtime 2 (audio),gpt-realtime-2
47a7b745-bfa9-466f-99b2-9e9b789272f4,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/b4f40da326990dd52eec1b1d2d945b52_IIsse8wd.wav,"A mother of a young child became worried about her eight-month-old baby. During the daytime, the baby plays well, but every night the baby starts coughing. The cough wakes the baby from sleep, and the baby cries afterwards.
On one of those nights, the mother noticed that the baby was breathing very fast and seemed to be struggling to breathe. The mother could not sleep because of fear. The following morning, she noticed that the baby did not want to breastfeed or play as before, so she decided to take the baby to see a doctor because she wanted to know what was causing the cough and the breathing difficulty and to know what medicine or treatment could be used for the baby.
My question is: what could cause a young child to cough severely at night and also make it difficult for the child to breathe properly? Could the cough and the struggle to breathe properly be signs of a lung disease? What are the things that can be done at home to help the baby become more comfortable and sleep better at night?",http://speech-app.s3.amazonaws.com/static/audio/uploads/5d17fda2-a578-46e0-bfc6-5ee2baed3026/b4f40da326990dd52eec1b1d2d945b52_IIsse8wd.wav,"I’ll think through the likely causes and what’s safe to do right away at home versus what needs urgent care.Severe night cough with fast, difficult breathing and reduced feeding in an 8‑month‑old can be caused by bronchiolitis or pneumonia, and sometimes by asthma-like airway narrowing, pertussis, or reflux/post-nasal drip that worsens when lying down. The breathing difficulty and poor feeding are danger signs, so the baby needs prompt assessment at a health facility to check oxygen level and chest findings and to start treatment if needed. This can be part of a longer-term problem like recurrent wheeze/asthma, but infections are common at this age and must be ruled out first. At home, keep the baby upright during feeds and sleep, use saline drops with gentle suction for a blocked nose, offer frequent small feeds, and keep the air smoke-free. Avoid cough syrups in infants, and seek urgent care if there is fast breathing, chest indrawing, grunting, bluish lips, poor drinking, or unusual sleepiness.",GPT Realtime 2 (audio),gpt-realtime-2
ec4b4ec7-75ef-41ca-ba6f-fc5c6c69d144,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/06d192550816689893b8150456523768_pBOqs4ud.wav,"A woman had a baby—a child—about five months ago. She explained regarding the child that there was nothing wrong at the time she gave birth, as the baby was feeding vigorously as expected. Suddenly, she noticed that the child would cry out in pain in their arms and legs. It also reached the point where the child would call for help to get up, to crawl, or to move, so as to reach their mother. Please, what can this woman do for the child to relieve the pain in the arms and legs, and to ensure they don't delay their developmental milestones? Therefore, the mother wants to come to the hospital with the child to see a doctor to find out what can be done to help the child's body recover and be in a healthy state",http://speech-app.s3.amazonaws.com/static/audio/uploads/cb7d0ab6-f969-40eb-9258-ad4b55bd80ae/06d192550816689893b8150456523768_pBOqs4ud.wav,"I’ll think through the likely causes and the safest next steps for the baby, then I’ll keep the plan clear and practical.This baby needs urgent assessment in hospital because limb pain with difficulty moving or delayed milestones can be caused by treatable problems like rickets (vitamin D/calcium deficiency), infection, or blood disorders such as sickle cell. Do not force the limbs or delay care; a clinician should examine for tenderness, swelling, fever, and check growth and development, then may request tests such as blood work (calcium, phosphate, alkaline phosphatase, vitamin D, and hemoglobin studies) and X-rays. If rickets is confirmed, treatment typically includes appropriate vitamin D and calcium supplementation, nutrition support, safe sun exposure guidance, and follow-up to monitor bone healing. If infection is suspected, prompt antibiotics and other specific treatment are essential. For pain, use only weight-based medicines like paracetamol as recommended by the clinician, and ask about physiotherapy to support milestones once the cause is being treated.",GPT Realtime 2 (audio),gpt-realtime-2
ada6aff0-d3eb-45ce-90d5-529d6308338d,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/af15a019b54b875a5fd6ac4eb70407c0_111HqeS2.wav,"A wife observed that her husband has a headache, and the headache is really really bad. It quite much to the extent that the man has a stiff neck unable to turn it to the left or right as it ought to be. She now observed some very tiny sores which were not on the man's body before but suddenly occurred. This scared the woman that this kind of occurrence that happened to her husband what can be the cause and what can she do? The question I asked the woman was that has her husband ever had a high fever and a kind of drug was used? She said no. Or that the man, the bed he sleeps on what he uses as pillow hope it's not that he slept on the neck the woman said no it is not that he slept on the neck but suddenly the headache started and it was consistent with a stiff neck and very tiny sores around the body. If something like this happens, what can that kind of wife do to help care for her husband and he will return to his normal self? ",http://speech-app.s3.amazonaws.com/static/audio/uploads/c1d66b1c-1f82-40b2-bdd6-48cb8098643e/af15a019b54b875a5fd6ac4eb70407c0_111HqeS2.wav,"This combination of a very severe headache and stiff neck is a medical emergency because it can be meningitis, and the “tiny sores” could even be a warning sign of a serious infection in the blood. Sleeping position is very unlikely to explain sudden severe symptoms like this. She should take him to the nearest hospital immediately for urgent assessment, including tests and treatment with antibiotics/antivirals if needed. Do not delay with home remedies, massaging, or over-the-counter pain medicines until a clinician has checked him. If he becomes confused, very drowsy, vomits repeatedly, has a rash that spreads, or develops fever, seek emergency care right away.",GPT Realtime 2 (audio),gpt-realtime-2
6c4ab0d8-695b-453c-b3c0-db41ba12f1f7,english,good_english,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/bfb28059877e5a1ae852d394c0e93371_GVWpRisH.wav,"My daughter is pregnant; she is about twenty-four years old. She is the one who is pregnant. This happened today.
At night, I noticed that she started having pain. She had already packed her belongings and came to my house. As the pain continued, I saw that it was increasing. I gathered all her belongings, and she did not initially allow us to go to the hospital.
We took her to the hospital, and they examined her. They said the cervix has started to open a little, and that it is almost time for delivery.
Until today, the cervix is still opening until the time the baby will come out. Yesterday, the baby was still in pain that kept increasing since we arrived there.
She is in pain, the baby will come out, it is her first pregnancy. I am worried and my heart is troubled.
I want to save my child, and I do not want to lose the baby that is coming. Please, what could be causing this pain? Is this how it usually is for first-time mothers when they are about to give birth? Is it possible the baby is too big and cannot come out through the birth canal? Or is it possible they will do surgery for her?",http://speech-app.s3.amazonaws.com/static/audio/uploads/d5509e58-a2b1-40ca-8b13-2b7a616524d3/bfb28059877e5a1ae852d394c0e93371_GVWpRisH.wav,"Let me think this through and walk you through what’s normal in labour versus what needs urgent attention.Labour pains are expected as the uterus contracts and the cervix opens, and in a first pregnancy it often takes longer and feels more intense. The key is whether labour is progressing well and the baby’s heartbeat and mother’s condition remain reassuring, which the hospital will monitor. A “big baby” can contribute to slow or difficult labour, but this is usually judged by ongoing exams and progress charts, not just by guessing. If there are signs of obstruction, poor progress, or fetal distress, the team may recommend assisted delivery or a Caesarean to keep both mother and baby safe. Please keep her in skilled care, and alert staff urgently if there is heavy bleeding, fever, severe headache/visual changes, very foul-smelling fluid, or if they say the baby is in distress.",GPT Realtime 2 (audio),gpt-realtime-2
