id,transcription,translation,language,speaker_id,gender,duration,source,audio_path,audio_root,file_exists,reference,hypothesis
21934,"Nke ahụ dị mma. Ị maara ma ọ bụrụ na ị nwere ihe ọ bụla na-emetụta gị?  Ọgwụ, nri ma ọ bụ ihe ọ bụla?","That's OK. Do you know if you are allergic to anything?  Drug, food or anything?",igbo,3bdffd2ce09e130208d0f50ecd77323ca1c8280f3e06b3c9dea69ca6fb4556f5,Male,7.205999851226807,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/00146fa846b17c19cff565b8cba727e1_mPvtDZVb.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"That's OK. Do you know if you are allergic to anything?  Drug, food or anything?","When working in the farm, you must hold the cutlass firmly and put in a lot of effort to ensure you clear the bushes properly."
19896,Hà dị anyị ize ndụ?,Are they dangerous to us?,igbo,4fafcc3a929ee764575a57bd8e85821dcff65521931612d3d4d19d227b888096,Male,1.2050000429153442,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/b6df578e75b8af05516627ea9029abb9_zvl3qdv7.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Are they dangerous to us?,The prize is big.
17921,Mana o na echem uche na onwere ihe na gahari e lebe anya. Abum ezigbo nkwụghachi. I nwere echiche obu na ?,But I worry there is something looming that is not being looked into.  I have always been a great compensator.   Any thoughts?,igbo,02d66eaec43f8f8c290d1c442ad8b8038e54857d2e97e11e8954dae21dd0c088,Female,9.927000045776367,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/81ac8a096ec9ef7cf047615b29c90432_8A09S5HX.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,But I worry there is something looming that is not being looked into.  I have always been a great compensator.   Any thoughts?,The sand you see on the ground and the noise from that car—it’s because the road isn’t paved. That’s why there’s dust everywhere.
18923,"E nwere mgbagwoju anya maọbụ nchekwa, dịka nchefu nke ụbụrụ?","Any confusion or memory, like memory loss?",igbo,a8c0d3947221dbd0e79d593d04558a1cda4ec3b71d3a759d4136fede75264548,Female,4.843999862670898,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/5c9af6a7d66ac8fcb598dbca8c998be2_weehmfi7.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Any confusion or memory, like memory loss?",War is something that brings a lot of pain into a community and it destroys everything.
19561,Ma mgbe ahụ enwere m mmetụta ahụ na-atọ ọchị ebe m na-eche ma m gafere akara ahụ.,And then I had that funny feeling where I wondered if I crossed the line.,igbo,c1764c4d3af652ee6ea83979f1c236cbac55ee0c6bc1538f7f9c503207870797,Female,6.748000144958496,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/1f8888679b918b255b980f35090a80cf_CU99YB9b.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,And then I had that funny feeling where I wondered if I crossed the line.,"We went with my friend to the market. We bought rice, beans, and plantains. When we got home, we cooked and ate together."
20194,amaghim biko kedu ihe m ga -eme ? Degree ghotara nchegbu gi gafere nkowa gi. M na-atu aro ka i ghara ichegbu onwe gi nke ukwu. ,i dont know please what can i do?  Degree understand your concerns went through your details.  I suggest you not to worry much.,igbo,36217ada29eceac9de49229f931c4f87e246fa717258b972945028b013600ffa,Male,14.244999885559082,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/46c9901983824a6cb27c7eb1e28fa781_lWyCtHiv.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,i dont know please what can i do?  Degree understand your concerns went through your details.  I suggest you not to worry much.,"When we are children, the kind of training we get from our parents shapes how we behave in public. Some children are raised with strict discipline and it reflects in their character. Others might grow up without much guidance, and it shows in their actions. Ultimately, family upbringing plays a big role in how we live our lives."
19749,Sicela uphumule kahle kakhulu.,Please rest very well.,igbo,f989023ca5a6147ffe9897a9f76834d33829fb3286feb5535ff45052c64d180a,Female,2.2920000553131104,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/711dead0d56bf13a73d309b93adc6479_d6591rcW.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Please rest very well.,I am just coming from the market.
18350,"Mba, ọ bụghị na achọpụtala m, mba.","No, not that I've noticed, no.",igbo,820fad1fb80f133c48908afe7cc42e472b21aa17694667a6a674285ea9fd792c,Male,3.1410000324249268,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/52acefd50c33f1cccce96501b9716704_ICu2jXVA.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"No, not that I've noticed, no.","No matter how strong you are, there is someone stronger than you."
20984,Ị chere na a ka nwere ike igwọta m site na OCD m mgbe afọ a nile gasịrị?  Ị chere na ọnọdụ m ga-aka njọ ma ọ bụrụ na agaghị m achọ enyemaka ahụike.  Daalụ,Do you tnk that I can still be cured from my OCD after all ts year?  Do you tnk my condition will get worst if I will not seek medical help.  Thanks,igbo,76f32438a97d27c54458f3abfddb289032b798bcd434779b2cd0ff1369a65ab0,Female,14.545000076293944,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/b94d9799dae4013aa586ecf23394411d_ORmScSYY.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Do you tnk that I can still be cured from my OCD after all ts year?  Do you tnk my condition will get worst if I will not seek medical help.  Thanks,"Patience is the best way to live peacefully in this world. When a person is patient, they gain wisdom and love."
25379,"O ji nwayọọ nwayọọ kwụsị ije ije ma ncha. Mgbe ahụ, o nweghị ike ikwu okwu, nke nta nke nta ọ pụghị ịnọdụ ala ma o nweghị ike ijide ihe ọ bụla ma mgbe afọ abụọ gachara ọ nwụọ.","Slowly he stopped walking at all.  Then he couldn t talk, gradually he couldn t sit and was not able to hold anything and after 2 yrs he died.",igbo,d33b03c910280c81f8df93fbf20ede2d3aa2cb0868978d38435fa0013bc4292b,Female,17.51300048828125,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/0b233a5fd0008576efcb359e19fdb1cc_Vo8FgJ1W.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Slowly he stopped walking at all.  Then he couldn t talk, gradually he couldn t sit and was not able to hold anything and after 2 yrs he died.","Today, a dog is a dog if you feed it. No, it is the thunder’s will. Whatever steps on a snail must have been moving slowly. But if a lightning bolt strikes, everything scatters. It is something I heard."
