id,transcription,translation,language,speaker_id,gender,duration,source,audio_path,audio_root,file_exists,reference,hypothesis
25352,"Onse chemotherapy akoko, onilojo iketa. Fun awon dokita,  cancer onipele ikerin,  se ele ran mi lowo lori eleyi","He is going thru first chemotherapy (Today is 3rd day).  As per the doctors, its a stage 4 cancer.  Can you help me out in this",yoruba,03eb25ed31a9b50fbe85aec4e18c7017de070dd50f75da4c406a30385ba8419d,Female,12.213000297546388,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/3f7f84224c554ff99127bafcc11e664f_FrjTquB8.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"He is going thru first chemotherapy (Today is 3rd day).  As per the doctors, its a stage 4 cancer.  Can you help me out in this","I work at the hospital, specifically in the cancer ward, and today is the tenth day of treating someone with stage four cancer. Is there anything I can do for the patient?"
17980,Mo lérò pé àrùn osteoarthritis náà ń dára sí i.,Hope the osteoarthritis is getting better.,yoruba,745a1b48387dc7fe563b1e7a99a6159a48f346ba31444f62fbe8190b721be047,Female,2.99399995803833,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/1417be56c7d2851031aafccab43909b9_zHvTepeL.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Hope the osteoarthritis is getting better.,"Okay, please provide the audio you'd like translated."
25194,"Emi yoo daba pe ki o ṣe idanwo oyun ninu ito lati jẹrisi oyun. Ti o ba jẹ pe o daju, lẹhinna o yẹ ki a ṣe ultrasound lati ṣayẹwo iye ọjọ oyun naa.""","Iwill suggest her to get a urine pregnancy test done to confirm the pregnancy, if positive then an ultrasound should be done to assess the duration of pregnancy.",yoruba,ae4d0cd1f843e0d42901aae0b0d7cdb823a563a3308f32795289b17eb0285b28,Female,12.62399959564209,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/19aab528879917cf2dd02c06641aaf88_OVp7BiYi.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Iwill suggest her to get a urine pregnancy test done to confirm the pregnancy, if positive then an ultrasound should be done to assess the duration of pregnancy.","Pregnancy is the nine months that a baby stays in the womb. If you want to know the exact due date, you can do an ultrasound to check the baby’s development."
18991,"Nítorí náà, ní ọ̀sẹ̀ méjì sẹ́yìn ó ń ṣeré níta, um mo sì mọ̀ pé òun, ó ṣe é, àwọn àmì rẹ̀ máa ń burú sí i nígbà tí ó bá wà níta, nítorí náà mi ò mọ̀, bóyá.","So, two weeks ago he was playing outside, um and I know that he, he does, his symptoms do get worse when he's outside, so I don't know, maybe.",yoruba,70ca5649eb41a634e3cd8b3bc0523856aa01625b917fd8ffc723f5d7d2a49490,Male,13.63700008392334,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/9a57c3d8c207ccd4ce74ba907772fb19_dAWkcrwF.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"So, two weeks ago he was playing outside, um and I know that he, he does, his symptoms do get worse when he's outside, so I don't know, maybe.","Because of that, I am smiling because it is good to smile at many different people if you see them, because it is good."
20006,"Lara awọn ti o pe tabi firanṣẹ awọn lẹta ni: Alakoso tẹlẹ, Gbogbogbo Ibrahim Babangida; Awọn Gomina ti Awọn odo, Nyesom Wike, Enugu, Ifeanyi Ugwuanyi, Yobe, Mai Mala Buni, Taraba, Darius Dickson Ishaku ati awọn ọmọ ile-iwe alakoso ti o forukọsilẹ ni 1953 ni Ile-iwe Aarin Katsina, nipasẹ olori wọn. Sen. Abba Ali.","Among those who called or sent letters are: former President, General Ibrahim Babangida; Governors of Rivers, Nyesom Wike, Enugu, Ifeanyi Ugwuanyi, Yobe, Mai Mala Buni, Taraba, Darius Dickson Ishaku and the President’s classmates who enrolled in 1953 into the Katsina Middle School, through their leader Sen.  Abba Ali.",yoruba,e09e69b5eac1f8f2abcf4435d53156ad2602a05c90e493223bb58f49968d66c7,Male,32.82600021362305,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/fe95f09215189ecb10f33f363194c12b_UFj1mk1K.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Among those who called or sent letters are: former President, General Ibrahim Babangida; Governors of Rivers, Nyesom Wike, Enugu, Ifeanyi Ugwuanyi, Yobe, Mai Mala Buni, Taraba, Darius Dickson Ishaku and the President’s classmates who enrolled in 1953 into the Katsina Middle School, through their leader Sen.  Abba Ali.","The creation of states which followed under the administration of Ibrahim Babangida brought some calm to the people. Enugu and Abia were created. Yobe was created. Taraba was created under Darius Dickson Ishaku. The creation of states has brought some calm; this started in 1953 in Katsina province under their leader, Senator Abba Ali."
25243,"Dokita mi owon ekaaro, lanaa mo lo fun iyewo ara, iyewo naa fi han wipe mo ni anteverted bulky uterus.","dear doctor good morning,yestrday i has gone for a scaning and i came to know that i have got anteverted bulky uterus.",yoruba,2d45b0901e45cc6191163c70688fc9f1286d8b0c8978525fcd6eb4fc9b37e0a4,Male,14.125,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/05c9d030b918affeb52f16ec5cc6e1f3_F2gbiFCr.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"dear doctor good morning,yestrday i has gone for a scaning and i came to know that i have got anteverted bulky uterus.","{""Good morning everyone. Today we will talk about the benefits of eating papaya. Papaya is a fruit that is rich in vitamins and nutrients, and it helps a lot with digestion. It boosts immunity and is particularly good for the skin.""}"
18036,Eyikeyi ori tabi aiṣedede?,Any headaches or breathlessness?,yoruba,3ca5c9b21951a25e08cb13a0eaf3eaaff2fa9f035ad08c1a64334b85a22ff9c5,Female,4.123000144958496,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/0b084acd7ef2182211568f5d2ccfafe9_L7Lvboim.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Any headaches or breathlessness?,The message of the king is what the kingdom follows.
25202,Mo kí yín. Ọmọ mi ti ń dojúkọ ìṣòro ọ̀mìjé ní ojú kan láti ìbí rẹ̀. Ó ti di oṣù mẹ́sán,Hi My child is facing the problem of tears in one of his eyes since his birth.  He is now 9 months old.,yoruba,ae4d0cd1f843e0d42901aae0b0d7cdb823a563a3308f32795289b17eb0285b28,Female,9.79300022125244,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/cb749c716f3eb7700d39b9e139fe1162_toqJgFC1.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Hi My child is facing the problem of tears in one of his eyes since his birth.  He is now 9 months old.,The child started walking at the age of one year and three months.
25245,Mo rin ninu iyara idana ati pe lai si idi pataki orokun mi jade be e naa ni mo  fi ara gba ile. Igba kehin ti o sele ni odun die sehin.,I was walking in the kitchen & for no reason my knee gave out & I hit the floor.  The last time it happened was a few years ago.,yoruba,2d45b0901e45cc6191163c70688fc9f1286d8b0c8978525fcd6eb4fc9b37e0a4,Male,18.81100082397461,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/c0c271504afe5657e20d4b7f37e6cc6a_6LpAtQcG.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,I was walking in the kitchen & for no reason my knee gave out & I hit the floor.  The last time it happened was a few years ago.,The child that I am talking about is not staying in school. I have been asking what's really going on at home. The last time it happened was two years ago.
25269,"Ti o ba fẹran awọn idahun mi, jowo ṣe iwọn rẹ, ki o kọ atunyẹwo pelu. Jọwọ maṣe gbagbe lati gba. O ṣeun, Mo fẹ ilera tio dara fun o. Dokita iwiregbe. Dokita iwiregbe.","If you like my answers kindly rate it, and write a review as well.  Please do not forget to accept it.  Thank you, Wish you good health.  Chat Doctor.  Chat Doctor .",yoruba,f13e0a4f9e34a1eafa772ca1354803203d2f4f988365f697d0e9e3eeff521c27,Male,17.701000213623047,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/b3208c17cb84f816e89c13e805ddc239_7fNCVtDP.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"If you like my answers kindly rate it, and write a review as well.  Please do not forget to accept it.  Thank you, Wish you good health.  Chat Doctor.  Chat Doctor .","There is something they usually do. If someone calls you and says, ""Please borrow me some money, I want to do something,"" and you know that person is a thief and does not like to repay debt, what are you supposed to say that will make them stay away from you? Don’t forget that honesty in life builds good reputation."
