id,transcription,translation,language,speaker_id,gender,duration,source,audio_path,audio_root,file_exists,reference,hypothesis
25547,"انا اتوقع انك عندك كيس دهني هو برضو ممكن يتسمي كيس تحت الجلد
هو بيظهر غالبا في المناطق الي فيها شعر كتير زي كيس الصفن أو فروة الرأس و غيرها ","I suspect you have Sebaceous cyst also called epidermal cyst.  This is mostly seen is hair rich areas like scrotum, scalp etc.",arabic,d1d7103d39aed72e29f524ba03e5adcef1c2e0d738193b33160b92ac64794b70,Male,8.25100040435791,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/1f354abdd95732b333a2c2104768fc69_gak5IYwO.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"I suspect you have Sebaceous cyst also called epidermal cyst.  This is mostly seen is hair rich areas like scrotum, scalp etc.","I expect you to have a sebaceous cyst or it might be called a subcutaneous cyst. It usually appears in areas with a lot of hair, such as the scalp or forearms."
25558,اختي اللي عندها تلاتة وتمانيين سنة عملت منظار داخلي وشافو حاجة على المرئ ، ممكن آفة او نمو. الدكتور قال العيلة تتوقع الأوحش بعدين,"My 83 yr old sister had an endoscopy today and they found something on her esophagus, either a lesion or a growth.  The dr. later told the family to expect the worst.",arabic,6504a007ccd20956a222bb08bb2fb38aeb4e5b49e3712d7c427adcffb5724671,Female,10.970000267028809,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/e2c71d362d27bd3e5891748f564678ee_kcYIDioX.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"My 83 yr old sister had an endoscopy today and they found something on her esophagus, either a lesion or a growth.  The dr. later told the family to expect the worst.","My sister, who is 83 years old, underwent an endoscopy, and they saw something on the stomach. Could it be a tumor or a growth? The doctor told the family to expect the worst."
17632,مرحبا، ابتني عمرها سنتين و٣ أشهر. برازها غير متماسك وله رائحة كريهة. استشارت طبيبها والذي اقترح عليها bشراب نوترولين,"Hi, My Daughter is 2 yrs & 3 months old.  Her stools are loose & has a fowl smell.  Consulted her doc who suggested Nutrolin-B syrup.",arabic,41348d4332d36039675b1baf820fc50c10762a2317e262ef5bc6f7ff5416eddf,Male,12.258999824523926,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/c0cf74271a12e92477ab9f430756a946_zaGjFP3K.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Hi, My Daughter is 2 yrs & 3 months old.  Her stools are loose & has a fowl smell.  Consulted her doc who suggested Nutrolin-B syrup.","Hello, my daughter is two years and three months old. Her stool is inconsistent and has a bad smell. Her doctor advised her to give her Nutolin syrup."
25609,إحنا بناخد ميرالاكس عشانها، بس لسه عندها وجع في المعدة. دلوقتي بقت تشتكي من صداع ودوخة. مش فاكر إنها اشتكت من الحاجات دي قبل كده.,We take Miralax for it but the stomach aches persist.  Now she s been complaint of a headache and dizziness .  I don t think she has Ever mentioned these concerns before.,arabic,042ba3da2966afb60793ed8577c8387bda702a6da40d30750155eec9a7edd5fe,Female,12.142999649047852,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/9aa3db494d4f249c95f622462203f9a8_jyKsvcGP.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,We take Miralax for it but the stomach aches persist.  Now she s been complaint of a headache and dizziness .  I don t think she has Ever mentioned these concerns before.,"We are taking Miralex for her, but she still has stomach ache. Now she is complaining of headache and dizziness, I do not remember that she complained of these things before."
17585,"ممكن تحتاج تاخد أسيكلوفير بعد استشارة الطبيب.بعد كده، تقدر تاخد قرص باراسيتامول (أسيتامينوفين) لتخفيف الألم. حافظ على نظافة المنطقة كويس. أتمنى أكون جاوبت على استفسارك.






","You may require acyclovir after consultation.  Till then, you can take tablet acetaminophen for pain.  Maintain proper hygiene Hope I have answered your query.",arabic,13f06d75cd288a3f31a165e92363362ffff0497d95b38a965e1a8fc351c48841,Male,12.649999618530272,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/8b61ac99e875fd3c11b0105a9bfe1b0d_5sU8b67I.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"You may require acyclovir after consultation.  Till then, you can take tablet acetaminophen for pain.  Maintain proper hygiene Hope I have answered your query.","You might need to take acyclovir after consulting a doctor. Afterward, you can take paracetamol to relieve pain. Keep the area clean. I hope I answered."
17545,أعتقد إنك ممكن تستنى لحد ميعادك مع الدكتور في يناير عشان تناقش الموضوع ده. أتمنى يكون ده جاوب على سؤالك.,I think you can wait until your appointment in January to discuss this with your doctor.  I hope this answers your question.,arabic,ae36dfa6e11ad83b7151b14aaa198b9a6416d83b621a23cbd5cd9faf15ef08a4,Male,8.062000274658203,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/0e969d1f0b177be27e82568cb73f9850_xuFu59nO.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,I think you can wait until your appointment in January to discuss this with your doctor.  I hope this answers your question.,I think we can wait until your appointment with the doctor in January to discuss this matter. I hope that is an answer to your question.
25454,خضعت ابنتي لخزعة من غدة ليمفاوية تحت الإبط الأيمن يوم الجمعة. كنا نعاني من تضخم الغدد الليمفاوية منذ أكتوبر. المضادات الحيوية ليست فعالة.,my daughter had a biopsy Friday on a lymph node under her right arm pit.  We have been battling swollen lymph nodes since October.  Antibiotics are not effective.,arabic,1fa52c0ab836b90434d5028740bdf8c18906dec60b442f0960575a6a9239b6ab,Female,11.354999542236328,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/6bd03841eb5511c5dca4013222a6d2fc_vhF6L5mF.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,my daughter had a biopsy Friday on a lymph node under her right arm pit.  We have been battling swollen lymph nodes since October.  Antibiotics are not effective.,My daughter had a lymph node biopsy under the right armpit on Friday. We have been suffering from enlarged lymph nodes since October. The antibiotics were not effective.
17594,لدي عادات صحية للأكل ولا يوجد أمراض في عائلتي لا أعاني من السمنة الزائدة من فضلك ساعدني مرحبا شكرا لمراسلتنا,"i have healthy eating habits and no family history of any disease.i am not overweight.  please help me.  Hello, Thanks for writing to us.",arabic,41348d4332d36039675b1baf820fc50c10762a2317e262ef5bc6f7ff5416eddf,Male,10.71500015258789,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/9263d0168637c105961a4eb441fa41bc_4dCkJC47.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"i have healthy eating habits and no family history of any disease.i am not overweight.  please help me.  Hello, Thanks for writing to us.",I have healthy eating habits and there are no diseases in my family. I do not suffer from excess weight. Help me.
25626,هي ضعيفة جدًا وجسمها بارد ورطب، وبتخس بسرعة كبيرة. إحنا قلقانين عليها جدًا، ومحدش قادر يقول لنا أي حاجة.,She is really weak and clamy is losing weight pretty fast we are worried to death about her and nobody can tell us anything.,arabic,2d711411f88439399349be87fa47ce0cd767a22694bfcfd717036dff579e3c25,Male,14.402000427246094,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/a5c0f904d2cfd415d4f31099f1a41ef9_VrvrGt4Y.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,She is really weak and clamy is losing weight pretty fast we are worried to death about her and nobody can tell us anything.,"She is very weak, her body is cold and damp, and she is losing weight very quickly. We are very worried about her, and no one can tell us anything."
25619,أهلاً، أنا تقريبًا في الشهر الخامس من الحمل. كنت بنقل عفش وحاجات تقيلة زي كراتين وأنا بنقل لبيت جديد، وكمان بدأت شغل جديد.,hi.  i am almost 5 months pregnant.  i have been moving furniture and other kinda heavy things like boxes while moving into a new house.  i also started working.,arabic,042ba3da2966afb60793ed8577c8387bda702a6da40d30750155eec9a7edd5fe,Female,13.043999671936035,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/315b7579a598712437c22d450f075912_JBn9gYws.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,hi.  i am almost 5 months pregnant.  i have been moving furniture and other kinda heavy things like boxes while moving into a new house.  i also started working.,"Hello, I am approximately in the fifth month of pregnancy. I was moving furniture and heavy things like crates when I was moving to a new house, and I also started a new job."
