id,transcription,translation,language,speaker_id,gender,duration,source,audio_path,audio_root,file_exists,reference,hypothesis
25547,"انا اتوقع انك عندك كيس دهني هو برضو ممكن يتسمي كيس تحت الجلد
هو بيظهر غالبا في المناطق الي فيها شعر كتير زي كيس الصفن أو فروة الرأس و غيرها ","I suspect you have Sebaceous cyst also called epidermal cyst.  This is mostly seen is hair rich areas like scrotum, scalp etc.",arabic,d1d7103d39aed72e29f524ba03e5adcef1c2e0d738193b33160b92ac64794b70,Male,8.25100040435791,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/1f354abdd95732b333a2c2104768fc69_gak5IYwO.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"I suspect you have Sebaceous cyst also called epidermal cyst.  This is mostly seen is hair rich areas like scrotum, scalp etc.","I think it's a sebaceous cyst, which can also be called an epidermoid cyst. It usually appears in areas with a lot of hair, like the scalp or under the armpit."
25558,اختي اللي عندها تلاتة وتمانيين سنة عملت منظار داخلي وشافو حاجة على المرئ ، ممكن آفة او نمو. الدكتور قال العيلة تتوقع الأوحش بعدين,"My 83 yr old sister had an endoscopy today and they found something on her esophagus, either a lesion or a growth.  The dr. later told the family to expect the worst.",arabic,6504a007ccd20956a222bb08bb2fb38aeb4e5b49e3712d7c427adcffb5724671,Female,10.970000267028809,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/e2c71d362d27bd3e5891748f564678ee_kcYIDioX.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"My 83 yr old sister had an endoscopy today and they found something on her esophagus, either a lesion or a growth.  The dr. later told the family to expect the worst.","My aunt, who is 83 years old, had an internal endoscopy, and they saw something on the stomach. It could be an ulcer or a growth. The doctor told us to expect the worst."
17632,مرحبا، ابتني عمرها سنتين و٣ أشهر. برازها غير متماسك وله رائحة كريهة. استشارت طبيبها والذي اقترح عليها bشراب نوترولين,"Hi, My Daughter is 2 yrs & 3 months old.  Her stools are loose & has a fowl smell.  Consulted her doc who suggested Nutrolin-B syrup.",arabic,41348d4332d36039675b1baf820fc50c10762a2317e262ef5bc6f7ff5416eddf,Male,12.258999824523926,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/c0cf74271a12e92477ab9f430756a946_zaGjFP3K.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Hi, My Daughter is 2 yrs & 3 months old.  Her stools are loose & has a fowl smell.  Consulted her doc who suggested Nutrolin-B syrup.","Hello, my daughter is two years and three months old. Her stools are irregular and have a bad smell. I consulted her doctor, who suggested giving her Nutrilin."
25609,إحنا بناخد ميرالاكس عشانها، بس لسه عندها وجع في المعدة. دلوقتي بقت تشتكي من صداع ودوخة. مش فاكر إنها اشتكت من الحاجات دي قبل كده.,We take Miralax for it but the stomach aches persist.  Now she s been complaint of a headache and dizziness .  I don t think she has Ever mentioned these concerns before.,arabic,042ba3da2966afb60793ed8577c8387bda702a6da40d30750155eec9a7edd5fe,Female,12.142999649047852,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/9aa3db494d4f249c95f622462203f9a8_jyKsvcGP.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,We take Miralax for it but the stomach aches persist.  Now she s been complaint of a headache and dizziness .  I don t think she has Ever mentioned these concerns before.,"We take Miralax for her, but she still has stomach pain. Now she has started complaining of headaches and dizziness. I don’t recall her complaining of these things before."
17585,"ممكن تحتاج تاخد أسيكلوفير بعد استشارة الطبيب.بعد كده، تقدر تاخد قرص باراسيتامول (أسيتامينوفين) لتخفيف الألم. حافظ على نظافة المنطقة كويس. أتمنى أكون جاوبت على استفسارك.






","You may require acyclovir after consultation.  Till then, you can take tablet acetaminophen for pain.  Maintain proper hygiene Hope I have answered your query.",arabic,13f06d75cd288a3f31a165e92363362ffff0497d95b38a965e1a8fc351c48841,Male,12.649999618530272,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/8b61ac99e875fd3c11b0105a9bfe1b0d_5sU8b67I.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"You may require acyclovir after consultation.  Till then, you can take tablet acetaminophen for pain.  Maintain proper hygiene Hope I have answered your query.","You may need to take Acyclovir after consulting your doctor. After that, you can take Paracetamol pills to relieve the pain. Keep the area clean. I hope I answered your question."
17545,أعتقد إنك ممكن تستنى لحد ميعادك مع الدكتور في يناير عشان تناقش الموضوع ده. أتمنى يكون ده جاوب على سؤالك.,I think you can wait until your appointment in January to discuss this with your doctor.  I hope this answers your question.,arabic,ae36dfa6e11ad83b7151b14aaa198b9a6416d83b621a23cbd5cd9faf15ef08a4,Male,8.062000274658203,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/0e969d1f0b177be27e82568cb73f9850_xuFu59nO.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,I think you can wait until your appointment in January to discuss this with your doctor.  I hope this answers your question.,I think you can wait until your appointment with the doctor in January to discuss this matter. I hope this answers your question.
25454,خضعت ابنتي لخزعة من غدة ليمفاوية تحت الإبط الأيمن يوم الجمعة. كنا نعاني من تضخم الغدد الليمفاوية منذ أكتوبر. المضادات الحيوية ليست فعالة.,my daughter had a biopsy Friday on a lymph node under her right arm pit.  We have been battling swollen lymph nodes since October.  Antibiotics are not effective.,arabic,1fa52c0ab836b90434d5028740bdf8c18906dec60b442f0960575a6a9239b6ab,Female,11.354999542236328,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/6bd03841eb5511c5dca4013222a6d2fc_vhF6L5mF.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,my daughter had a biopsy Friday on a lymph node under her right arm pit.  We have been battling swollen lymph nodes since October.  Antibiotics are not effective.,My daughter had swelling in the lymph nodes under her right armpit on Friday. We have been suffering from swollen lymph nodes since October. Antibiotics are not effective.
17594,لدي عادات صحية للأكل ولا يوجد أمراض في عائلتي لا أعاني من السمنة الزائدة من فضلك ساعدني مرحبا شكرا لمراسلتنا,"i have healthy eating habits and no family history of any disease.i am not overweight.  please help me.  Hello, Thanks for writing to us.",arabic,41348d4332d36039675b1baf820fc50c10762a2317e262ef5bc6f7ff5416eddf,Male,10.71500015258789,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/9263d0168637c105961a4eb441fa41bc_4dCkJC47.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"i have healthy eating habits and no family history of any disease.i am not overweight.  please help me.  Hello, Thanks for writing to us.","I have healthy eating habits, and there are no illnesses in my family. I do not suffer from obesity. Please help me. Hello, thank you for reaching out."
25626,هي ضعيفة جدًا وجسمها بارد ورطب، وبتخس بسرعة كبيرة. إحنا قلقانين عليها جدًا، ومحدش قادر يقول لنا أي حاجة.,She is really weak and clamy is losing weight pretty fast we are worried to death about her and nobody can tell us anything.,arabic,2d711411f88439399349be87fa47ce0cd767a22694bfcfd717036dff579e3c25,Male,14.402000427246094,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/a5c0f904d2cfd415d4f31099f1a41ef9_VrvrGt4Y.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,She is really weak and clamy is losing weight pretty fast we are worried to death about her and nobody can tell us anything.,"She is very weak, her body is cold and damp, and she is losing weight rapidly. We are very worried about her, and no one is able to tell us anything."
25619,أهلاً، أنا تقريبًا في الشهر الخامس من الحمل. كنت بنقل عفش وحاجات تقيلة زي كراتين وأنا بنقل لبيت جديد، وكمان بدأت شغل جديد.,hi.  i am almost 5 months pregnant.  i have been moving furniture and other kinda heavy things like boxes while moving into a new house.  i also started working.,arabic,042ba3da2966afb60793ed8577c8387bda702a6da40d30750155eec9a7edd5fe,Female,13.043999671936035,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/315b7579a598712437c22d450f075912_JBn9gYws.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,hi.  i am almost 5 months pregnant.  i have been moving furniture and other kinda heavy things like boxes while moving into a new house.  i also started working.,"Hello, I am approximately in the fifth month of pregnancy. I was moving furniture and heavy things like boxes as I was moving to a new house. I also started a new job."
17570,الدكتور وصف دوا نور-ميتروجيل 3 مرات في اليوم لمدة يومين. أنا عايز أعرف هل هو آمن لطفل عنده 6 شهور وعنده إسهال شديد؟,Now doctor advice nor-metrogyl syrup 3 times in a day for 2 days.I wanted to know that is it safe for 6 month old baby having severe diarrhea.,arabic,ae36dfa6e11ad83b7151b14aaa198b9a6416d83b621a23cbd5cd9faf15ef08a4,Male,10.682000160217283,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/7866d73ef44dd06e659ea25b27c4f24a_buwaATkb.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Now doctor advice nor-metrogyl syrup 3 times in a day for 2 days.I wanted to know that is it safe for 6 month old baby having severe diarrhea.,The doctor prescribed normotrogen three times a day for two days. I want to know if it is suitable for a 6-month-old child with severe diarrhea.
17663,أنا رايح أشيل كيس عند الدكتور. قلقان عشان الكيس موجود ما بين عينيا على جبهتي.,I am having a cyst removed at a doctors office.  My concern is my cyst is right between my eyes on my forehead.,arabic,f3aa2610507c8775f78760ae73e41edaada52f3216cb4ccd02e3ac4b71759e02,Male,7.544000148773193,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/b1bcc3169448b3d93b4abec78f4e18fb_e1raMVi2.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,I am having a cyst removed at a doctors office.  My concern is my cyst is right between my eyes on my forehead.,I will remove a cyst at the doctor tonight because the cyst is located between my eyes.
25632,بنتي اللي عندها 6 سنين كانت بتشتكي من الم في البطن من يوم الجمعة بعد الظهر. اتقيأت مرتين يوم الجمعة بالليل، وبعد كده حست بتحسن تقريبًا امبارح طول اليوم,"My 6 yr old has complained of stomach pains since Friday afternoon.  She threw up twice on Friday night, then seemed better almost all of yesterday.",arabic,2d711411f88439399349be87fa47ce0cd767a22694bfcfd717036dff579e3c25,Male,18.947999954223636,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/faa33ab9073a04a4616d88cfa32553f6_izwD5RMw.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"My 6 yr old has complained of stomach pains since Friday afternoon.  She threw up twice on Friday night, then seemed better almost all of yesterday.","My 6-year-old daughter was complaining of abdominal pain since Friday afternoon. She vomited twice on Friday night, and after that, she felt almost better yesterday throughout the whole day."
25574,"دلوقتي مستوي ضغط دمي بقي طبيعي 
هل لازم اكمل الاقراص مدي الحياة و لا اقدر اوقف استعملها ",Now my BP level is become normal.  Do i require to continue this tablet for life long or can stop taking this.,arabic,d1d7103d39aed72e29f524ba03e5adcef1c2e0d738193b33160b92ac64794b70,Male,5.997000217437744,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/c49ee598d0e34ec8342b3e2bf8c95e4c_CJberfeb.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Now my BP level is become normal.  Do i require to continue this tablet for life long or can stop taking this.,"Now that my blood pressure level is normal, should I continue taking the medication for life? Or can I stop now?"
25657,"علاج العصب خلص، وآخر خطوة كانت تثبيت التاج بشكل دائم. بس، لسه حاسس بشوية وجع حوالين المنطقة والمناطق اللي جنبها

","The root canal is completed, the last step being the crown being cemented down permenantly.  I am however, experiencing some pain around the area and the area surrounding it.",arabic,2d711411f88439399349be87fa47ce0cd767a22694bfcfd717036dff579e3c25,Male,12.06700038909912,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/84423f6034c06e2a52364118f52b4039_DBlY0TFV.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"The root canal is completed, the last step being the crown being cemented down permenantly.  I am however, experiencing some pain around the area and the area surrounding it.","The nerve treatment is completely finished, and the final step was the permanent placement of the crown. But I still feel a bit of pain around the area and the surrounding regions."
25668,"أهلاً، مرحبًا بك في شات دكتور. لقد تم تشخيصك بالتهاب الشعب الهوائية، ولكن لم يُلاحظ أي تحسن حتى مع استخدام المضاد الحيوي والستيرويد. لذلك، يجب إجراء فحص مفصل على النحو التالي.

","Hi welcome to the Chat Doctor You are diagnosed as bronchitis and still no improvement seen even with antibiotic and steroid. .  Hence, your detail work up should be done as follows.",arabic,1fa52c0ab836b90434d5028740bdf8c18906dec60b442f0960575a6a9239b6ab,Female,15.104999542236328,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/146c48679d91f2ef3433a72f2c52ed1b_oDzs81E6.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Hi welcome to the Chat Doctor You are diagnosed as bronchitis and still no improvement seen even with antibiotic and steroid. .  Hence, your detail work up should be done as follows.","Hello, welcome to the chat, doctor. I have been diagnosed with bronchitis, but there has been no noticeable improvement despite using antibiotics and steroids. Therefore, a detailed examination must be conducted as follows:"
17590,"أهلاً، دلوقتي انا حطيت كريم لإزالة الشعر على شفتي العلوية، بعد كدا بدأت احس بحكة، فغسلتها علطول. لكن خايف إن ممكن يحصل تورم او تطلع قرح بالليل.
","Hi, i just applied a hair removal cream on my upper lip but it started itching and i rinsed it immediately.  But i'm scared it might swell up/ develop sores overnight.",arabic,13f06d75cd288a3f31a165e92363362ffff0497d95b38a965e1a8fc351c48841,Male,10.628999710083008,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/0df003da8e0816507969cbaafcb2ad31_08vo7I5z.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Hi, i just applied a hair removal cream on my upper lip but it started itching and i rinsed it immediately.  But i'm scared it might swell up/ develop sores overnight.","Hello, I’ve just applied hair removal cream on my upper lip. After that, I started feeling some itching, so I washed it off immediately. But I'm worried that there might be swelling or sores appearing."
