id,transcription,translation,language,speaker_id,gender,duration,source,audio_path,audio_root,file_exists,reference,hypothesis
27290,Molo bendikwijimi kwaye ukubetha kwentliziyo yam ngelixa ndisebenza ngaphandle kwakungu 94 kodwa umatshini weminyaka yam uthe bekufanele ubhe ngu 110. Ndilibhinqa elina 52 iminyaka. ,Hi I was just at the gym and my heartrate while working out was 94 but the machine for my age said it should have been 110.  I am 52 and female.,xhosa,62bd5a97af9c64dc354b14b109817d0031076eda5295f6080180356888fa3465,Female,13.781000137329102,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/xhosa/256e38069d7255f44a7942d760497889_LdFewY9i.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Hi I was just at the gym and my heartrate while working out was 94 but the machine for my age said it should have been 110.  I am 52 and female.,"Molo bendikujem. Kwaye ukubetha kwenhliziyo yam ngelixa ndandisebenza ngaphandle kwakungu 94, kodwa umachine weminyaka yam uti bekufanele uba 110. Ndilibe ngcala le-52 iminyaka."
23193,Oogqirha ABANE abayazi ukuba yintoni ebangela ukuba ndixhuzule ibe bathi ukulibala oku kubizwa ngokuba YI-TRÀNS GLOBÀL AMNESIA AYISOSIFO SOKUWA.,FOUR different DRs could not tell me why I was having seizures and told me that the memory loss was called TRANS GLOBAL AMNESIA and that it was not EPELEPSY .,xhosa,6082d84e3fc86e86e9aec1f85e4b7995cc7f15773830397c8e9340b0d2a26d80,Female,9.23799991607666,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/xhosa/ff397d2c2921834674f1e0b86692ef18_adMMGwRs.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,FOUR different DRs could not tell me why I was having seizures and told me that the memory loss was called TRANS GLOBAL AMNESIA and that it was not EPELEPSY .,What are the reasons that make people want to make us proud? They said to look into what is called transglobal amnesia.
17056,Kuye kwenzeka iintsuku ezili- 11 ngoku kwaye xa ndaya esibhedlele kwiveki ephelileyo bakhawuleza bayichitha njengengxaki yezihlunu.,It has been occurring for 11 days now and when I went to the hospital a week ago they quickly dismissed it as a muscle issue.,xhosa,cc6fb2e03efa55ea1bdeb5853458d944caa787a52b84ad358c63f5e1278aa26c,Female,20.270999908447266,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/xhosa/b00ded3ea914e504b8884197d49e0913_IrDpKjo6.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,It has been occurring for 11 days now and when I went to the hospital a week ago they quickly dismissed it as a muscle issue.,What happens on a day like that when you go to work and the vikies are cheating with a pencil?
24733,"Ndiqale ukuxukuxa amazinyo wam kwintsukwana ezimbalwa kwaye ndihlele ukuba ndingabi sayeka. Ndingenza njani uba kuphele ingqaqambo?... Wamkelekile kugqirha wonxibalelwano.
",Ive started brusng my teeth for a couple of days and plan to never stop.  How do I make the pain go away?  .  Welcome to Chat Doctor .,xhosa,60c9ed9ccbb822c9140ed06ad4580b8feb4e5b44dde9322956714c722b858276,Female,13.782999992370604,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/xhosa/26de7ccfd4a76dec76f0a65f561a1a64_wDOQW8I5.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Ive started brusng my teeth for a couple of days and plan to never stop.  How do I make the pain go away?  .  Welcome to Chat Doctor .,"I started to talk to my friends at school, and I was very good at making friends. I used to be afraid to speak up. I was used to being quiet."
23992,"Inuka kakubi kakhulu indenza ndikhonyuluke, kodwa ndiyakwazi ukuqhubeka ndyingcamla kwaye ndiyijoje emphefumlweni wam. ingaba yintoni lento kwaye ndingayilungisa njani?","it smells so bad it makes me gag, but i can continuosly taste and smell it on my breath.  what is this and how do i fix it?",xhosa,9558511c49fbbb0e743f1b97a70463a47c4dbf9ae47b1eadd78dd8cdd9fe98ff,Female,12.670000076293944,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/xhosa/b399935ee79f6d3acb1290f788540d07_snq2UXdn.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"it smells so bad it makes me gag, but i can continuosly taste and smell it on my breath.  what is this and how do i fix it?","In a way that is not understood, they are going to continue the teaching of the church, so that they can improve the situation."
26318,Uneentlungu ezingapheliyo kwenye yezintso zakhe le ingase kunene kodwa ke ogqirha bakhe Ingathi abanamdla wokwazi lemeko. Ungandicebisa uthini malunga nokuphuncukelwa kwakhe ngumchamo neentlungu ezi. ,She has a constant pain in her right kidney yet her doctors don t seem to want to know.  Can you give any advice to help with her incontinence and the pain.,xhosa,3778db9f12b3688f3e56e7aed16082aab8779d084900ef4ca32453b57b0a88fa,Female,13.28499984741211,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/xhosa/b1a834a902d1d3939d95b738b1324f42_ycYf8mGh.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,She has a constant pain in her right kidney yet her doctors don t seem to want to know.  Can you give any advice to help with her incontinence and the pain.,"A short story about a girl who does not like her own beauty, but who says that she has a talent for drawing, what can you advise her about her self-esteem and her beauty?"
25886,Enkosi ngombuzo wakho kuGqirha weNcokola. Ndiyayiqonda inkxalabo yakho. Okokuqala kufuneka uyeke ukutshaya ngokukhawuleza. Ayikho enye indlela yoku. ,Thanks for your question on Chat Doctor.  I can understand your concern.  First you need to quit smoking as soon as possible.  There is no other alternative to this.,xhosa,a220039cfe971493475c9607cf7d28b99ec09de85e0a2d4f58289e66a2563e60,Female,10.79699993133545,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/xhosa/66a8dec6b90e737cd4b0957fc00b404f_AoDdkaYK.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Thanks for your question on Chat Doctor.  I can understand your concern.  First you need to quit smoking as soon as possible.  There is no other alternative to this.,"The old man asked her about how to cure a cold, as she loved her child. But it started to give way to a quick cold, she didn't even have a medicine."
23856,"Unokulinda iziphumo zenkucubeko ukongeza nawaphi na amayeza,ukuba kuyimfuneko.kufuneka uthathe amayeza amiselweyo ngugqirha wakho. Nangona kunjalo,apha akukho unyango lwe-Herpes yangasese.","You may wait for the culture results to add any other medication, if necessary.  You need to take the prescribed medications by your doctor.  However, here is no cure for genital herpes.",xhosa,8c30c7cada34d7beefc40bbe3f47553168938e48d51ca33c494eeb3aa1fde7cc,Female,17.51099967956543,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/xhosa/ac15b94f3b389a13eed1f4e2baf9da7c_1RSxxX1T.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"You may wait for the culture results to add any other medication, if necessary.  You need to take the prescribed medications by your doctor.  However, here is no cure for genital herpes.","When you get good results in studies, you add on advice wherever you are. To be a learner, you need to take advice from your mentor. But it is not easy here in the Cape to do that."
27458,Molweni unyana wam une nyanga ezimbini nentsuku ezingama shumi amabini anesihlanu ubudala. Wazalwa engu 3.7kg esikalini .emva kwe ntsuku ezilishumi wehla emzimbeni wangu 3.2 kg .ukusukela ngoko unyuka kancinci kancinci ,"Hi My son is 2 months and 25 days old.  His birth weight was 3.7 kg.  Within 10 days, he reduced to 3.2 kg.  From then, he is gaining weight very slowly.",xhosa,f327e7e482575985c8495b8451077142a4af889ef6bfceedd9238fd5e4e905d3,Female,28.858999252319336,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/xhosa/8338ad6dca343dc9828d5739db915b58_9r3fmR5F.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Hi My son is 2 months and 25 days old.  His birth weight was 3.7 kg.  Within 10 days, he reduced to 3.2 kg.  From then, he is gaining weight very slowly.","My name is [Your Name] and I am from South Africa. I am a student. I live in Soweto, Johannesburg. I am in Grade 3 and I am 5 years old. I like to play with my friends. I love my school and I love my teacher."
26428,"Ekuphela kwento ebonisiweyo luthotho lovavanyo lwe-ultrasound , kwaye akufuneki sikhathazeke ukuba ubungakanani buhlala buhleli okanye buyancipha.","The only thing that is indicated is serial ultrasound examinations, and we need not worry if the size is constant or decreasing.",xhosa,9558511c49fbbb0e743f1b97a70463a47c4dbf9ae47b1eadd78dd8cdd9fe98ff,Female,12.930999755859377,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/xhosa/33d5bf6273dc609b54b126c28ec238a1_GwUoBOT4.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"The only thing that is indicated is serial ultrasound examinations, and we need not worry if the size is constant or decreasing.","Do not worry about the ultrasound report, it's okay if it's always good or small."
