id,transcription,translation,language,speaker_id,gender,duration,source,audio_path,audio_root,file_exists,reference,hypothesis
22401,ትበሳጫለች እና ብዙም አትበላም ነገር ግን በቀን ውስጥ የተወሰነውን ቀመሯን ትጠጣለች ምንም እንኳን ከመደበኛዋ ግማሹን ብቻ የምትወስድ ቢሆንም።,She is fussy and won t eat much at all but does drink some of her formula during the day although she is only consuming about half of her norm.,amharic,94ada91b0ec1ee31ba72da006fd3882dc71e58644e71745fa3fc2deb39d140d6,Male,7.445000171661377,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/amharic/0602c29f9a573bc52469059301d33409_D7PLDbFm.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,She is fussy and won t eat much at all but does drink some of her formula during the day although she is only consuming about half of her norm.,"She thought it would be underneath. But she guessed some during the day, although it would be only half of the norm."
26152,ምንድነው የሆንኩት በቀኝ ትከሻዬ በኩል በጣም ያመኛል ሁሌ ስጨነቅ ነው የሚነሳው እየተፈጠረ ያለውን ነገር ለመረዳት እፈልጋለሁ እባካችሁ ጥያቄዬን መልሱልኝ,"What is going on?  I get intense pain in my right shoulder which seems always happen under stress.  Degree understand your concerns went through your details.  To answer your question, YES.",amharic,7180e6fee6dbfa3f717fbd974c6c130db8d7d402f8b362afd68f32ae8c7d0d62,Female,11.659000396728516,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/amharic/d3aabb58ecbd3526dd856ac8845433ab_6UPgU8Af.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"What is going on?  I get intense pain in my right shoulder which seems always happen under stress.  Degree understand your concerns went through your details.  To answer your question, YES.",What is it? I want to understand what is happening when I am worried about what is happening on the right side of my shoulder.
23339,ትላንትና እና ዛሬ ማለዳ የደም ጊፊቴ ጥቂት ጊዜ ወስጄ በእያንዳንዱ ጊዜ ዲያስቶሊክ ንባቡ 107 እንደሆነ ለማወቅ ብቻ ነው።(ሙሉ ንባብ 167/107),Last night and this morning Ive taken my blood pressure a few times only to discover each time that the diastolic reading was 107.  (Full reading: 167/107.,amharic,1e4387a86e72b8030787ed925f0226339bdaedab2cc08dd3828f70d65301069a,Male,15.95699977874756,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/amharic/d61f30cc1311bb962bba4390154a8d69_Fyjnbrqy.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Last night and this morning Ive taken my blood pressure a few times only to discover each time that the diastolic reading was 107.  (Full reading: 167/107.,"Yesterday and this morning, I took a few blood pressure and only to find out that each time the directorate was at several hundred and 7."
25796,ህመሙ በበጋ በጠም የባሰ ነው አሁን አየተሰማኝ ያለው ቆለጤ ውስጥ መርፌ እና አሾህ የወጋኝ አይነት ስሜት ነው ህሙም ከባድ ነው ልትረዳኝ ትችላለህ?,the pain is much more worse in winter.  This time I am also experiencing pins and needles in my testacles which is very uncomfortable.  Can you help me please?,amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,8.01200008392334,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/amharic/dbe4be562236e758fd895cdc680028b6_dA8R1eal.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,the pain is much more worse in winter.  This time I am also experiencing pins and needles in my testacles which is very uncomfortable.  Can you help me please?,"However, in the summer, it is much worse than the two that are now being felt."
24123,ለባለፉት ሁለት አመታት መጠነኛ የሆነ ኢንዶሜትሪውሲስ አለኝ. የአሁኑ የኤኤምኤች መን 1.1 ናኖ ግራም በአንድ ሚሊ ሊትር ነው. ባለፈው ሳምንት የደም ምርመራ ተሰርቶልኝ ነበር. አሁን ወደ አዲስ አይቪኤፋ/አይሲኤስአይ ሳይክል መቀጠል ይሻላል .,For the past two years with medium endometriosis.  My present AMH value is 1.1 ng/ml.  A blood test was taken last week.  Shall I still proceed for a fresh IVF/ICSI cycle?,amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,19.70499992370605,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/amharic/bbab075ec790417695beba25839b7101_s2KiaHAM.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,For the past two years with medium endometriosis.  My present AMH value is 1.1 ng/ml.  A blood test was taken last week.  Shall I still proceed for a fresh IVF/ICSI cycle?,"Give me a moderate amount of MH as usual over the past 2 years, the current MH rate is 1.1 grams per milliliter. Last week I had a blood test."
24117,የፀረ ማይክሮቢያል መድሀኒት እንደጨረስክ ለአንድ ሳምንት ያክል የአንጄትህን ጥቃቀን አካላት ለመተካተሰ ሌሎች ተመሳሳይ ፕሮ ባይወቲክ መድሀኒት መውሰድ አለብህ ,After the end of the antibiotic course kindly take similar or other pro-biotic medication for at least one week to replenish your intestinal flora.,amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,8.50100040435791,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/amharic/c0a97ca6d162fd08552a0e209df62506_vhVynSWa.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,After the end of the antibiotic course kindly take similar or other pro-biotic medication for at least one week to replenish your intestinal flora.,An antimicrobial medication should be taken for a week to replace the intestinal microorganisms.
22407,በደቂቃዎች ውስጥ፣ ማቃጠል እና ያልተለመደ ስሜት አስተዋልኩ፣ እና የቀረውን ልተፋ ሞከርኩ። አፍa በደንብ ታጥቧል፣ ከዚያም የታሰበውን TUMS ወሰdku።,"Within minutes, I noticed the burning & odd sensation, and tried to spit out remainder of it.  Rinsed mouth thoroughly, then took the intended TUMS.",amharic,94ada91b0ec1ee31ba72da006fd3882dc71e58644e71745fa3fc2deb39d140d6,Male,9.241000175476074,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/amharic/655a850b2bf1de644508802430f25230_gdjoVffq.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Within minutes, I noticed the burning & odd sensation, and tried to spit out remainder of it.  Rinsed mouth thoroughly, then took the intended TUMS.",I tried to hope everything I noticed that it should be continued in 8 minutes. Then I took the intended US.
23404,ለጀርባ ህመም መድሀኒቱ እንቅስቃሴ ማድረግ ነው  ካርቲሌጅ ዲ በቀን አንዴ ኑሮካይንድ ጎልድ በቀን አንዴ እና አናሌሲክስ (ዳይክሎፊናክ100 ሚሊ ግራም ) አንዳንዴ ቪታሚን ዲ እጥረት ምክንያት ሊሆን ስለሚችል እሱንም አረጋግጥ,"Treatment of back pain is exercises, Cartilage D once daily, NUROKIND GOLD ONCE DAILY and analgesics (diclofenac 100mgSR).  Sometimes vitamin D deficiency is the cause so get your vitamin D checked.",amharic,07a5a926b6530f0eee45b9ad6a4c16f9904507f3f8d715a6e6e543d894d359be,Male,14.36400032043457,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/amharic/97897fed5fc5f8a67e9164ddba27f12f_XXeRcE75.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Treatment of back pain is exercises, Cartilage D once daily, NUROKIND GOLD ONCE DAILY and analgesics (diclofenac 100mgSR).  Sometimes vitamin D deficiency is the cause so get your vitamin D checked.","Back pain is that the drug is moving. Cartridges can be taken once a day, and Alex or for regions and hundreds of milligrams to prove it."
23353,ችግሩን ያዋህድኳቸዉ የደረጃዎች ብዛት ነው እንደዚያ ከሆነ ከጊዜ ወደ ጊዜ እየባሰ ይሄዳል።55 አመቴ ነው እና  በ52 አመቴ ቀዶ ጥገና አድርጌአለሁ።,Is the number of levels that I had fused the problem and if so will I get progressively worse.  I am 55 and had the surgery at age 52.,amharic,1e4387a86e72b8030787ed925f0226339bdaedab2cc08dd3828f70d65301069a,Male,11.30799961090088,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/amharic/ae658dac0f44d2c7099926effec15509_eSIkIGYU.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Is the number of levels that I had fused the problem and if so will I get progressively worse.  I am 55 and had the surgery at age 52.,"I told them it's awesome, it's the number of steps. If so, it will get worse over time."
24187,ልጄ የተወለደችው ከአንድ ቆልማማ እግር ብቻ ጋር ነበር እና በ 6 ወሯ ቀዶ ህክምና አደርጋለች ከዛን ጊዜ ጀምሮ ምንም ችግር የለም።,"My daughter was born with only one club foot and had surgery when she was 6 months old, has had no prolbems since.",amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,7.433000087738037,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/amharic/05a30d6f655b6c847e9a96e6c1291208_08NAfcPH.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"My daughter was born with only one club foot and had surgery when she was 6 months old, has had no prolbems since.",She was born in a small town.
