id,transcription,translation,language,speaker_id,gender,duration,source,audio_path,audio_root,file_exists,reference,hypothesis
27595,Unaweza kujadili hilo na daktari wako Natumaini swali lako limejibiwa Ikiwa unahitaji ufafanuzi wowote usisite kutuandikia Nitafurahi kukusaidia,You can discuss with your doctor about it.  Hope your query get answered.  If you have any clarification then don't hesitate to write to us.  I will be happy to help you.,swahili,5e2fa4bcd443e9237c43ea5769db260d3a464599608f930bc6f18ea41cb60e32,Male,14.602999687194824,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/0fcf2efa18ee607f3b16d27be6fb6f03_7ufrCIHy.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,You can discuss with your doctor about it.  Hope your query get answered.  If you have any clarification then don't hesitate to write to us.  I will be happy to help you.,"You can discuss that with your doctor, and we hope your question has been answered. If you need any further clarification, don't hesitate to write to us. We will be happy to help."
16929,"Wasiliana na daktari wako na uchukue matibabu ipasavyo. Natumai nimelijibu swali lako, iwapo una tashwishi basi wasiliana nami kwa bit.ly/","Consult your doctor and take treatment accordingly.  Hope I have answered your question, if you have any doubts then contact me at bit.ly/",swahili,17f50d97510992339d53ec7cb8363451749422260e93e50539324cec090aa8cd,Male,15.005000114440918,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/11ae14911d02f661acd18dbee33e7316_8EFs7YDG.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Consult your doctor and take treatment accordingly.  Hope I have answered your question, if you have any doubts then contact me at bit.ly/",Wasiliano na daktari wako na uchunguzi wa matibabu ipasavyo. Natumaini melijibu swali lako. Iwapo una tashwishi basi wasiliana na mkojo.
22912,"Sijawahi kuona kitu kama hiki hapo awali, pia nina watoto wengine watatu na sijawahi kuona kitu kama hiki kikitokea ghafla.","Ive never seen it before , also I have 3 other children and Ive never seen anything like this appear out of no where.",swahili,d953a5634c2653c73cd5135ec754e287d165d8a5baae5a1b73c3f80bd4108eb1,Male,10.883999824523926,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/bf72af7ac6dbfab4da53d0d9163dc10e_UfCCEJcC.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Ive never seen it before , also I have 3 other children and Ive never seen anything like this appear out of no where.","I have never seen anything like this before with my children, there are three other children, and I have never seen anything like this."
24649,Nina uvimbe ambao umetokea kwenye kiganja cha mkono wangu wa kulia. Iko chini ya ngozi na inaendelea kuwa kubwa zaidi.,I have a lump that has developed in the palm of my right hand.  It is underneath the skin and has progressively gotten larger.,swahili,364f72bca7be1a2434fb1998ee64338beefe3cb97be4ea8eec0d91a063543ab6,Female,15.234999656677246,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/64d7262e0fbf1d1e47d8177bc66c7595_xGcMdB4E.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,I have a lump that has developed in the palm of my right hand.  It is underneath the skin and has progressively gotten larger.,I have noticed a bump that has appeared on the palm of my right hand. It is under the skin and it is continuing to get bigger.
23214,"Habari, matokeo yangu ya uchunguzi wa shahawa. Je, unaweza kunisaidia kuelewa matokeo yafuatayo ya uchunguzi wa shahawa yangu, na je, ni ya kawaida?","Hi , My semen test result Could you help out the below mentioned of my Semen Test result and is it normal result ?",swahili,ad888fdc400cf86b6a787013cc32416f22b1d525388cba91a37c5db8c487dd98,Male,11.213000297546388,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/7ac1acf8a5fa0198482afd1df0ecf6c3_PPGrBc38.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Hi , My semen test result Could you help out the below mentioned of my Semen Test result and is it normal result ?","Hello, what are the results of my Shawa investigation? Can you help me understand the following results of my Shawa investigation, and what is normal?"
27526,"Jambo, huo si ukweli.Jambo la kwaanza ni kwamba kupoteza uzito kunategemea kile ambacho huli.Jambo la pili ni kwamba virutubisho hazidhibitiwi na haziwezi kutoa madai ya ufanisi.","Hi, That is a stretch.  Number one is that weight loss depends on what you DON'T eat.  Number two is that supplements are not regulated and cannot make claims of effectiveness.",swahili,539a5992e0fd6e13a32f5f31a3d876647abeec1d163d9039d341ec1a04d649cb,Male,14.145999908447266,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/4d384e3f4d9efb0821e495b62f72ce19_AYUJgNzu.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"Hi, That is a stretch.  Number one is that weight loss depends on what you DON'T eat.  Number two is that supplements are not regulated and cannot make claims of effectiveness.","Jambo, how is it? Jambo of Tanzania, that losing weight depends on that which is honest. Jambo of Belgium, that without regulation and cannot make claims of efficacy."
23060,"Ninaendelea kumfikiria Natasha Richardson na anguko alilochukua wakati akijaribu kujifunza kuteleza kwenye theluji. Je, kuna chochote ninachopaswa kufanya sasa hivi?",I keep thinking of Natasha Richardson and the fall she took while trying to learn to ski.  Is there anything I should do right now?,swahili,486379c88afd45abc3b25981a3749cda02a662b237aaa96b40f53aff2ae4d420,Male,20.340999603271484,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/38f1d48d0c547d779963284dafbde74f_kYHvSaFe.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,I keep thinking of Natasha Richardson and the fall she took while trying to learn to ski.  Is there anything I should do right now?,"Nina ndereye kufikiria Natasha Richardson na nguko alilochukua wakati wa kujaribu kujifunza kuteleza kwenye theluji. Je, kuna chochote ninachopaswa kufanya sasa hivi?"
16880,"Pamoja  na hayo, amekuwa akihisi joto nahisia za kuchomwa katika sehehemu mbalimbali za mwili wake Pamoja  na miguu.","along with this, she has been feeling heat and a prickling sensation in various areas of her body in addition to the legs.",swahili,ad49d3ec32a865f8139c48d36c2a85a17b331f98894d44768f06aee0277f219c,Male,9.003999710083008,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/cd0c4e933baec139d1170d60716a0ff2_Pzw65dl8.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"along with this, she has been feeling heat and a prickling sensation in various areas of her body in addition to the legs.",My mother and father have been feeling a natural burning sensation in various parts of their bodies and
24903,"Nina umri wa miaka 23. Dalili za jipu ni maumivu, kuvimba, uwekundu, kutokwa kwa maji mengi pamoja na usaha unaoambukizwa. Matibabu itaamuliwa kulingan na pahali jipu lipo. ","I m 23 years old.  Symptoms of abscess are pain, inflammation, redness, watery discharge as well pus discharge when infected.  The treatment will be decided based on the site where it is?",swahili,599fc7f9e007e1f8db223a83b1efe224b60fcaac671716e128e3d1a0ce3d9fad,Female,18.11100006103516,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/3f573101ff140a5b772f8493418c243e_rn3XLe7P.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"I m 23 years old.  Symptoms of abscess are pain, inflammation, redness, watery discharge as well pus discharge when infected.  The treatment will be decided based on the site where it is?","I am 23 years old. My ankle hurts, is swollen, red, from excess water and fever. The doctor said to treat it where the ankle is."
22998,"Amefanya kazi ya damu, uchunguzi wa kimwili, na kupima kinyesi, ambayo yote yalirudi kawaida. Alikuwa na ultrasound leo ambayo ilionyesha wengu iliyopanuliwa na sludge kwenye gallbladder.","He has had blood work done, physical exam, and stool test, which all came back normal.  He had a ultrasound today that showed an enlarged spleen and sludge in the gallbladder.",swahili,730ccb7f810ba5ced5c83437016dc87861e3218e5a9d4a70df204f7500f61014,Female,24.89699935913086,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/6b31d4bb938eee485738cb0938d4bb4d_CPQkHswG.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,"He has had blood work done, physical exam, and stool test, which all came back normal.  He had a ultrasound today that showed an enlarged spleen and sludge in the gallbladder.","I am a fan of blood tests, complete blood counts, and blood pressure, which all returned normal. She had an ultrasound today which showed a distended and swollen gallbladder."
19999,Labake alisikia sauti ya mnong'onezo ikitoka kwa ofisi ya Alamu iliyo na kiyoyozi na damu ikamiminika ndani ya mishipa yake.,Labake heard some muffled-tone whisperings coming from Alamu’s air-conditioned office and blood gushed inside her veins.,swahili,9e4915e97a0851261ebbc94112cd52e140c972250496c88525a5ab5e7c4c060b,Female,10.531999588012695,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/7b598138b063ebdf1499125b5550188c_KprFxLqG.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,Labake heard some muffled-tone whisperings coming from Alamu’s air-conditioned office and blood gushed inside her veins.,The baby heard the sound of whimpering coming from the office with a window and blood was running inside her veins.
16758,Moyo wangu unafanya jambo la  pumziko la pigo kisha laanza mipigo tena na halijawai kua na mapigo kwa haraka bila ya mimi kufanya lolote kusababisha hilo.,My heart has done this thing where it pause and then start beating again but never has it beat that fast without me doing anything to make it do that.,swahili,37335954e8919b975dba72b1d4dd8a5100eadfd353240fdfd4a908377ee1c462,Male,18.020999908447266,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/b9d1b1d1e61b352c80f36ef5ad55bff5_iIUqHDwV.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,True,My heart has done this thing where it pause and then start beating again but never has it beat that fast without me doing anything to make it do that.,"My friend is doing drum solos, and then he starts drums again and he is capable of playing fast drums without me doing anything to cause it."
