audio_path,duration,text,language,source,root,file_exists,hypothesis
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/a1aed8f9d6461f7fc9fed3250a462836_k3zPTqHX.wav,5.456999778747559,Ok don haka galibi a cikin ɓangaren matsakaici.,hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/bb76e91c0969ae1edb324eca8fabe41b_tIPG3Afa.wav,8.496000289916992,Ba babban aiki bane.  Kawai ana so a gano cikin ne da huji.  Hanya ce ta gano cututtuka. Da fatan na amsa tambayarka.,hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/99c96c17fe8956b839e75036d804467d_LKr2G0KT.wav,8.368000030517578,Idan al'ada ne to sai a yi PFT wanda zai gaya mana yawan aikin huhun ku da menene tasirin shan taba a kansu.,hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/299e37b378983bbae6eeaf2fbdfa2f86_tAGdFzsy.wav,7.234000205993652,Idan na gwada tsayawa bana iyawa saboda ciwon bayana bazai barni na tsaya na lokuta ba.,hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/a56b0d558e9d0e19bed4701cf15f2ba0_A2RxeAuN.wav,14.748000144958496,"An ba ni z-pak antibiotic a ranar Laraba da ta gabata (kwaya don kwanaki 5 amma yana ɗaukar cikakken kwanaki 10 don yin cikakken aiki).  Jiya, alamun rashin lafiya sun dawo kuma Ina jin muni a yau.",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/b4323f29119996060dcb26ae02f678c9_nsPz7tg9.wav,6.421000003814697,"A'a, a'a, bai yi haka ba. Kawai vomiting ne.",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/c79ff179b7ef55412b5f2eb5c167994c_RqemVbM3.wav,6.000999927520752,Shin kun yi wasu abubuwa har yanzu ban da shan paracetamol?,hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/58f754b49ee025e39a0d0c5eab70dc50_ZJuGVI1m.wav,10.586999893188477,"Yawancin lokaci ina son inda zan shiga aiki, akwai kamar kantin magani a waje kuma zan sami harbi na mura.",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/61ab96508ae0176013ceafb5342e87dc_k6EoUOkN.wav,8.175000190734863,"Minisita ya kara Fadi cewa alakar China da najeria, kasasen biyu sun hada hannu a kan magance matsalan",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/1b8ab78a0e6c451fd5639b8cff41eb58_j6YUVLuv.wav,6.679999828338623,"A'a, babu wani abu na musamman um eh, kawai irin ya zo kuma yanzu ya kasance yana tafiya daidai",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/e9fdf5c030bcbd5b9ceebd01952acee1_yVsAcuDj.wav,3.532000064849853,"Da kyau, zan iya sanin sunanka, don Allah?",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/f88f3547fafbbcbb2350149345c80aa8_SuNETZO9.wav,14.734000205993652,"A kiyaye da kuma abinci mai qarancin gishiri, salon rayuwa da magungunan SOS zasu kiyaye da wannan kuma zasu taimaka wajen hana matsaloli kamar ciwon zuciya ko bugun jini.",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/54bb320897da39cd2153e8d1a4ab84be_faiY5n8X.wav,3.8959999084472656,Duk wani abu da ke sa tari ya tafi yanzu kun gwada?,hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/eb74555d4863b450837b60c5f8ed0147_wBNNuelW.wav,17.485000610351562,"Barka, Na samu ciwon makogaro me maimaituwa tsawon watanni bakwai da suka wuce. Bana iya sha, hadiya, kuma saman harshe na yayi fari. Ina da rashin lafiyar kura. ",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/3596460909aa4fd98c9ba632cbeede30_tdIb0GWg.wav,17.42099952697754,"Don haka daga duk abin da kuka gaya mani don shekarunku da alamun bayyanar ku, tunda ba zan iya ganinku ba, akwai 'yan abubuwan da nake tsammanin na iya haifar da ciwo.",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/2af9f2da64ab96ead8a3c544e61df9d8_RYLRD6LE.wav,6.031000137329102,Duk wani ci gaba da ringing ko thumping sauti za ka iya ji?,hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/b2c83acdf89758af50946cdb87ee75d6_Ks7uGL5l.wav,11.928000450134276,"Barka, yana yiwuwa cewa Kanada wasu alamomin saboda cigaban MS da kanta duk da cewa kana akan magani. Katuna, ba chat likita.",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/f111e4b8616403840941604e67de26cd_acVbZRX0.wav,5.002999782562256,Don Allah shafi ni lokacin da suke farkawa kuma suna iya amsa tambayoyin.,hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/276fd6e3a343d0c9df591508160f4a18_Afpunl3S.wav,10.373000144958496,Dana dan shekara shida ya kasance baya barci cikin dare da wahala a gaba daya wannan satin.Makarantar ta kira mama ta zo ta samu m saboda ba ya faɗakarwa a cikin aji.,hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/ddab428d9fbfb017df45bd02f3acbfca_BJjY2JFr.wav,5.757999897003174,"Ina jin rauni sosai a halin yanzu, amma ina yin kyau a halin yanzu.",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/4428e038795c1094a9da3157da58b75f_I1Q97EqR.wav,5.25,"da hannunka wanda ya fara, watakila bayan yin iyo kwanakin baya.",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/8cc61eb4b38346f1132e870c4bf3ac34_7Ol6P0o1.wav,3.240000009536743,"Haka ne, kawai na gama karatun don Minocin.",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/hausa/d35c944b6c702b0abe522a15f671e678_MZ2Y7puq.wav,1.955000042915344,"Ok, bari in duba bayanan na.",hausa,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,
