audio_path,duration,text,language,source,root,file_exists,reference,hypothesis
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/734b35038531a7e558ef673940bd1cbe_yjEEq3ln.wav,8.649999618530273,Ke simolotse go nna le bothoko mo mafatlheng maabane ka fa tlase ga lebele. Ne go utlwala ekete ke beilwe bokete mo mafatlheng.,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Ke simolotse go nna le bothoko mo mafatlheng maabane ka fa tlase ga lebele. Ne go utlwala ekete ke beilwe bokete mo mafatlheng.,Ke simolola go nna le botlhokomong mafatheme a bane ka fatla sega lebele. Noka go utlala e keteke be le bukethe mo mafatlhleng.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/818d15e805904258bdc706fa6d9cd5b4_I55ZkiiC.wav,16.673999786376953,"ke akanya gore ke katswa kena le cyst!?! mme, e fa:kena le thurogo ka fa morago ga molala wame e sa tswang go simolla go ruruga gole gonnye. ",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"ke akanya gore ke katswa kena le cyst!?! mme, e fa:kena le thurogo ka fa morago ga molala wame e sa tswang go simolla go ruruga gole gonnye. ",Ke akanya gore ke ka tswa kena le siste me eefa kolone kena le thurugo ka fa morago ga molalawane e sa tswa go simola go ruruga go legoeng
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/87d73cbdbc10531cac2f84c2b4ad76ad_X5zgte6H.wav,12.99899959564209,"Molemo o ka nowa go imolola matshwao mme e seng ka nako e telele thata ka palo, e seng malatsi dibeke le dikgwedi ka gonne o ka senya diphio mme wa baka mathata a mangwe.",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Molemo o ka nowa go imolola matshwao mme e seng ka nako e telele thata ka palo, e seng malatsi dibeke le dikgwedi ka gonne o ka senya diphio mme wa baka mathata a mangwe.",Lolimo o ka nwa go molo la mathwao mme e seng kana go etelele thata ka palo se mmalatsi dipike le dikgwedi ka gonne o ka senya dipuo mme o bapaka mathata a ama
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/3905376cee177160694296003b256ca4_cS8LqHUG.wav,14.333000183105469,Morago ga diura di ka nna 6 o ne a tsoga a lela ka mantle a a metsi thata.  Fa ke leka go mo phimola a simolola go lela ka bogale mme di labia tsa gagwe di ne di le khibidu thata.,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Morago ga diura di ka nna 6 o ne a tsoga a lela ka mantle a a metsi thata.  Fa ke leka go mo phimola a simolola go lela ka bogale mme di labia tsa gagwe di ne di le khibidu thata.,Moga go gadi uradi kana thatago ne a tšoga a lela ka mantle a metsi thata fa ke le ka go mphiumela a simolola go lela ka bogale me di lapia tsa gagwe dine di dikhibi lutše
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/2cd5f513735e0e08d660f60448f7d368_6HTV5AT0.wav,11.758000373840332,"Se se direlwa gore leino le seka la tlhola le nna botlhoko.Ka gore o sa ntse o utlwa botlhoko, se se raya gore modi wa leino ga o ise o wele go fola.",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Se se direlwa gore leino le seka la tlhola le nna botlhoko.Ka gore o sa ntse o utlwa botlhoko, se se raya gore modi wa leino ga o ise o wele go fola.",Se sijira la go re le nolesa ka latlola le nna bothuku ka go rutsantse u upta bothuku se se raya gore modiwani no ga itse o ele go fofa
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/66aa2ffe50bea91df34325eb981de5b3_OQHnxaPu.wav,12.595000267028809,Selo se ke amegile thata ka sone ke go nna le go rururga ga matlho ka ntlha ya go oketsega ga kgolokwe eno.A go ka direga gore tic e sa ntse ele ka fa tlase ga letlalo la me?,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Selo se ke amegile thata ka sone ke go nna le go rururga ga matlho ka ntlha ya go oketsega ga kgolokwe eno.A go ka direga gore tic e sa ntse ele ka fa tlase ga letlalo la me?,Siratsiki a mehlethata ka sona ke go nna le go rurugaga mathlo ka nthaya go oketsega ga gholukwe eno. A go ka dira gore thiki e santse e le kafatla segaletlalolame.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/229e3da7c0c852b5703990e99a6f0cd4_eYuLcReT.wav,6.89300012588501,A go siame mme a o setse o kile wa bona go ruruga mo ditokololong tsa gago?,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,A go siame mme a o setse o kile wa bona go ruruga mo ditokololong tsa gago?,Ke ho se eme ho sohle oa bona ho u kgile wa bona ho u goga mo ditokololong tsa ga
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/0e53e66df9d446ffbc29d74c329671da_FLxtDOL8.wav,11.243000030517578,"Ke na le ditlhabi mo mpeng go tswa malatsing a le mane. E tla e tsamaya ka metlha, e simolola mo gare ga mpa mme e tsamaele kwa letlhakoreng le le siameng la mpa.",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ke na le ditlhabi mo mpeng go tswa malatsing a le mane. E tla e tsamaya ka metlha, e simolola mo gare ga mpa mme e tsamaele kwa letlhakoreng le le siameng la mpa.",Ke naleli tlhapi mompeng gotse malatsi a lemane e tla itsamaya ka metla e simolla mo gagwe gampa metsa me le kwa letlhakoreng le di siamelang
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/a5c39f73aa42a77c07d8c7a68cc38ebb_2X7T7z7U.wav,14.093999862670898,"Ke na le dingwaga di le 45, ke mosadi,  bokete ke 110 lbs, boleele ke 5'0. Matsatsing kena le bothata jwa go hema fa ke tsamaya.matsogo ame a botlhoko le sehuba same se botlhoko. ",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ke na le dingwaga di le 45, ke mosadi,  bokete ke 110 lbs, boleele ke 5'0. Matsatsing kena le bothata jwa go hema fa ke tsamaya.matsogo ame a botlhoko le sehuba same se botlhoko. ","Ke nareding wa khadile 45, Tmosadi, Pokitiki 110, Lebs, Bulele 50. Matateng ke na le mothata jwa go hema fa ke tšamaya. Matswago a me a motlhoko le sego ba samise botlhlo."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/072733be27d06cf9722b7d99b782d7f8_xegfTcwO.wav,3.244999885559082,mme hagona ope yo o reeditseng.,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,mme hagona ope yo o reeditseng.,me hagona ope yo reditseng
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/5bc3e4a0a4e56ec29fc73e919e016a9e_T3Ttr1RL.wav,14.163000106811523,"Ka mafoko a mangwe, ngaka e ka dira gore o se tlhole o utlwa botlhoko. Go a tšhesa le go opa. A go botoka go itshidila ka maatla, gongwe go dirisa message?",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ka mafoko a mangwe, ngaka e ka dira gore o se tlhole o utlwa botlhoko. Go a tšhesa le go opa. A go botoka go itshidila ka maatla, gongwe go dirisa message?",Kamo foko amang ngaka ikatira gore o se tlhole ntla botloko gwa chesa le go opa a go botoka go itshidila ka maatla o nwe go dirisa masaj
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/b3a5eac253c195cb7bb274e9abd2cf72_JUxsoJJy.wav,8.842000007629395,Gase mo bobokong fela mme letlhakore lotlhe la molema la sefatlhego. Raporoto ya sekene sa CT e kwadilwe kago latela,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Gase mo bobokong fela mme letlhakore lotlhe la molema la sefatlhego. Raporoto ya sekene sa CT e kwadilwe kago latela,GaSimo go go kofela melentla go re lose la molema la sefatlhego raporo ya sekene sa Citi e kwadilwe ka gola
