audio_path,duration,text,language,source,root,file_exists,hypothesis
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/3f7f84224c554ff99127bafcc11e664f_FrjTquB8.wav,12.213000297546388,"Onse chemotherapy akoko, onilojo iketa. Fun awon dokita,  cancer onipele ikerin,  se ele ran mi lowo lori eleyi",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ó ń ṣe kẹmotẹ́rápì àkọ́kọ́ òní lọ́jọ́ ìkẹta fún àwọn dókítà káńsà onípele ìkẹrin ṣé ẹ lè ràn mí lọ́wọ́ lórí eléyìí
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/1417be56c7d2851031aafccab43909b9_zHvTepeL.wav,2.99399995803833,Mo lérò pé àrùn osteoarthritis náà ń dára sí i.,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,mo lérò pé àrùn osteo arthritis náà dára si
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/19aab528879917cf2dd02c06641aaf88_OVp7BiYi.wav,12.62399959564209,"Emi yoo daba pe ki o ṣe idanwo oyun ninu ito lati jẹrisi oyun. Ti o ba jẹ pe o daju, lẹhinna o yẹ ki a ṣe ultrasound lati ṣayẹwo iye ọjọ oyun naa.""",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,emi yoo daba pe ki o ṣe idanwo oyun ninu itọ lati jẹrisi oyun ti o ba jẹ pe o daju lẹhin naa o yẹ ki a ṣe ultrasound lati ṣayẹwo ile ọjọ oyun naa
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/9a57c3d8c207ccd4ce74ba907772fb19_dAWkcrwF.wav,13.63700008392334,"Nítorí náà, ní ọ̀sẹ̀ méjì sẹ́yìn ó ń ṣeré níta, um mo sì mọ̀ pé òun, ó ṣe é, àwọn àmì rẹ̀ máa ń burú sí i nígbà tí ó bá wà níta, nítorí náà mi ò mọ̀, bóyá.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,nítorí náà ní ọ̀sẹ̀ méjì sẹ́yìn ó ń ṣeré níta hàn mo sì mọ̀ pé òun ó ń ṣe é àwọn àmì rẹ̀ máa ń burú sí nígbà tí ó bá wà níta nítorí náà mi ò mọ̀ bóyá
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/fe95f09215189ecb10f33f363194c12b_UFj1mk1K.wav,32.82600021362305,"Lara awọn ti o pe tabi firanṣẹ awọn lẹta ni: Alakoso tẹlẹ, Gbogbogbo Ibrahim Babangida; Awọn Gomina ti Awọn odo, Nyesom Wike, Enugu, Ifeanyi Ugwuanyi, Yobe, Mai Mala Buni, Taraba, Darius Dickson Ishaku ati awọn ọmọ ile-iwe alakoso ti o forukọsilẹ ni 1953 ni Ile-iwe Aarin Katsina, nipasẹ olori wọn. Sen. Abba Ali.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,lára àwọn tí ó pè tàbí fi ránṣẹ́ àwọn lẹ́tà ni alákòóso tẹ́lẹ̀ gbogbogbò ibrahim babangida àwọn gómìnà ti àwọn odò iyesomewike enugu ifrahim iguanyi yobe mai mala bunni taraba darius dixon ishaku àti àwọn ọmọ ilé ìwé alákòóso tí ó forúkọ sílẹ̀ ní 1953 ní ilé ìwé àárín katsina nípasẹ̀ olórí wọn senator aba ali
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/05c9d030b918affeb52f16ec5cc6e1f3_F2gbiFCr.wav,14.125,"Dokita mi owon ekaaro, lanaa mo lo fun iyewo ara, iyewo naa fi han wipe mo ni anteverted bulky uterus.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,dókítà mi ọ̀wọ́n ẹ káàárọ̀ lánàá mo lọ fún ìyẹ̀wò ara ìyẹ̀wò náà fi hàn wípé mo ní antivated bulky euterous
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/0b084acd7ef2182211568f5d2ccfafe9_L7Lvboim.wav,4.123000144958496,Eyikeyi ori tabi aiṣedede?,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,èyíkéyìí orí tàbí àìṣedéédéé
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/cb749c716f3eb7700d39b9e139fe1162_toqJgFC1.wav,9.79300022125244,Mo kí yín. Ọmọ mi ti ń dojúkọ ìṣòro ọ̀mìjé ní ojú kan láti ìbí rẹ̀. Ó ti di oṣù mẹ́sán,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,mo kí yín ọmọ mi ti ń dojú kọ ìṣòro omijé ní ojú kan láti ìbí rẹ̀ ó sì di oṣù mẹ́sàn-án
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/c0c271504afe5657e20d4b7f37e6cc6a_6LpAtQcG.wav,18.81100082397461,Mo rin ninu iyara idana ati pe lai si idi pataki orokun mi jade be e naa ni mo  fi ara gba ile. Igba kehin ti o sele ni odun die sehin.,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,mo n rin ninu iyara idana ati pe laisi idi pataki orukun mi jade beena ni mo fi ara gba ile igba kehin ti o sele ni odun die seyin
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/b3208c17cb84f816e89c13e805ddc239_7fNCVtDP.wav,17.701000213623047,"Ti o ba fẹran awọn idahun mi, jowo ṣe iwọn rẹ, ki o kọ atunyẹwo pelu. Jọwọ maṣe gbagbe lati gba. O ṣeun, Mo fẹ ilera tio dara fun o. Dokita iwiregbe. Dokita iwiregbe.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,tí o bá fẹ́ràn àwọn ìdáhùn mi jọ̀wọ́ ṣe ìwọ̀n rẹ̀ kí o kọ àtúnyẹ̀wò pẹ̀lú jọ̀wọ́ má ṣe gbàgbé láti gbà ó ṣeun mo fẹ́ ìlera tí ó dára fún ọ dókítà ìwérègbè dókítà ìwérègbè
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/80ca865e3913ab0089b704b5143d746c_0tICnPI3.wav,12.392000198364258,Se oun kohun wa ti o le je ki Nkan yii fale . Mo ti rin lati KY si  VA sugbon mi o ti ri neurologist ,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ṣe ohunkohun wa ti o le jẹ ki nkan yii falẹ mo ti rin lati kycva ṣugbọn mi o ti ri neurologist
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/29b446d7e4593e19fb112924262c4eef_k3mFaunr.wav,12.531000137329102,"Mo lérò pé mo ti dáhùn ìbéèrè rẹ, tí o bá n se iyèméjì nígbà náà inú mi yóò dùn láti dáhùn.  O ṣeun fún lílo Chat Doctor.  Mo fẹ́ kí o ní ìlera tó dára.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,mo lérò pé mo ti dáhùn ìbéèrè rẹ tí o bá ń ṣe iyì méjì nígbà náà inú mi yóò dùn láti dáhùn o ṣeun fún lílo chart doctor mo fẹ́ kí o ní ìlera tó dára
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/b390e76dc6a2bd4694f4cfd4d47ea666_eEofcFjt.wav,21.867000579833984,"Ni ọdún 2012, mo se aworan àyà. Àwọn àmì aisan yi ko dara pẹlú Albuterol inhaler, awon iwogba tàbi egbògi apa kokoro arun. Mo se MI ní ọdún 2010.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ní ọdún 2012 mo ṣe àwòrán àyà àwọn àmì àìsàn yìí kò dára pẹ̀lú awo terror ehela àwọn awogba tàbí igbon ogi apakokoro àrùn mo ṣe mi ní ọdún 2010
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/8e41efb0898956db3e373218cf36639c_x57F2Onn.wav,8.704999923706055,Bí ajá ti gé e  jẹ àti ko si alaye nípa ipo aje sára. Gii ge je ko tii fà awo ará rè kí  o bàjé ,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,bí a já ti gé ẹ̀jẹ̀ àti kò sí àlàyé nípa ipò àjẹsára gígé ẹ̀jẹ̀ kò tí ì fa àwọn ara rẹ̀ kí ó bàjẹ́
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/6bc93e906607ded724b62fb5c3baf228_BiZpJZoJ.wav,6.741000175476074,"Ó dáa, ṣé ó dúró ṣánṣán ni àbí ó ń bọ̀ ó sì ń lọ?",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ó dáa ṣé ó dúró sàn-án sàn-án ni àbí ó ń bọ̀ ó sì ń lọ
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/51ea1d999d14a8abf5a35367b0f9fc01_zucIL7Yh.wav,6.89300012588501,"Ṣùgbọ́n, a fẹ́ yó ikọ-fèé tàbí ìfèsì ara sí ohun tí kò bá ni lára mu kuro lákọ̀ọ́kọ́.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ṣùgbọ́n a fẹ́ yọ ikọfe tàbí ìfèsè ara sí ohun tí kò gbánilára nù kúrò lákọ̀ọ́kọ́
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/560e73bb6de7b51f9d3fcd5aa4ed6a7e_8UcTkYNI.wav,10.98900032043457,"Lóòótọ́, bí Implanon náà kò bá ṣiṣẹ́ nígbà náà mo lè lóyún, ṣùgbọ́n n kò fura .",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,lóòótọ́ bí iplanon náà kò bá ṣiṣẹ́ nígbà náà ni mo lè lóyún ṣùgbọ́n n kò fúnra
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/e6944c0305bd0aa642eb29818a816120_IMHkD0jI.wav,2.242000102996826,Ṣé o ní ìbéèrè tàbí àníyàn kankan?,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ṣé o ní ìbéèrè tàbí àníyàn kankan
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/a8fd3b7a4e2be8a93fc43de7099cb793_kze0jyRj.wav,13.274999618530272,Àwọn iṣoro iranti wà lójú méjì jùlọ ní ilé-ẹ̀kọ́ gh níbi tí iranti ṣe di pàtàkì jù lọ. Ṣùgbọ́n mo gba ilé-ẹ̀kọ́ gh àti kọlẹ́ẹ̀jì pẹ̀lú àwọn àṣẹ̀yìnṣọ́wé láti B sí B+,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,awọn iṣoro iranti wa loju meji julọ ni ile-ẹkọ gh nibiti iranti ṣe di pataki julọ ṣugbọn mo gba ile-ẹkọ gh ati kọlẹji pẹlu awọn aṣeyinṣọwe lati bi cbp
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/9c446dc1c8a59b63b2482a9bd356d6ec_E6OTchqV.wav,10.538999557495115,Nje o seese lati maa ni finkin finkin ni ona ofun nitori irira. Edo fooro mi mo ni dokita mi so ni ana.,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ǹjẹ́ ó ṣeé ṣe láti máa ní fìkìnfìkìn ní ọ̀nà fún nítorí ìríra ẹ̀dọ̀fóró mímọ́ ni dókítà mi sọ ní àná
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/6221b1db3628270bcd03ff6a7d3843d3_w8bqHd7C.wav,5.243000030517578,Màmà tani? emí? Kínì yí?,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,mama tani imi kí ni yi
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/208c5a2cfc71c1343585f65fbe017e82_FFpGA5n4.wav,17.659000396728516,"Ko rọrùn nigbati mo ba n rin,ti mo ba mi kanle ganan ati ni gba ti mo ba n wuko lera lera tabi sin. Nitootọ ko ṣeeṣe fún mi láti mi dáadáa  Ṣe o yẹ ki n ṣe aniyan?",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,kò rọrùn nígbà tí mo bá rìn tí mo bá mí kanlẹ̀ gan-an àti nígbà tí mo bá wọ́kọ́ léraléra tàbí sín nítòótọ́ kò ṣeéṣe fún mi láti mí dáadáa ṣé ó yẹ kí n ṣe àníyà
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/4a59f936b235a6f1855862418bf4bc3c_0Pe0aEmw.wav,13.32699966430664,Àní tí mo bá ká apá mí kọ̀ bí ti ìyẹ́ adiẹ tí mo sì gbìyànjú láti gbé sókè (èjìká rí bí ìyí árùndínláàdọ́ta) ó ń dùn mí gan.,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,àní tí mo bá ká apá mi kò bíi ti ìyí adíẹ tí mo sì gbìyànjú láti gbé e sókè ṣé àkámọ́ èjìkárí bíi ìyí árùndínláàdọ́ta ti àkámọ́ ó ń dùn mí gan-an
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/420958b049e8710f71e477a67d9c7477_WoagmKbj.wav,6.23199987411499,"Bẹ́ẹ̀ni, a ní ajá méjì àti ológìnní méjì pèlú",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,bẹ́ẹ̀ni a ní ajá méjì àti ológìní méjì pẹ̀lú
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/0df96b1fcbe34b2522983b532dff4254_unClyCNM.wav,6.622000217437744,nígbà mìíràn mo máa ń ní ìrora orí ṣùgbọ́n mo lérò pé ìrora orí ti rirè ní,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,nígbà mìíràn mo máa ń ní ìrora orí ṣùgbọ́n mo lérò pé ìrora orí ti rí rẹ̀ ni
