audio_path,duration,text,language,source,root,file_exists,hypothesis,reference
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/akan/7a806ca24fdfd7ba094cb230072f705a_f4cH7Sjz.wav,16.628999710083008,"Ɛsɛ sɛ woyɛ nhwehwɛmu wɔ viruses nkaeɛ no ho na wodi eduani a ɛbɔ mmerɛbo ho ban. Ɛkyerɛ sɛ ɛsɛ sɛ wotwe woho efiri nsa, smoking ɛne sradeɛ ho.",akan,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ɛse sɛ woyɛɛ nhyehyɛmu wɔ faewasesi nkayɛ no mu na wudi ɛbɛne a ɛbɔ emrɛbɔ mu hɔ ban. Etua sɛ, ɛse sɛ wotwe wo ho afi nsã, smokin, ne mmea sradie ho.
","Ɛsɛ sɛ woyɛ nhwehwɛmu wɔ viruses nkaeɛ no ho na wodi eduani a ɛbɔ mmerɛbo ho ban. Ɛkyerɛ sɛ ɛsɛ sɛ wotwe woho efiri nsa, smoking ɛne sradeɛ ho."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/akan/2afb255a831189a813ade9d27240e8b6_s8sDPImG.wav,11.322999954223633,"So monkɔ dan a wɔhwɛ ayarefo a hɔn tebea gye ntɛmpɛ no mu no, anaa mentweɔn kɛpem dapen ewie ansaana m'akɔ dɛ merekohu me datser ? Medaase.",akan,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Sɔ mɔ kro da na ɔhyɛ fa wɔ wɔnto gyatene sɛm penifo. Anaa wɔnto ntɛm da pɛnni biara sɛ na mako dem wɔ kɔngomɔ dede.
","So monkɔ dan a wɔhwɛ ayarefo a hɔn tebea gye ntɛmpɛ no mu no, anaa mentweɔn kɛpem dapen ewie ansaana m'akɔ dɛ merekohu me datser ? Medaase."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/akan/9c29d14b949b991c2dc292ffae9f9958_8PirHOGu.wav,14.385000228881836,"Na me pressure no yɛ 153/94 3na me heartrate no yɛ 88.sima mmienu akyi aa na magye mahome awie no,na pressure no yɛ 145/108mmHg,ɛna me heart rate no yɛ 88",akan,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Na me pressure no yɛ 153/84, na me heart rate yɛ 88
","Na me pressure no yɛ 153/94 3na me heartrate no yɛ 88.sima mmienu akyi aa na magye mahome awie no,na pressure no yɛ 145/108mmHg,ɛna me heart rate no yɛ 88"
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/akan/467a02c3de76008e8ab14e08812863af_DM6eTrzr.wav,10.515000343322754,Wo dwen sɛ ɛyɛ swine flu? Wadi mfie mmieɛnsa ne bosome nsia ne nua barima wc mfie baako na cmo mpompoeɛ no yɛ pɛ.medaase,akan,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Wodii sɛ Ayɛsɔm, wadin fiim yɛɛ sɛn ne bosome nson. Wini miya baako wɔ mfeɛ baako, na ɔmɔn pɔtɔyɛ no yɛ paa. Medaase.
",Wo dwen sɛ ɛyɛ swine flu? Wadi mfie mmieɛnsa ne bosome nsia ne nua barima wc mfie baako na cmo mpompoeɛ no yɛ pɛ.medaase
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/akan/c2e221e95bf6217780fc24532b14dd34_mAZyvldI.wav,10.756999969482422,Megyedi sɛ wonim yɛnhyehyɛyɛ aa ɛka sɛ hwɛ na yanhwɛ obi wc abɛɛfo ntentan so.Nanso mɛtumi ama wo ma dwen kyerɛ na wadwen ho.Wo mpopoeɛ no bɛtumi ayɛ hahaayc,akan,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Nɛgyegye di sɛ ɔwɔnni bi, yɛn sɛ sɛ ɛkasa hyɛ na yɛn so obi wɔ abɛfoɔ tinase. Na ɔnsom, metumi ama wo ma dwene, na wo adwen wɔ no, wɔ mpu pɔyɛni betumi ayɛ ha-ha-hanw.
",Megyedi sɛ wonim yɛnhyehyɛyɛ aa ɛka sɛ hwɛ na yanhwɛ obi wc abɛɛfo ntentan so.Nanso mɛtumi ama wo ma dwen kyerɛ na wadwen ho.Wo mpopoeɛ no bɛtumi ayɛ hahaayc
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/akan/3b24f6017d1523defc38c09a908924e9_l1lJE5AK.wav,12.515000343322754,"Dɔkota twerɛɛ Rabeprazole (Aciphex) ne Ornidazole (Ofloxacin) maa no. Ɔfa wieɛ no, ɔgya ne nan aa ɛyɛ tuntum. Afei wanya tipaeɛ kɛseɛ.",akan,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Dɔkota trɛɛ rabbi praa so, esi fɛks ne ɔne ndaso oflux a sɛn mano. Ɔfaa yɛyɛ no, ɔgyaa ne na yaa eɛw tɔntɔn. Afei, wɔnyaa kyi pa ara kɛse.
","Dɔkota twerɛɛ Rabeprazole (Aciphex) ne Ornidazole (Ofloxacin) maa no. Ɔfa wieɛ no, ɔgya ne nan aa ɛyɛ tuntum. Afei wanya tipaeɛ kɛseɛ."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/akan/fe9b23565254c333004f1a1a347cf5f3_Ty1vm2zX.wav,11.045000076293944,Meyɛ cbarima aa madi mfie aduonu nnum aa mahyehyɛ yie.aberɛ aa m'adomfo ka kyerɛ me sɛɛ mee tenetene m'apɔ mu abrɛ aa ma twetwe me barima awie ɛnyɛ ɛmma m'apɔmuden,akan,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Miyii wo bɛma mmarima fi edwumayɛ ho ma shɛyɛ. Abraham nafoo kyerɛɛ me sɛ me twerɛtwerɛ mmarima krataa me bɛma awiei anyɛ mmarima poma.
",Meyɛ cbarima aa madi mfie aduonu nnum aa mahyehyɛ yie.aberɛ aa m'adomfo ka kyerɛ me sɛɛ mee tenetene m'apɔ mu abrɛ aa ma twetwe me barima awie ɛnyɛ ɛmma m'apɔmuden
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/akan/6d91dc8c2703055fd9cd057d24179dd6_wKjngFh5.wav,19.66699981689453,"M'ante yaw bere a mede hyɛɛ mu anaa meyi firi mu no. Nea meyɛɛ ara ne sɛ mepia hyɛɛ mu, nanso anyɛ sɛ nea na medwen sɛ ɛbɛyɛ nti metwe pue na ɛmaa metee nka sɛ nea mennim nyansa.",akan,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"M'anhyɛ yaw biara mu de sɛ m'anam yi firi mu no. Nyame yɛne sɛ me piam sɛ mu, nanso anyɛ sɛ me nan me dwerɛ sɛ ebɛyɛ enti me twitwaa yɛ, na ɛma me te nka sɛ Nyame nim meanso.
","M'ante yaw bere a mede hyɛɛ mu anaa meyi firi mu no. Nea meyɛɛ ara ne sɛ mepia hyɛɛ mu, nanso anyɛ sɛ nea na medwen sɛ ɛbɛyɛ nti metwe pue na ɛmaa metee nka sɛ nea mennim nyansa."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/akan/882c642f49c7d56d0571ce23a082dd25_EU16FJoL.wav,14.961000442504885,Me hwankye kɔ no dze ɔhaw biara nne ho na me gya me nan nanso ɔnyɛ mpɛn pii. Ɛyaw biara nni hɔn mu biara ho. Me yafunu yɛ me yaw bere a w'epia me anaa dɛ bere a m'akotow nu.,akan,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Wo san so kɔ no sɛ ɔha biara enyɛ no ho na megyina me nan so anyɛm penpɛn. Eyiɔ biara enyɛ no ho, biara no ho. Mifi m'ɔbra a wɔe piam anadɛ bra a makɔtɔn no.
",Me hwankye kɔ no dze ɔhaw biara nne ho na me gya me nan nanso ɔnyɛ mpɛn pii. Ɛyaw biara nni hɔn mu biara ho. Me yafunu yɛ me yaw bere a w'epia me anaa dɛ bere a m'akotow nu.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/akan/9b763d30838e0af8be28b869162d7c94_zlR3laY4.wav,7.894000053405762,E.coli mmoa wc medwonso mu ɛnti meefa Nitrofuruntoin nnawctwe baako.Me dokota dwen sɛ me prostate ayɛ kɛseɛ,akan,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Yikola e muawo bi bronso mu, nti mefa no etu fua ntoa na awɔchi bako. Me dɔkota gyina sɛ me prostrate ayɛ kesee.
",E.coli mmoa wc medwonso mu ɛnti meefa Nitrofuruntoin nnawctwe baako.Me dokota dwen sɛ me prostate ayɛ kɛseɛ
