audio_path,duration,text,language,source,root,file_exists,hypothesis
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/french/05b7408fff768c87825aa98604099604_Y326INH4.wav,12.461999893188477,"J'ai eu 6 traitements précédents qui se sont plutôt bien déroulés, puis un scope réussi après 6 semaines et maintenant 3 traitements par sécurité car j'avais initialement 5 tumeurs papillaires.",french,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"J'ai eu 6 traitements précédents qui se sont plutôt bien déroulés, puis un scope réussi après 6 semaines et maintenant 3 traitements par sécurité car j'avais initialement 5 tumeurs papillées."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/french/eb11077390257d8d1712aac65e402c08_3Q8ovn7Z.wav,16.8439998626709,"Bonjour,
Mon ami a un problème de tension, souvent élevée. Toutefois, il ne souffre d'aucune maladie cardiaque, ni de quelconque autres maladies. Son problème d'hypertension serait probablement lié à son hérédité.",french,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Bonjour, mon ami a souvent un problème de tension élevée. Toutefois, il ne souffre d'aucune maladie cardiaque ni de quelconque autre maladie. Son problème d'hypertension serait probablement lié à son hérédité. Merci."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/french/3265e8b4532754f132dc55da0619ce0e_mZ96bBgr.wav,13.95300006866455,"Bonjour 
Les pertes blanches peuvent être des symptômes de grossesse. Vous faites le test de grossesse le plus tôt possible et cela ne pourra détecter une grossesse à ce moment.vous avez un cycle menstruel de 31-35 jours.",french,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Bonjour, les pertes blanches peuvent être des symptômes de grossesse. Vous faites le test de grossesse le plus tôt possible. Cela ne pourra détecter une grossesse à ce moment. Vous avez un cycle menstruel de 31 à 35 jours."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/french/f2a770fe8ab095f88c2534252549cb39_yzWonHLK.wav,6.019999980926514,Et quelle est votre certitude quant au jour où vous pensez être fertile ? Êtes-vous sûre d'ovuler ce jour-là ?,french,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Et quelle est votre certitude quant au jour où vous pensez être fertile ? Êtes-vous sûr de rouler ce jour-là ?
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/french/a5e31f658b89da28319228279b5aeacb_tS3Wl4nC.wav,12.50100040435791,"Dans ma maison, un homme de 58 ans qui ne fume pas a récemment passé une prise de sang, et on a découvert de la nicotine dans son sang.",french,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Dans ma maison, un homme de 58 ans qui ne fume pas a récemment passé une prise de sang et ont découvert de la nicotine dans son sang."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/french/c58e5e440e258ab036f9f5a8d7ac1b2c_Mlw9nqgJ.wav,14.484999656677246,"J'ai très mal au palais, à l'arrière gauche. Mes dents du haut et du bas, ma mâchoire et le côté gauche de ma langue me font vraiment mal",french,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"J'ai très mal au palais arrière gauche, mais du haut et du bas, ma mâchoire et le côté gauche de ma langue me forment vraiment mal."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/french/cf591564199897856b5618983e0621b4_WpkemiS3.wav,11.60200023651123,"J'ai essayé le Zyrtec, le Claritin, le Claritin D , et même un médicament contre la toux et le rhume (pas tous en même temps, mais à des jours complètement différents).",french,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"J'ai essayé le Zyrtec, le Claritin, le Claritin D et même un médicament contre la toux et le rhume, pas tous en même temps, mais à des jours complètement différents."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/french/4f40032ce0efb295f9fb1c265be2ee80_wZEsU2cs.wav,7.209000110626221,"J'ai du mal à me tenir droite tellement la douleur est forte, mon ventre est très gonflé, cela a commencé il y a 2 jours.",french,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,J'ai du mal à me tenir droite tellement la douleur est forte. Mon ventre est très gonflé. Cela a commencé il y a 2 jours.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/french/b1e71aadcfe579fafb0242374578b78b_xmXkV0xa.wav,8.550999641418457,Je n'ai personne pour m'emmener au bureau qui se trouve à 28 minutes en voiture de mon domicile. Dois-je appeler un taxi ? Puis-je conduire moi-même ?,french,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Je n'ai personne pour me mener au bureau qui se trouve à 28 min en voiture de mon domicile. Dois-je appeler un taxi ? Puis-je conduire moi-même ?
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/french/350d0b1f137cbadd26cc843478a3c8c6_EEc9RajV.wav,12.746000289916992,"J'y suis allé soigner mon dos, ils m'ont donné du percocet 3 mois et ils vont toujours bien le premier mois, ils m'ont donné de la vicodine mais ça n'aide pas",french,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"J'y suis allé soigner mon dos. Ils m'ont donné du pertrocet 3 mois et ils vont toujours bien. Les premiers mois, ils m'ont donné de la vicodine, mais ça ne dépend."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/french/1d0122211cee8c0048bfcec6e316b611_SBwx4oAq.wav,6.89900016784668,"Tout d'un coup, j'ai l'impression que tout le sang me sort de la tête et que je vais perdre connaissance. Ensuite, j'ai des nausées.",french,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Tout d'un coup, j'ai l'impression que tout le sang me sort de la tête et que je vais perdre connaissance. Ensuite, j'ai des nausées."
