audio_path,duration,text,language,source,root,file_exists,reference,hypothesis
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/00146fa846b17c19cff565b8cba727e1_mPvtDZVb.wav,7.205999851226807,"Nke ahụ dị mma. Ị maara ma ọ bụrụ na ị nwere ihe ọ bụla na-emetụta gị?  Ọgwụ, nri ma ọ bụ ihe ọ bụla?",igbo,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Nke ahụ dị mma. Ị maara ma ọ bụrụ na ị nwere ihe ọ bụla na-emetụta gị?  Ọgwụ, nri ma ọ bụ ihe ọ bụla?","Nka ọ dị mma. Ị mara ma ọ bụrụ na ị nwere ihe ọ bụla na-emetụta gị? Ogwụ, nri ma ọ bụ ihe ọ bụla."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/b6df578e75b8af05516627ea9029abb9_zvl3qdv7.wav,1.2050000429153442,Hà dị anyị ize ndụ?,igbo,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Hà dị anyị ize ndụ?,Aha dị anyị n'isi ndụ
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/81ac8a096ec9ef7cf047615b29c90432_8A09S5HX.wav,9.927000045776367,Mana o na echem uche na onwere ihe na gahari e lebe anya. Abum ezigbo nkwụghachi. I nwere echiche obu na ?,igbo,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Mana o na echem uche na onwere ihe na gahari e lebe anya. Abum ezigbo nkwụghachi. I nwere echiche obu na ?,Mụ na onye chị m uche na o nwere ihe na-agari ele be anya. Abụ m ezigbo nku achị. Ì nwere echiche ọ bụla?
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/5c9af6a7d66ac8fcb598dbca8c998be2_weehmfi7.wav,4.843999862670898,"E nwere mgbagwoju anya maọbụ nchekwa, dịka nchefu nke ụbụrụ?",igbo,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"E nwere mgbagwoju anya maọbụ nchekwa, dịka nchefu nke ụbụrụ?",E nwere m mbo chi anyị mbu nchekwuo dịka nchefu nke oboro.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/1f8888679b918b255b980f35090a80cf_CU99YB9b.wav,6.748000144958496,Ma mgbe ahụ enwere m mmetụta ahụ na-atọ ọchị ebe m na-eche ma m gafere akara ahụ.,igbo,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Ma mgbe ahụ enwere m mmetụta ahụ na-atọ ọchị ebe m na-eche ma m gafere akara ahụ.,"Mma m m m, enwere m mmetụta ahụ na-atọ ụtọ, ebe m na-eche ma m agafeere akara ahụ."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/46c9901983824a6cb27c7eb1e28fa781_lWyCtHiv.wav,14.244999885559082,amaghim biko kedu ihe m ga -eme ? Degree ghotara nchegbu gi gafere nkowa gi. M na-atu aro ka i ghara ichegbu onwe gi nke ukwu. ,igbo,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,amaghim biko kedu ihe m ga -eme ? Degree ghotara nchegbu gi gafere nkowa gi. M na-atu aro ka i ghara ichegbu onwe gi nke ukwu. ,"Mmụọ m biko, dọ kachasị m n'ime. Dị ka ọ tọrọ n'ihu Chukwu ga-efe n'ike ọkwa gị. Mụ na-atụ aro ka i gaara m i chere mụ onwe gị. Nke ukwu."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/711dead0d56bf13a73d309b93adc6479_d6591rcW.wav,2.2920000553131104,Sicela uphumule kahle kakhulu.,igbo,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Sicela uphumule kahle kakhulu.,Mbekwu kwụọ ọfọ m.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/52acefd50c33f1cccce96501b9716704_ICu2jXVA.wav,3.1410000324249268,"Mba, ọ bụghị na achọpụtala m, mba.",igbo,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Mba, ọ bụghị na achọpụtala m, mba.","Mba, ọ bụ ya m chọpụtara mba."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/b94d9799dae4013aa586ecf23394411d_ORmScSYY.wav,14.545000076293944,Ị chere na a ka nwere ike igwọta m site na OCD m mgbe afọ a nile gasịrị?  Ị chere na ọnọdụ m ga-aka njọ ma ọ bụrụ na agaghị m achọ enyemaka ahụike.  Daalụ,igbo,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Ị chere na a ka nwere ike igwọta m site na OCD m mgbe afọ a nile gasịrị?  Ị chere na ọnọdụ m ga-aka njọ ma ọ bụrụ na agaghị m achọ enyemaka ahụike.  Daalụ,"Ị chere na a ga m enwetakwata m stenoziti m nwere fanya na Lagos. Ị chere na ọnọdụ m ga-aka njọ, ma ọ bụ na ọ ga-aka mma? Anyị chọrọ ịmata ebe anyị fụ. Daalụ."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/igbo/0b233a5fd0008576efcb359e19fdb1cc_Vo8FgJ1W.wav,17.51300048828125,"O ji nwayọọ nwayọọ kwụsị ije ije ma ncha. Mgbe ahụ, o nweghị ike ikwu okwu, nke nta nke nta ọ pụghị ịnọdụ ala ma o nweghị ike ijide ihe ọ bụla ma mgbe afọ abụọ gachara ọ nwụọ.",igbo,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"O ji nwayọọ nwayọọ kwụsị ije ije ma ncha. Mgbe ahụ, o nweghị ike ikwu okwu, nke nta nke nta ọ pụghị ịnọdụ ala ma o nweghị ike ijide ihe ọ bụla ma mgbe afọ abụọ gachara ọ nwụọ.","Onye nwayọ nwayọ k'ọ sị eje ije m'ancha. Mba mhu, onwere ike iku kuku. Nkentakenta ọ bụghị enode ala. Ma onwere ike ijide ihe ọbụla. Ma mba fụọ kachara ọ nwụọ."
