audio_path,duration,text,language,source,root,file_exists,hypothesis,reference
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/0fcf2efa18ee607f3b16d27be6fb6f03_7ufrCIHy.wav,14.602999687194824,Unaweza kujadili hilo na daktari wako Natumaini swali lako limejibiwa Ikiwa unahitaji ufafanuzi wowote usisite kutuandikia Nitafurahi kukusaidia,swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Unaweza kujadili hilo na daktari wako. Natumaini swali lako limejibiwa. Ikiwa unahitaji ufafanuzi wowote, usisite kutuandikia. Nitafurahia kukusaidia.
",Unaweza kujadili hilo na daktari wako Natumaini swali lako limejibiwa Ikiwa unahitaji ufafanuzi wowote usisite kutuandikia Nitafurahi kukusaidia
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/11ae14911d02f661acd18dbee33e7316_8EFs7YDG.wav,15.005000114440918,"Wasiliana na daktari wako na uchukue matibabu ipasavyo. Natumai nimelijibu swali lako, iwapo una tashwishi basi wasiliana nami kwa bit.ly/",swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Wasilianana na daktari wako kuhusu matumizi ya dawa hii pasavyo. Najua maelezi busara lako, iwapo una tashwishi basi wasiliana nami kwa bit, nukta, playa mkongojo.
","Wasiliana na daktari wako na uchukue matibabu ipasavyo. Natumai nimelijibu swali lako, iwapo una tashwishi basi wasiliana nami kwa bit.ly/"
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/bf72af7ac6dbfab4da53d0d9163dc10e_UfCCEJcC.wav,10.883999824523926,"Sijawahi kuona kitu kama hiki hapo awali, pia nina watoto wengine watatu na sijawahi kuona kitu kama hiki kikitokea ghafla.",swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Sijawahi kuona kitu kama hiki hapo awali. Pia nina watoto wengine watatu na sijawahi kuona kitu kama hiki kikitokea ghafla.
","Sijawahi kuona kitu kama hiki hapo awali, pia nina watoto wengine watatu na sijawahi kuona kitu kama hiki kikitokea ghafla."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/64d7262e0fbf1d1e47d8177bc66c7595_xGcMdB4E.wav,15.234999656677246,Nina uvimbe ambao umetokea kwenye kiganja cha mkono wangu wa kulia. Iko chini ya ngozi na inaendelea kuwa kubwa zaidi.,swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Nina uvimbe ambao umetokea kwenye kiganja cha mkono wangu wa kulia. Iko chini ya ngozi na inaendelea kuwa kubwa zaidi.
",Nina uvimbe ambao umetokea kwenye kiganja cha mkono wangu wa kulia. Iko chini ya ngozi na inaendelea kuwa kubwa zaidi.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/7ac1acf8a5fa0198482afd1df0ecf6c3_PPGrBc38.wav,11.213000297546388,"Habari, matokeo yangu ya uchunguzi wa shahawa. Je, unaweza kunisaidia kuelewa matokeo yafuatayo ya uchunguzi wa shahawa yangu, na je, ni ya kawaida?",swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Habari, matokeo yangu ya uchunguzi wa shahawa. Je, unaweza kunisaidia kuelewa matokeo yafuatayo ya uchunguzi wa shahawa yangu na je, ni ya kawaida?
","Habari, matokeo yangu ya uchunguzi wa shahawa. Je, unaweza kunisaidia kuelewa matokeo yafuatayo ya uchunguzi wa shahawa yangu, na je, ni ya kawaida?"
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/4d384e3f4d9efb0821e495b62f72ce19_AYUJgNzu.wav,14.145999908447266,"Jambo, huo si ukweli.Jambo la kwaanza ni kwamba kupoteza uzito kunategemea kile ambacho huli.Jambo la pili ni kwamba virutubisho hazidhibitiwi na haziwezi kutoa madai ya ufanisi.",swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Jambo hilo si ukweli. Jambo la kwanza ni kwamba kupoteza uzito kunategemea kile ambacho huli. Jambo la pili ni kwamba virutubisho hazidhibitii na haziwezi kutoa madai ya ufanisi.
","Jambo, huo si ukweli.Jambo la kwaanza ni kwamba kupoteza uzito kunategemea kile ambacho huli.Jambo la pili ni kwamba virutubisho hazidhibitiwi na haziwezi kutoa madai ya ufanisi."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/38f1d48d0c547d779963284dafbde74f_kYHvSaFe.wav,20.340999603271484,"Ninaendelea kumfikiria Natasha Richardson na anguko alilochukua wakati akijaribu kujifunza kuteleza kwenye theluji. Je, kuna chochote ninachopaswa kufanya sasa hivi?",swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ninaendelea kufikiria Natasha Richardson na nguko alilochukua wakati akijaribu kujifunza kuteleza kwenye theluji. Je, kuna chochote ninachopaswa kufanya sasa hivi?
","Ninaendelea kumfikiria Natasha Richardson na anguko alilochukua wakati akijaribu kujifunza kuteleza kwenye theluji. Je, kuna chochote ninachopaswa kufanya sasa hivi?"
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/cd0c4e933baec139d1170d60716a0ff2_Pzw65dl8.wav,9.003999710083008,"Pamoja  na hayo, amekuwa akihisi joto nahisia za kuchomwa katika sehehemu mbalimbali za mwili wake Pamoja  na miguu.",swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Pamoja na hayo, amekuwa akihisi joto, halisi za kuchomwa katika sehemu mbalimbali za mwili wake pamoja na miguu.
","Pamoja  na hayo, amekuwa akihisi joto nahisia za kuchomwa katika sehehemu mbalimbali za mwili wake Pamoja  na miguu."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/3f573101ff140a5b772f8493418c243e_rn3XLe7P.wav,18.11100006103516,"Nina umri wa miaka 23. Dalili za jipu ni maumivu, kuvimba, uwekundu, kutokwa kwa maji mengi pamoja na usaha unaoambukizwa. Matibabu itaamuliwa kulingan na pahali jipu lipo. ",swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Jipu la miaka ishirini na tatu. Dalili za jipu ni maumivu, kuvimba, uwekundu, kutoka kwa maji mengi pamoja na usaha unaombukizwa. Matibabu itamuliwa kulingana na pahali jipu lipo.
","Nina umri wa miaka 23. Dalili za jipu ni maumivu, kuvimba, uwekundu, kutokwa kwa maji mengi pamoja na usaha unaoambukizwa. Matibabu itaamuliwa kulingan na pahali jipu lipo. "
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/6b31d4bb938eee485738cb0938d4bb4d_CPQkHswG.wav,24.89699935913086,"Amefanya kazi ya damu, uchunguzi wa kimwili, na kupima kinyesi, ambayo yote yalirudi kawaida. Alikuwa na ultrasound leo ambayo ilionyesha wengu iliyopanuliwa na sludge kwenye gallbladder.",swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Amefanya kazi ya damu, uchunguzi wa kimwili na kupima kinyesi ambayo yote yalirudi kawaida. Alikuwa na ultrasound leo ambayo ilionyesha wengu lilipanuliwa na suluje kwenye gallbladder.
","Amefanya kazi ya damu, uchunguzi wa kimwili, na kupima kinyesi, ambayo yote yalirudi kawaida. Alikuwa na ultrasound leo ambayo ilionyesha wengu iliyopanuliwa na sludge kwenye gallbladder."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/7b598138b063ebdf1499125b5550188c_KprFxLqG.wav,10.531999588012695,Labake alisikia sauti ya mnong'onezo ikitoka kwa ofisi ya Alamu iliyo na kiyoyozi na damu ikamiminika ndani ya mishipa yake.,swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Labda alisikia sauti ya mnong'ono wake kutoka kwa ofisi ya Alamu iliyokuwa na kiyoyozi na damu ikamiminika ndani ya mishipa yake.
",Labake alisikia sauti ya mnong'onezo ikitoka kwa ofisi ya Alamu iliyo na kiyoyozi na damu ikamiminika ndani ya mishipa yake.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/b9d1b1d1e61b352c80f36ef5ad55bff5_iIUqHDwV.wav,18.020999908447266,Moyo wangu unafanya jambo la  pumziko la pigo kisha laanza mipigo tena na halijawai kua na mapigo kwa haraka bila ya mimi kufanya lolote kusababisha hilo.,swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Moyo wangu unafanya jambo la pumziko la pigo kisha laanza mipigo tena, na hali jawai kuwa na mapigo kwa haraka bila mimi kufanya lolote kusababisha hilo.
",Moyo wangu unafanya jambo la  pumziko la pigo kisha laanza mipigo tena na halijawai kua na mapigo kwa haraka bila ya mimi kufanya lolote kusababisha hilo.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/ad67fe495c62396c0b3ef7c4724e4fbc_4mAmI6B1.wav,14.62399959564209,picha ingenisaidia katika kutoa utambuzi wa karibu zaidi. Tafadhali mwone daktari wa ngozi ili upate uchunguzi. Njia mbalimbali za matibabu kama vile masafa ya redio na leza ya dioksidi caboni zinapatikana.,swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Hii itakusaidia katika kutofautambuzi wa karibu zaidi. Tafadhali muone daktari wa ngozi ili upate uchunguzi. Njia mbalimbali za matibabu kama vile masafa ya redio na leza ya dioksidi kaboni zinapatikana.
",picha ingenisaidia katika kutoa utambuzi wa karibu zaidi. Tafadhali mwone daktari wa ngozi ili upate uchunguzi. Njia mbalimbali za matibabu kama vile masafa ya redio na leza ya dioksidi caboni zinapatikana.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/3813dd22e27a9d70b264b28f27e2b8a6_lWhBBvzR.wav,12.56700038909912,"Mguu wangu unauma chini ya kipandikizi na nina maumivu upande wa kati wa goti langu. Sina hakika ni maumivu gani yanaweza kutoka. Je, xrays igundue kila kitu?",swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Mguu wangu nauma chini ya kiwiko na nina maumivu upande wa kati wa goti langu. Sina hakika ni maumivu gani yanaweza kutoka. Je, eksirei itagundua kila kitu?
","Mguu wangu unauma chini ya kipandikizi na nina maumivu upande wa kati wa goti langu. Sina hakika ni maumivu gani yanaweza kutoka. Je, xrays igundue kila kitu?"
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/1a376e369f72b7acd5bfe0c53963f498_4JO7kNoR.wav,11.385000228881836,"Habari, hakuna haja ya kuharakisha. Ongoja kwa siku moja zaidi uone kama dawa itafanya kazi. Pia, inafaa kupumzika.",swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Habari. Hakuna haja ya kuharakisha. Ngoja kwa siku moja zaidi uone kama dawa itafanya kazi. Pia, inafaa kupumzika.
","Habari, hakuna haja ya kuharakisha. Ongoja kwa siku moja zaidi uone kama dawa itafanya kazi. Pia, inafaa kupumzika."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/771e44ef8864e66d3bb7e8c7246a1e37_PtbYnpwH.wav,9.133000373840332,"Ilikua kwenye kidole tofauti kila wakati na iko kuelekea chini ya kidole. Nilikua nikijiuliza ikiwa ni dalili ya eczema ama ni kitu kingine zaidi.
",swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ilikuwa kwenye kidole tofauti kila wakati na ilikuwa kuelekea chini ya kidole. Nilikuwa nikijiuliza ikiwa ni dalili ya eczema au ni kitu kingine zaidi.
","Ilikua kwenye kidole tofauti kila wakati na iko kuelekea chini ya kidole. Nilikua nikijiuliza ikiwa ni dalili ya eczema ama ni kitu kingine zaidi.
"
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/9a7854b5e524aa943a5e5b016ff5f73d_MgVjQzns.wav,17.56999969482422,"Utahitaji matibabu na dawa ya kupunguza mfadhaiko kama sertraline a kulingana na uchunguzi wa dalili za kisaikolojia, dawa ya kutuliza akili kama risperidone. Kila la heri.",swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Unahitaji matibabu na dawa ya kupunguza mfadhaiko kama sertralini, au kulingana na uchunguzi wa dalili za kisaikolojia, dawa ya kutuliza akili kama risperidone kila laheri.
","Utahitaji matibabu na dawa ya kupunguza mfadhaiko kama sertraline a kulingana na uchunguzi wa dalili za kisaikolojia, dawa ya kutuliza akili kama risperidone. Kila la heri."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/swahili/55cef23005baaa60a3d3e90c3d0d6a4f_JiFjl17S.wav,19.77300071716309,vizuri nimeona Bubble kutokea katikati ya meno yangu. Pia nina viunga kwa hivyo nina wasiwasi kwamba itaathiri hilo. Nina 11 naendelea 12 ndani ya siku 5.,swahili,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Vizuri, nimeona baboni kutokea katikati ya meno yangu. Pia nina viunga kwa hivyo nina wasiwasi kwamba itaathiri hilo. Nyingine kumi na moja naendelea kumi na mbili ndani ya siku tano.
",vizuri nimeona Bubble kutokea katikati ya meno yangu. Pia nina viunga kwa hivyo nina wasiwasi kwamba itaathiri hilo. Nina 11 naendelea 12 ndani ya siku 5.
