audio_path,duration,text,language,source,root,file_exists,hypothesis
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/11496f99548528eaf58a44815413cc4d_GaRzastS.wav,12.954999923706056,"Bakeng sa tlhahlobo ya bona go na le diteko tše ntši tšeo le tšona di swanetšego go di dira. Eupša kudu-kudu go kaone go bona setsebi pele, ngaka ya ramatiki go bona tlhahlobo le bakeng sa kalafo go.",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,bakeng sa tlhatlhobo ya bona go na le diteko tše ntšhi tšeo le tšona di tshwanetšego go di dira opša kudu-kudu go ka one go bona setsebe pele ngaka ya ramatiki go bona tlhatlhobo le bakeng sa kalafo go
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/0882c38d72869a200e032aadc2fbf38c_8YR3cAHP.wav,1.1710000038146973,"Ya, ke nnete.",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ya ke neet
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/84f4f56d8658b7ea268b5461688f2588_03yyTpSZ.wav,13.44200038909912,Ke be ke phafogile bošego ka moka gomme ke e-na le maikwelo a go fiša ka mpeng le kgase e ntši. go kwagala eke ga se ka hwetša tekanyetšo ya maleba.,pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ke be ke phafogile bošego ka moka gomme ke na le maikwelo a go fiša kampeng le kgase e ntšhi go kwagela e ke a se ka kgwetša tekanyetso ya maleba
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/ac87f20332a244a999911a3476b4ce59_GvpvTY8I.wav,27.089000701904297,"Le ge go le bjalo, ka gare ga lerameng la gagwe go na le kgwele ya mohuta wo thata yeo e ka bago bogolo bja kotara go dikologa mohlomongwe, gomme e sa le bohloko kudu. O be a dutše a diriša penicillin ga e sa le a buiwa.",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,le ge go le bjalo ka gare ga lerameng la gagwe go na le kgwele ya mofuta wo thata yeo e ka bago bogolo bja kotara go tikologa motlhomongwe gomme e sa le botlhoko kudu o be a dutše a diriša peniselini ga e sale a buiwa
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/1463830c4f1b0572d97cf66db079e748_2PD0G3Ce.wav,18.131000518798828,"Gape, ebile di iri Txe mmalwa le meno aka bjalo a nhlopha ebile a nkgwatha mailutlo. A' ye ke ye nngwe ya khuetxo ya go hlwekixa, ge Eba go bjalo gotla txea sebaka se Seka Kang Kang  sa appx gore e felele",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,gape e be di iritše mmalwa le meno a ka bjalo a ntlhopha ebile a nkgwatha maikutlo a ye ke ye nngwe ya khuetšo ya go tlhokiša ge e ba go bjalo go tla tšea sebaka se se ka kang sa a bookbooks gore e felele
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/52c3135bfd3c1f54bd2450e843d32aa5_FAkR8trt.wav,14.338000297546388,Kgaetšedi ya ka o ile a ba le seterouku mengwageng ye 2 ya go feta gomme a lahlegelwa ke polelo ya gagwe.  Ka Labohlano o be a le sepetlele bakeng sa go dira op yago tsošološa lengwele,pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,kgaitše diaka o ile a ba le setoroko mengwageng ye mebedi ya go feta gomme o ile a latlhegelwa ke polelo ya gagwe ka la botlhano o be a le sepetlela bakeng sa go dira op ya go tsosološa lengwele
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/18babe37e21e64aa6a819991832bfd4a_SpOtDh7R.wav,9.684000015258787,"Aowa, aowa, go tloga bjale go ya pele. Ge nkabe ke dirile bjalo, nkabe ke tšwile,",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,a go wa a go wa go tloga bjale go ya pele ge nka be ke dirile bjale nka be ke tswile
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/e441051a6db8fc4c65969127dba77b56_mBN1wPy5.wav,5.97599983215332,"Golokile, ke eng seo sedirago gore bohloko Bo fetelele?",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,bolokile ke ing seo se dirago or loko o fitelele
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/c4180b8352c1c63796a54400b9a0daad_je1aBCD0.wav,3.1080000400543213,"Ee,ke morekisi.",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,eya ke morekisi
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/e40b9c2de52a6e14efb1647f36f51222_wsQcJK4L.wav,7.478000164031982,E thomile maabane diiri tše e ka bago tše 18.,pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,e thomile maabane diiri tše e ka bago tše 19
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/28f23ddaa3e67ee640f7e25fface5220_lXaLJcef.wav,11.04699993133545,"ULabake wakhumbula izikhathi ezimbili kuphela lapho elwa no-Alamu mayelana nabathandi bemfihlo, kodwa lokho kwakuse-London.",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,mmetse o gopola meletlo e mebedi ge a be a e lwa le alamu ka sephiri sa lerato empa e be e le kalantara
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/cd77e0a0d47d7e57cfe9be8c9ce87a13_tGYSpHge.wav,23.357999801635746,"Ka ntle le diatla tša gago?  Na o ikwa o tshwenyegile kudu morago bjale goba go feta moo, o a tseba, na o lemogile go tshwenyega le ge e le gofe morago bjale?",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ka ntle le diatla tša gago nna o ikwa o tshwenyegile kudu morago bjale go ba o feta mo o a cs tseba nna o lemogile go tshwenyega le ge e le gofe morago bjale
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/ad65b428fa4008c9c98ced14e455449b_LZBVVYas.wav,13.336000442504885,Ke proteine ​​yeo e tšweletšwago ke sebete le mokotla wa yolk wa lesea leo le golago nakong ya boimana.  Boemo bjo bja proteine ​​bo a fokotšega ka morago ga pelego.,pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ke protein yeo e tsweletšwago ke sebete le mokotla wa yolk wa lesea leo le golago nakong ya boimana boemo bjoo bja protein bja fokotšega ka morago ga pelego
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/f4286174202817e187c3ff39dda56aba_ouqwmNqw.wav,12.482999801635742,Kamorago ga kgwedi e tee le seripa  sa kgwedi tsa opareixene sekurufu seile satxwa lerapong gape latloxwa sepetleleng se tee cmc vellore,pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ka morago ga kgwedi e tee le seripa sa kgwedi tša opereišene sekurufu se ile sa tšwa lerapong gape la tlošwa sepetleleng se tee cmc velore
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/a99c9302acd0c8f625809ff38b26ff2c_KsJmavCx.wav,15.836999893188477,"Be o sena dikgopolo tše mpe gomme ke ile ka thoma ka bophelo bjo  bo tlwaelegilego. Ke be ke thabile ka go fola. Bjale, ke emišitše ka dihlare. E setše e le kgwedi e tee go feta. ",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,be go sena digopolo tše mpe gomme ke ile ka thuma bophelo bo bo tlwaelegilego ke be ke thabile ka go fola bjale ke emisitše ka ditlhare e šetše e le kgwedi e tšee go feta
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/85c3f5837ea40732bc25bde499005a9b_BoVRYuZV.wav,16.030000686645508,"Ke tla leka go di araba ka mo go kgonegago.Kea leboga,Linda Lew Dumela ebile kea o amogela mo Chat Doctor. Ke maswabi ka seemo sa gago ebile ke nyaka go go hlohleletša bokamoso. ",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ke ka leka go di araba ka moo go kgonegago ke a leboga linda loo dumela ebile ke a go amogela mo chet doctor ke maswabi ka seemo sa gago ebile ke nyaka go go tlhotlheletša bokamoso
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/1feb709fdddfbaee2b06e3fb2250c092_QP0pvw9S.wav,8.515000343322754,A máa tẹ̀síwájú láti béèrè fún àwùjọ níbi tí a ti lè gbé nínú ààbò.,pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,re tla tswelela pele re botsa setšhaba gore re dula re itlhokometse
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/01fff0cba80ea532ef334b6f3cbe4f21_NmiNY7Zt.wav,5.066999912261963,"Tsatsi le ke be ke swanetse go ya Portugal,be [ke so hwetse] pokuna yaka ya passport...",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,tša tšile ke be ke tshwanetše go ya portugal be ke se go tše pukana ya ka ya passport-o
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/cfb05a657930788009c9dd059182f1fd_mw1G0DyL.wav,18.583999633789062,O swanetṣ̌e gore o hlole ke Oral PHYSICIAN ebile o gwetṣ̌e x-ray ge elegore wisdom tooth e gwetṣ̌agetṣ̌e impacted extraction  goswana etlo lokiṣ̌a bothata permanently.,pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,o tshwanetše gore o hlole ke oral physician ebile o hwetše ex-ray ge e le gore wisdom tooth e hwetšagetše impacted extraction go tshwana e tlo cs lokiša bothata permanently
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/43156f59dfa3c1ea675a0dc1e09007b3_uT6c59ZT.wav,4.2729997634887695,"Ka fao o bile le yona e dirilwego pele, o rile?",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ka fao o bile le yona e dirilwego pele o rile
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/pedi/c6298ed5154a1372e76576a2e403ae3e_X861NDmK.wav,5.824999809265137,"Ka fao, dingongorego tša gago ke dife lehono?",pedi,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ka fao dingongorego tša gago ke difelehome
