audio_path,duration,text,language,source,root,file_exists,hypothesis,reference
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/734b35038531a7e558ef673940bd1cbe_yjEEq3ln.wav,8.649999618530273,Ke simolotse go nna le bothoko mo mafatlheng maabane ka fa tlase ga lebele. Ne go utlwala ekete ke beilwe bokete mo mafatlheng.,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Ke simolotse go nna le botlhoko mo mafatlheng maabane ka fa tlase ga lebele mme go utlwala e kete ke beile bokete mo mafatlheng.,Ke simolotse go nna le bothoko mo mafatlheng maabane ka fa tlase ga lebele. Ne go utlwala ekete ke beilwe bokete mo mafatlheng.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/818d15e805904258bdc706fa6d9cd5b4_I55ZkiiC.wav,16.673999786376953,"ke akanya gore ke katswa kena le cyst!?! mme, e fa:kena le thurogo ka fa morago ga molala wame e sa tswang go simolla go ruruga gole gonnye. ",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Ke akanya gore ke ka tswa ke na le cyst mme e fa ke na le thurugo ka fa morago ga molala wa me e sa tswang go simolola go ruruga go le gonnye.,"ke akanya gore ke katswa kena le cyst!?! mme, e fa:kena le thurogo ka fa morago ga molala wame e sa tswang go simolla go ruruga gole gonnye. "
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/87d73cbdbc10531cac2f84c2b4ad76ad_X5zgte6H.wav,12.99899959564209,"Molemo o ka nowa go imolola matshwao mme e seng ka nako e telele thata ka palo, e seng malatsi dibeke le dikgwedi ka gonne o ka senya diphio mme wa baka mathata a mangwe.",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Molemo o ka nowa go imolola matshwao mme e seng ka nako e telele thata ka palo eseng malatsi dibeke le dikgwedi ka gonne o ka senya diphio mme wa baka mathata a mangwe.,"Molemo o ka nowa go imolola matshwao mme e seng ka nako e telele thata ka palo, e seng malatsi dibeke le dikgwedi ka gonne o ka senya diphio mme wa baka mathata a mangwe."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/3905376cee177160694296003b256ca4_cS8LqHUG.wav,14.333000183105469,Morago ga diura di ka nna 6 o ne a tsoga a lela ka mantle a a metsi thata.  Fa ke leka go mo phimola a simolola go lela ka bogale mme di labia tsa gagwe di ne di le khibidu thata.,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Morago ga diura di ka nna 6 o ne a tsoga a lela ka mantle a metsi thata fa ke leka go mo phimola a simolola go lela ka bogale mme di lapia tsa gagwe di ne di le khibidu thata.,Morago ga diura di ka nna 6 o ne a tsoga a lela ka mantle a a metsi thata.  Fa ke leka go mo phimola a simolola go lela ka bogale mme di labia tsa gagwe di ne di le khibidu thata.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/2cd5f513735e0e08d660f60448f7d368_6HTV5AT0.wav,11.758000373840332,"Se se direlwa gore leino le seka la tlhola le nna botlhoko.Ka gore o sa ntse o utlwa botlhoko, se se raya gore modi wa leino ga o ise o wele go fola.",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Se se direlwa gore leino le se ka la tlhola le nna botlhoko ka gore o santse o utlwa botlhoko se se raya gore modi wa leino ga o ise o ye go fola.,"Se se direlwa gore leino le seka la tlhola le nna botlhoko.Ka gore o sa ntse o utlwa botlhoko, se se raya gore modi wa leino ga o ise o wele go fola."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/66aa2ffe50bea91df34325eb981de5b3_OQHnxaPu.wav,12.595000267028809,Selo se ke amegile thata ka sone ke go nna le go rururga ga matlho ka ntlha ya go oketsega ga kgolokwe eno.A go ka direga gore tic e sa ntse ele ka fa tlase ga letlalo la me?,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Selo se ke amegile thata ka sone ke go nna le go ruruga ga matlho ka ntlha ya go oketsega ga kgolokwe eno a go ka direga gore Tky e santse e le ka fa tlase ga letlalo la me,Selo se ke amegile thata ka sone ke go nna le go rururga ga matlho ka ntlha ya go oketsega ga kgolokwe eno.A go ka direga gore tic e sa ntse ele ka fa tlase ga letlalo la me?
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/229e3da7c0c852b5703990e99a6f0cd4_eYuLcReT.wav,6.89300012588501,A go siame mme a o setse o kile wa bona go ruruga mo ditokololong tsa gago?,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,A go siame mme a o setse o kile wa bona go ruruga mo ditokololong tsa gago?,A go siame mme a o setse o kile wa bona go ruruga mo ditokololong tsa gago?
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/0e53e66df9d446ffbc29d74c329671da_FLxtDOL8.wav,11.243000030517578,"Ke na le ditlhabi mo mpeng go tswa malatsing a le mane. E tla e tsamaya ka metlha, e simolola mo gare ga mpa mme e tsamaele kwa letlhakoreng le le siameng la mpa.",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Ke na le ditlhabi mo mpeng go tswa malatsi a le manè e tla e tsamaya ka metlha e simolola mo gare ga mpa mme e tsamaile kwa letlhakoreng le le siameng la,"Ke na le ditlhabi mo mpeng go tswa malatsing a le mane. E tla e tsamaya ka metlha, e simolola mo gare ga mpa mme e tsamaele kwa letlhakoreng le le siameng la mpa."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/a5c39f73aa42a77c07d8c7a68cc38ebb_2X7T7z7U.wav,14.093999862670898,"Ke na le dingwaga di le 45, ke mosadi,  bokete ke 110 lbs, boleele ke 5'0. Matsatsing kena le bothata jwa go hema fa ke tsamaya.matsogo ame a botlhoko le sehuba same se botlhoko. ",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Ke na le dingwaga di le 45 ke mosadi bokete ke 1ros boleele ke 5 matsatsing ke na le bothata jwa go hema fa ke tsamaya matsogo a me a botlhoko le sehuba sa me se botlhoko.,"Ke na le dingwaga di le 45, ke mosadi,  bokete ke 110 lbs, boleele ke 5'0. Matsatsing kena le bothata jwa go hema fa ke tsamaya.matsogo ame a botlhoko le sehuba same se botlhoko. "
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/072733be27d06cf9722b7d99b782d7f8_xegfTcwO.wav,3.244999885559082,mme hagona ope yo o reeditseng.,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Mme ga go na ope yo o reeditseng,mme hagona ope yo o reeditseng.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/5bc3e4a0a4e56ec29fc73e919e016a9e_T3Ttr1RL.wav,14.163000106811523,"Ka mafoko a mangwe, ngaka e ka dira gore o se tlhole o utlwa botlhoko. Go a tšhesa le go opa. A go botoka go itshidila ka maatla, gongwe go dirisa message?",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Ka mafoko a mangwe ngaka e ka dira gore o se tlhole o utlwa botlhoko go a chesa le go opa. A go botoka go itshidila ka maatla gongwe go dirisa masatšhe?,"Ka mafoko a mangwe, ngaka e ka dira gore o se tlhole o utlwa botlhoko. Go a tšhesa le go opa. A go botoka go itshidila ka maatla, gongwe go dirisa message?"
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/b3a5eac253c195cb7bb274e9abd2cf72_JUxsoJJy.wav,8.842000007629395,Gase mo bobokong fela mme letlhakore lotlhe la molema la sefatlhego. Raporoto ya sekene sa CT e kwadilwe kago latela,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Ga se mo bokong fela mme le letlhakore lotlhe la molema la sefatlhego ga poroto ya sekene sa CT e kwadilwe ka go latela.,Gase mo bobokong fela mme letlhakore lotlhe la molema la sefatlhego. Raporoto ya sekene sa CT e kwadilwe kago latela
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/bd5bcda0c7338e6151125567045d622d_smEqpSGm.wav,10.187000274658203,"Motlotlegi,ngwana wame wa dikgwedi dile robongwe o ne a wa mo bolaong mme o na le ntho e nnye mo letlhakoreng  la molema la tlhogo ya gagwe",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Motlotlegi wa me wa dikgwedi di le robongwe o ne a wa mo bolaong mme o na le ntho e nnye mo letlhakoreng la molema la tlhogo ya gagwe.,"Motlotlegi,ngwana wame wa dikgwedi dile robongwe o ne a wa mo bolaong mme o na le ntho e nnye mo letlhakoreng  la molema la tlhogo ya gagwe"
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/9674fc0ce4696b7f1d481f6e3da95904_QWSfcYp4.wav,6.577000141143799,"Ee, ko ntle ga botlhoko mo sehubeng, a o ikutlwa o na le dikai tse dingwe gape jaaka go felelelwa ke mowa?",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ee, kwantle ga go nna botlhoko mo sehubeng, a o ikutlwa le dikai tse dingwe gape jaaka go felelwa ke mowa?","Ee, ko ntle ga botlhoko mo sehubeng, a o ikutlwa o na le dikai tse dingwe gape jaaka go felelelwa ke mowa?"
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/c23d350dc2a0aa5e86a4fb8472f461db_UbIjLeRn.wav,21.152999877929688,Botlhole jwa seporei sa dikhukhwana. Malatsi a le mabedi a fetile. Letsatsi la ntlha o kgwa gangwe morago ga diura di le nne tsa go metsa mme a nna le mantle a a lolea makgetlo a le mabedi. Palo e ne e le kwa tlase. Letsatsi la bobedi ga gona sepe se se diragetseng fa e se setlhabi sa sehuba sa mo mojeng.,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Botlhole jwa seporei sa dikhukhwana malatsi a le mabedi a fetile letsatsi la ntlha o kgwa gangwe morago ga diura di le nne tsa go metsa mme a nna le mantle a a loleya makgetlo a le mabedi palo e ne e le kwa tlase letsatsi la bobedi ga gona sepe se se diragetseng fa setlhabi sa sehuba sa mo mojeng,Botlhole jwa seporei sa dikhukhwana. Malatsi a le mabedi a fetile. Letsatsi la ntlha o kgwa gangwe morago ga diura di le nne tsa go metsa mme a nna le mantle a a lolea makgetlo a le mabedi. Palo e ne e le kwa tlase. Letsatsi la bobedi ga gona sepe se se diragetseng fa e se setlhabi sa sehuba sa mo mojeng.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/fd96a2338b956d3e05e75e4aee277206_EiZAw9Vg.wav,3.5309998989105225,A go setse go kile ga diragala mo go wena mo nakong e e fetileng?,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,A go setse go kile ga diragala mo go wena mo nakong e e fetileng?,A go setse go kile ga diragala mo go wena mo nakong e e fetileng?
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/b53d50bb54f583964568af7d324053c7_7rnEt1XK.wav,12.340999603271484,"Ke na le dialeji mme go go kile ga nna maswe jaana, Degree tlhaloganya matshwenyego a gago a ne a feta ka dintlha tsa gago. Ke go akantsha gore o se ka wa tshwenyega thata.",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Ke na le dialeji mme go gole ga nna maswene di tlhaloganya matshwenyego a gago a ne a feta ka dintlha tsa gago. Ke go akantsha gore o se ka wa tshwenyega thata.,"Ke na le dialeji mme go go kile ga nna maswe jaana, Degree tlhaloganya matshwenyego a gago a ne a feta ka dintlha tsa gago. Ke go akantsha gore o se ka wa tshwenyega thata."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/c61ff06bc55d27f5c6819aab507440d9_dKFnS6J4.wav,12.13700008392334,"Ke tlile go dira tlhatlhobo e nngwe gape ka moso go bona gore a follicle ya me e a phatloga, fa go sa nna jalo ke tlile go fiwa lomao. A ga go ise go nne thari mo ngwageng ono",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Ke tlile go dira tlhatlhobo e nngwe gape kamoso go bona gore a folicle ya me ya phatlhoga fa go sa nna jalo ke tlile go fumao a go ise go nne thari mo ngwageng o mo?,"Ke tlile go dira tlhatlhobo e nngwe gape ka moso go bona gore a follicle ya me e a phatloga, fa go sa nna jalo ke tlile go fiwa lomao. A ga go ise go nne thari mo ngwageng ono"
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/b2c52d936e692a672df948dcae1adf2d_km8gcTBj.wav,13.29699993133545,O ne a dira jaana dikgwedi tse di boferabobedi tse di fetileng le fa nne go etla go tsamaya morago go boa (mo sebakeng sa beke fela) mo sebakeng sa kgwedi mme a bo a siama dikgwedi tse di boferabobedi tse di fetileng.,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,O ne a dira jaana dikgwedi tse di bofe bobedi tse di fetileng le fa ne go e tla go tsamaya morago go boa mo sebakeng sa kgwedi mme a bo a siama dikgwedi tse di bofe tse di fetileng.,O ne a dira jaana dikgwedi tse di boferabobedi tse di fetileng le fa nne go etla go tsamaya morago go boa (mo sebakeng sa beke fela) mo sebakeng sa kgwedi mme a bo a siama dikgwedi tse di boferabobedi tse di fetileng.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/81e35679f2d7feefe9b76b6132f65992_99kwoB7s.wav,7.828999996185303,go babalesegile go tsaya gore o batla go boloka boimana jono. Boimana jono bo a batlega.,tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Go babalesegile go tsaya gore o batla go boloka boimana jono khutlo boimana jono bo a batlega.,go babalesegile go tsaya gore o batla go boloka boimana jono. Boimana jono bo a batlega.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/tswana/bf706da93acec2ef54f0274d0dfa145a_85UuvKrr.wav,11.869999885559082,"Gape mabele a me a utlwa botlhoko fa ke a tshwara mo mafelong mangwe, a ke tshwanetse go tshwenyega mme seo se raya eng? Re lebogela potso ya gago mo Chat Doctor. ",tswana,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Gape mabele a me a utlwa botlhoko fa ke tshwara mafelong mangwe a ke tshwanetse go tshwenyega mme seo se raya eng? Re lebogela potso ya gago mo Chat Doctor,"Gape mabele a me a utlwa botlhoko fa ke a tshwara mo mafelong mangwe, a ke tshwanetse go tshwenyega mme seo se raya eng? Re lebogela potso ya gago mo Chat Doctor. "
