audio_path,duration,text,language,source,root,file_exists,hypothesis,reference
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/1f354abdd95732b333a2c2104768fc69_gak5IYwO.wav,8.25100040435791,"انا اتوقع انك عندك كيس دهني هو برضو ممكن يتسمي كيس تحت الجلد
هو بيظهر غالبا في المناطق الي فيها شعر كتير زي كيس الصفن أو فروة الرأس و غيرها ",arabic,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"أنا أتوقع أنه كان كيس دهني أو برضه ممكن يتسمى كيس تحت الجلد، وهو بيظهر غالبا في المناطق اللي فيها شعر كتير زي كيس الصفن أو فروة الرأس وغالبا.
","انا اتوقع انك عندك كيس دهني هو برضو ممكن يتسمي كيس تحت الجلد
هو بيظهر غالبا في المناطق الي فيها شعر كتير زي كيس الصفن أو فروة الرأس و غيرها "
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/e2c71d362d27bd3e5891748f564678ee_kcYIDioX.wav,10.970000267028809,اختي اللي عندها تلاتة وتمانيين سنة عملت منظار داخلي وشافو حاجة على المرئ ، ممكن آفة او نمو. الدكتور قال العيلة تتوقع الأوحش بعدين,arabic,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"أختي اللي عندها 83 سنة عملت منظار داخلي وشافوا حاجة عالمرئ، ممكن آفة أو نموّ. الدكتور قال للعيلة نتوقع الأسوأ بعدين.
",اختي اللي عندها تلاتة وتمانيين سنة عملت منظار داخلي وشافو حاجة على المرئ ، ممكن آفة او نمو. الدكتور قال العيلة تتوقع الأوحش بعدين
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/c0cf74271a12e92477ab9f430756a946_zaGjFP3K.wav,12.258999824523926,مرحبا، ابتني عمرها سنتين و٣ أشهر. برازها غير متماسك وله رائحة كريهة. استشارت طبيبها والذي اقترح عليها bشراب نوترولين,arabic,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"مرحبا، ابنتي عمرها سنتين وثلاثة أشهر، برازها غير متماسك وله رائحة كريهة. استشارت طبيبها الذي اقترح عليها شراب نتولين ب.
",مرحبا، ابتني عمرها سنتين و٣ أشهر. برازها غير متماسك وله رائحة كريهة. استشارت طبيبها والذي اقترح عليها bشراب نوترولين
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/9aa3db494d4f249c95f622462203f9a8_jyKsvcGP.wav,12.142999649047852,إحنا بناخد ميرالاكس عشانها، بس لسه عندها وجع في المعدة. دلوقتي بقت تشتكي من صداع ودوخة. مش فاكر إنها اشتكت من الحاجات دي قبل كده.,arabic,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"احنا بناخد ميرالاكس عشانها، بس لسه عندها وجع في المعدة. دلوقتي بقت تشتكي من صداع ودوخة. مش فاكر إنها اشتكت من الحاجات دي قبل كده.
",إحنا بناخد ميرالاكس عشانها، بس لسه عندها وجع في المعدة. دلوقتي بقت تشتكي من صداع ودوخة. مش فاكر إنها اشتكت من الحاجات دي قبل كده.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/8b61ac99e875fd3c11b0105a9bfe1b0d_5sU8b67I.wav,12.649999618530272,"ممكن تحتاج تاخد أسيكلوفير بعد استشارة الطبيب.بعد كده، تقدر تاخد قرص باراسيتامول (أسيتامينوفين) لتخفيف الألم. حافظ على نظافة المنطقة كويس. أتمنى أكون جاوبت على استفسارك.






",arabic,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"ممكن تحتاج تاخد اسيكلوفير بعد استشارة الطبيب. بعد كده تقدر تاخد قرص باراسيتامول عشان تخفيف الألم، حافظ على نظافة المنطقة كويس. أتمنى أكون جاوبت على استفسارك.
","ممكن تحتاج تاخد أسيكلوفير بعد استشارة الطبيب.بعد كده، تقدر تاخد قرص باراسيتامول (أسيتامينوفين) لتخفيف الألم. حافظ على نظافة المنطقة كويس. أتمنى أكون جاوبت على استفسارك.






"
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/0e969d1f0b177be27e82568cb73f9850_xuFu59nO.wav,8.062000274658203,أعتقد إنك ممكن تستنى لحد ميعادك مع الدكتور في يناير عشان تناقش الموضوع ده. أتمنى يكون ده جاوب على سؤالك.,arabic,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"أعتقد إنك ممكن تستنى لحد معادك مع الدكتور في يناير عشان تناقش الموضوع ده. أتمنى يكون ده جواب على سؤالك.
",أعتقد إنك ممكن تستنى لحد ميعادك مع الدكتور في يناير عشان تناقش الموضوع ده. أتمنى يكون ده جاوب على سؤالك.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/6bd03841eb5511c5dca4013222a6d2fc_vhF6L5mF.wav,11.354999542236328,خضعت ابنتي لخزعة من غدة ليمفاوية تحت الإبط الأيمن يوم الجمعة. كنا نعاني من تضخم الغدد الليمفاوية منذ أكتوبر. المضادات الحيوية ليست فعالة.,arabic,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"أخذت ابنتي لخزعة من الغدة الليمفاوية تحت الإبط الأيمن يوم الجمعة. كنا نعاني من تضخم الغدة الليمفاوية منذ أكتوبر. المضادات الحيوية ليست فعالة.
",خضعت ابنتي لخزعة من غدة ليمفاوية تحت الإبط الأيمن يوم الجمعة. كنا نعاني من تضخم الغدد الليمفاوية منذ أكتوبر. المضادات الحيوية ليست فعالة.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/9263d0168637c105961a4eb441fa41bc_4dCkJC47.wav,10.71500015258789,لدي عادات صحية للأكل ولا يوجد أمراض في عائلتي لا أعاني من السمنة الزائدة من فضلك ساعدني مرحبا شكرا لمراسلتنا,arabic,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"لدي عادات صحية للأكل. ولا يوجد أمراض في عائلتي. لا أعاني من السمنة الزائدة. من فضلك، ساعدني. مرحبا، شكرا لمراسلتنا.
",لدي عادات صحية للأكل ولا يوجد أمراض في عائلتي لا أعاني من السمنة الزائدة من فضلك ساعدني مرحبا شكرا لمراسلتنا
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/a5c0f904d2cfd415d4f31099f1a41ef9_VrvrGt4Y.wav,14.402000427246094,هي ضعيفة جدًا وجسمها بارد ورطب، وبتخس بسرعة كبيرة. إحنا قلقانين عليها جدًا، ومحدش قادر يقول لنا أي حاجة.,arabic,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"هي ضعيفة جداً وجسمها بارد ورطب وبتخس بسرعة كبيرة. احنا قلقانين عليها جداً ومحدش قادر يقول لنا أي حاجة.
",هي ضعيفة جدًا وجسمها بارد ورطب، وبتخس بسرعة كبيرة. إحنا قلقانين عليها جدًا، ومحدش قادر يقول لنا أي حاجة.
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/arabic/315b7579a598712437c22d450f075912_JBn9gYws.wav,13.043999671936035,أهلاً، أنا تقريبًا في الشهر الخامس من الحمل. كنت بنقل عفش وحاجات تقيلة زي كراتين وأنا بنقل لبيت جديد، وكمان بدأت شغل جديد.,arabic,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"أهلاً، أنا تقريباً في الشهر الخامس من الحمل، كنت بنقل عفش وحاجات تقيلة زي كراتين وأنا بنقل لبيت جديد وكمان بدأت شغل جديد.
",أهلاً، أنا تقريبًا في الشهر الخامس من الحمل. كنت بنقل عفش وحاجات تقيلة زي كراتين وأنا بنقل لبيت جديد، وكمان بدأت شغل جديد.
