audio_id,language,question,reference,url,model_answer,requested_model,model_id
68c4bac8-23c3-4d06-8538-7d507e0dde5c,hausa,A matsayinta na mace mai juriya rike da danta ganin cewa ɗan yana da zazzabi sai yaron ya fara karkarwa lokaci daya yaron yana shidewa kuma baya cikin hayyacinsa wane irin rashin lafiya ne ke damun ɗan wannan uwa mai shayarwa kuma wane irin kulawa za a iya ba wa wannan yaron?,"A matsayinta na mace mai juriya riƙe da ɗanta, ganin cewa ɗan yana da zazzabi, sai yaron ya fara karkarwa lokaci ɗaya. Yaron yana shidewa kuma ba ya cikin hayyacinsa. Wane irin rashin lafiya ne ke damun ɗan wannan uwa mai shayarwa? Kuma wane irin kulawa za a iya ba wa wannan yaron?",http://speech-app.s3.amazonaws.com/static/audio/uploads/7fc14a06-6d93-47c3-9e1e-ef9452172b41/7eec717f21a1c86f91871ad1224155d1_sQjbT7Mo.wav,"This child is likely experiencing a febrile seizure, a convulsion triggered by a sudden rise in body temperature, common in children between 6 months and 5 years. The immediate care is to place the child on their side in a safe area to prevent injury, ensure nothing is in the mouth, and time the seizure. After the seizure stops, treat the fever with rectal or oral paracetamol (15mg/kg), remove excess clothing, and urgently transport the child to the nearest health facility. At the hospital, the priority is to identify and treat the underlying infection causing the fever, such as malaria, meningitis, or an ear infection. Breastfeeding should continue as soon as the child is alert, as it provides essential fluids, nutrition, and comfort.",Deepseek-v4 pro,deepseek-v4-pro
14228d42-72f5-4910-a395-6bc879d0dfdf,hausa,Likita na kawo yarona mai shekaru 5 da watanni biyu wanda yake fama da wannan rashin lafiyar kimanin watanni biyu yanzu wanda yake samun wahalar numfashi da daddare kuma yana tari a kowane lokaci wannan tarin ya zama mai dorewa na saya masa wani. Maganin tarin TB da ake kira totolin shra ya shanye kwalba daya amma tarin bai gushe ba kuma har yanzu yana samun wahalar numfashi da dare na yi masa gwajin TB amma suka fada mini cewa ba ya da cutar TB likita me zai sa yaro me? Shekaru 5 ya kasance yana da tari mai dorewa kuma me zai sa yaro mai shekaru 5 ya kasance yana da wahalar numfashi da dare.,"Likita, na kawo yarona mai shekaru biyar da watanni biyu, wanda yake fama da wannan rashin lafiyar kimanin watanni biyu yanzu, wanda yake samun wahalar numfashi da daddare kuma yana tari a kowane lokaci. Wannan tarin ya zama mai dorewa. Na saya masa wani maganin tarin TB da ake kira Tutolin Children; ya shanye kwalba daya, amma tarin bai gushe ba, kuma har yanzu yana samun wahalar numfashi da daddare. Na yi masa gwajin TB, amma suka fada mini cewa ba ya da cutar tb). To likita, me zai sa yaro mai shekaru biyar ya kasance yana da tari mai dorewa, kuma me zai sa yaro mai shekaru 5 ya kasance yana da wahalar numfashi da daddare?",http://speech-app.s3.amazonaws.com/static/audio/uploads/a63919fd-9ef5-4aed-a4e1-cd7d8d969072/257d2afc812978432b1a95175d684c0e_ZE1OTSbz.wav,"The child’s persistent nighttime cough and difficulty breathing, unresponsive to codeine syrup and with a confirmed negative TB test, strongly suggest childhood asthma. Asthma is a common chronic airway inflammation that causes nocturnal symptoms due to circadian changes in lung function and allergen exposure. The codeine-based syrup only suppressed the cough reflex temporarily without treating the underlying airway narrowing. Management should include a low-dose inhaled corticosteroid (e.g., budesonide) and a short-acting bronchodilator (e.g., salbutamol) for acute symptoms, under a clinician’s guidance. Avoid triggers like dust, smoke, and cold air while ensuring proper follow-up to confirm the diagnosis and adjust treatment.",Deepseek-v4 pro,deepseek-v4-pro
7e2cbea6-ca14-475e-8449-e25cdd46b6e4,hausa,Na lura cewa kanwata wadda take yawan dariya da farin ciki kuma tana wasa da ƙawayenta ta canza kwatsam. Yanzu kullum tana zama ita kaɗai a dakinta. Ta daina shiga hira da mutane kuma ba ta ƙara sha'awar abubuwan da take jin daɗin su a da ba. Na kuma lura cewa ko a gida ba ta son cin abinci tare da mu. Tana kama da mutum mai baƙin ciki ko kuma mai gajiya a kowane lokaci. Me zai iya sa ta fara guje wa ƙawayenta kwatsam? Shin hakan na iya zama alamar baƙin ciki damuwar rai ko kuma fargaba? Ta yaya za mu iya taimaka mata domin ta sake samun farin ciki? Wadanne alamomin haɗari ya kamata mu kula da su? Shin ya dace ta ga mai ba da shawara ko ƙwararren masani kan lafiyar kwakwalwa da tunani?,"Na lura cewa ƙanwata, wadda a da take yawan dariya da farin ciki kuma tana wasa da ƙawayenta, ta canza kwatsam. Yanzu kullum tana zama ita kaɗai a ɗakinta. Ta daina shiga hira da mutane, kuma ba ta ƙara sha'awar abubuwan da take jin daɗinsu a da ba. Na kuma lura cewa ko a gida ba ta son cin abinci tare da mu. Tana kama da mutum mai baƙin ciki ko kuma mai gajiya a kowane lokaci. Me zai iya sa ta fara guje wa ƙawayenta kwatsam? Shin hakan na iya zama alamar baƙin ciki, damuwar rai, ko kuma fargaba? Ta yaya za mu iya taimaka mata domin ta sake samun farin ciki? Waɗanne alamomin haɗari ya kamata mu kula da su? Shin ya dace ta ga mai ba da shawara ko ƙwararren masani kan lafiyar ƙwaƙwalwa da tunani?",http://speech-app.s3.amazonaws.com/static/audio/uploads/d182777f-49f4-4994-bc78-e29c438aa434/d558448a96a41a3dd0c66bbce3ea1a72_sgi4ladJ.wav,"This abrupt change—social withdrawal, loss of interest in previously enjoyed activities, and persistent sadness—is highly suggestive of a major depressive episode, which can be triggered by psychosocial stressors, undisclosed trauma, or medical conditions like thyroid disease. In a community setting, a gentle, non-judgmental approach by expressing concern and offering a safe space to talk is the first helpful step, possibly involving a trusted relative or religious leader she respects. Urgent danger signs that require immediate referral include any mention of self-harm or suicide, refusal to eat or drink, or psychotic symptoms like hearing voices. Family should closely monitor these red flags while avoiding blame or forced conversations. Yes, it is very appropriate for her to see a counselor or mental health specialist, as early intervention with psychotherapy and, when needed, careful medication is highly effective and aligns with current best practices in adolescent mental health.",Deepseek-v4 pro,deepseek-v4-pro
370a8223-6a12-446c-98d5-c501e45e9a13,hausa,Barka da yamma na zo ne saboda ƙannena na lura cewa idanunsu da fatarsa suna da wani canjin launi farf ko kala gy kuma wannan abin yana faruwa kusan kwanaki 3 yanzu jikinsu kuma yana da zafi sosai yana ƙonewa. ma da zazzabi kuma ba zai iya cin abinci ba sa iya tsayar da komai a ciki ba sa iya tsayar da komai a ciki a gaskiya suna rawa ko sun yi laka sosai domin kansa yana tsarawa kansa yana ciwo kuma jikinsa yana ƙonewa da zafi Mun yi ƙoƙarin amfani da wasu abubuwa a gida mun ba su amma duk da haka babu wani canji ko kadan a yanayinsu idanunsa da fatarsa da ke da wancan launin farfari ko kalan kwai bai tsaya ba wancan launi na kalan kwai sai daɗa ƙaruwa yake. rana bayan rana kuma ba su da kwanciyar hankali ba su da natsuwa suna cikin wahala Allah ya kiyaye suna cikin wahala sosai da gaske shi ya sa na zo asibiti domin mu san abin da za mu yi matakan da muke buƙatar ɗauka yadda jikin ƙanne na fatarsu. Da idanunsu da ke juyawa zuwa kalan kwai zai tsaya kuma za su sami sauƙi,"Barka da yamma na zo ne saboda ƙannena. Na lura cewa idanunsa da fatarsa suna da wani... canjin launi fari-fari/kalan kwai Kuma wannan abun yana faruwa kusan kwanaki uku yanzu. Jikinsa kuma yana da zafi sosai, yana ƙonewa da zazzabi, kuma ba zai iya cin abinci ba. Ba sa iya tsayar da komai a ciki, ba sa iya tsayar da komai a ciki. A gaskiya, suna rawa/sun yi laƙas sosai. Domin kansa yana sarawa, kansa yana ciwo, kuma jikinsa yana ƙonewa da zafi. Mun yi ƙoƙarin amfani da wasu abubuwa a gida, mun ba su, amma duk da haka, babu wani canji ko kaɗan a yanayinsa. Idanunsa da fatarsa da ke da wancan launi fari-fari/rawaya, bai tsaya ba, wancan launi na kalan kwai sai daɗa ƙaruwa yake yi rana bayan rana, kuma ba su da kwanciyar hankali, ba su da natsuwa, suna cikin wahala, Allah ya kiyaye, suna cikin wahala sosai da gaske. Shi ya sa na zo asibiti domin mu san abin da za mu yi, matakan da muke buƙatar ɗauka, yadda jikin ƙanena, fatarsa da idanunsa da ke juyawa zuwa kalan kwai, zai tsaya, kuma za su sami sauƙi.
",http://speech-app.s3.amazonaws.com/static/audio/uploads/b6e70ad8-cfd6-474a-a8ec-ded36b40d12f/8d634ce8fa41801b00291bde9befd6bd_gZzjM177.wav,"The symptoms you describe—progressive yellowing of eyes and skin, high fever, chills, vomiting everything, severe body pain, and headache—strongly suggest acute hepatitis with liver inflammation, possibly hepatitis A or E common in our region, or severe malaria with jaundice. This is a medical emergency requiring immediate hospital admission for intravenous fluids, blood tests to check liver function and malaria parasites, and close monitoring. Home remedies are not working and delaying proper care can lead to liver failure or other complications. Bring the child to the hospital now so we can start supportive treatment and identify the exact cause.",Deepseek-v4 pro,deepseek-v4-pro
97eb7c4b-0db7-4dbd-bc74-6d6ab645dbd2,hausa,Wani ɗan'uwana ya kawo yaronsa mai shekara bakwai bayan kare ya cije shi da kare ya cije shi sai suka kai shi wurin mai maganin gargajiya a can aka yi masa yanka a wajen cizon sannan aka shafa masa a porogajiya amma yanzu wajen da kare ya cije shi ya fara fitar da majina kuma ya kumbura mun ba su shawarar su kai yaron asibiti. Don Allah? Wane irin gwaje-gwaje ne za a iya yi wannan yaro? Shin zai iya kamuwa da cutar hauka ta kare saboda cizon ko da yake kare da ya cije shi yana kamu da lafiyarsa ba ta da matsala kuma wane irin magani ne wannan ƙaramin yaro yake buƙata. A yi la'akari da cewa cizon karen bai haifar masa da wata ƙarin mummunar rauni a jikinsa ba.,"Wani ɗan uwa na ya kawo yaronsa mai shekara bakwai bayan kare ya cije shi. Da kare ya cije shi, sai suka kai shi wurin mai maganin gargajiya. A can aka yi masa yanka a wajen cizon, sannan aka shafa masa apọrọ (wani maganin gargajiya). Amma yanzu wajen da kare ya cije shi ya fara fitar da majina  kuma ya kumbura. Mun ba su shawarar su kai yaron asibiti. Don Allah, wane irin gwaje-gwaje ne za a iya yi wa wannan yaro? Shin zai iya kamuwa da cutar hauka ta kare saboda cizon, ko da yake kare da ya cije shi yana kama da lafiyarsa ba ta da matsala? Kuma wane irin magani ne wannan ƙaramin yaro yake buƙata? A yi la'akari da cewa cizon karen bai haifar masa da wata ƙarin mummunar rauni a jikinsa ba.",http://speech-app.s3.amazonaws.com/static/audio/uploads/e812f6be-c9cf-4748-9b11-b6895ccea4b8/60ce1dbc0820944843e30004be1c0e9c_80YtVHFN.wav,"The pus and swelling indicate a bacterial wound infection, likely introduced by the traditional cutting and unsterile paste. The child urgently needs proper wound cleaning, removal of the herbal material, and empirical antibiotics effective against common skin pathogens like co-amoxiclav or cloxacillin. A wound swab for culture and sensitivity can be done if available, but treatment should start immediately. Since the dog is alive and healthy after ten days of observation, rabies risk is very low, but a tetanus booster is essential due to the contaminated wound; rabies post-exposure prophylaxis is only required if the dog develops signs of rabies or dies within the observation period.",Deepseek-v4 pro,deepseek-v4-pro
c5c004c5-33c3-4e35-8dff-b3fd2f735601,hausa,Wata mata ta lura cewa mijinta yana yin tari mai tsanani sosai da safe idan sun farka tun suna kwance a kan gado. Tarin yana farawa ba zato ba tsammani kuma yana ɗaukar lokaci mai tsawo kafin ya tsaya. Bayan wani lokaci ta kuma lura cewa mijinta yana fama da wahalar numfashi. Idan ya yi ɗan tafiya kadan ko ya hau matakala sai ya tsaya domin ya daidaita numfashinsa kuma yana gajiya cikin sauri. Wata rana bayan mijinta ya yi dogon tari yana ta ƙoƙarin samun numfashinsa daidai matar ta fara damuwa. Ta fara tunanin ko wata cuta ce ke haddasa duk waɗannan matsaloli. Washegari ta yi magana da mijinta suka yanke shawarar zuwa asibiti domin likita ya duba shi kuma a gano ainihin abin da ke damunsa. Tambayar ita ce menene zai iya sa tari ya kasance mai tsanani haka? Tare da yawan gajiya da wahalar numfashi a duk lokacin da tarin ya taso. Shin wannan matsala tana da alaƙa ne kawai da cututtukan huhu ko cututtukan zuciya Watuttuka ko matsaloli ne za su iya jawo mutuwa ko kuma su sa mutum ya shiga matsananciyar wahalar numfashi har ya buƙaci kulawar gaggawa? Kuma waɗanne alamomin haɗari ne game da tari da wahalan n! fashi da ya kamata iyali su lura da su domin a garzaya da mara lafiyan zuwa asibiti.,"Wata mata ta lura cewa mijinta yana yin tari mai tsanani sosai da safe idan sun farka tun suna kwance a kan gado. Tarin yana farawa ba zato ba tsammani, kuma yana ɗaukar lokaci mai tsawo kafin ya tsaya. Bayan wani lokaci, ta kuma lura cewa mijinta yana fama da wahalar numfashi. Idan ya yi ɗan tafiya kaɗan ko ya hau matakala, sai ya tsaya domin ya daidaita numfashinsa, kuma yana gajiya cikin sauri.
Wata rana, bayan mijinta ya yi dogon tari yana ta ƙoƙarin samun numfashinsa daidai, matar ta fara damuwa. Ta fara tunanin ko wata cuta ce ke haddasa duk waɗannan matsaloli. Washegari, ta yi magana da mijinta suka yanke shawarar zuwa asibiti domin likita ya duba shi kuma a gano ainihin abin da ke damunsa.
Tambayar ita ce: Mene ne zai iya sa tari ya kasance mai tsanani haka, tare da yawan gajiya da wahalar numfashi a duk lokacin da tarin ya taso? Shin wannan matsala tana da alaƙa ne kawai da cututtukan huhu ko cututtukan zuciya? Waɗanne cututtuka ko matsaloli ne za su iya jawo mutuwa ko kuma su sa mutum ya shiga matsananciyar wahalar numfashi har ya buƙaci kulawar gaggawa? Kuma waɗanne alamomin haɗari ne game da tari da wahalar numfashi da ya kamata iyali su lura da su domin a garzaya da mara lafiyan zuwa asibiti?",http://speech-app.s3.amazonaws.com/static/audio/uploads/bc309a6a-4722-43eb-b56f-6b2c3f7bedbb/41015be307ca19df0bd1fe64fb8b6c2d_YryzAHsg.wav,"The severe morning cough with sudden paroxysms, exertional breathlessness, and fatigue strongly suggests chronic lung conditions such as chronic obstructive pulmonary disease (COPD), asthma, or bronchiectasis, possibly complicated by cor pulmonale (right-sided heart failure from chronic lung disease). This is not solely a lung problem; left-sided heart failure also causes cough and breathlessness when lying flat (orthopnea) and paroxysmal nocturnal dyspnea. Life-threatening events requiring emergency care include acute severe asthma, acute pulmonary edema, massive pulmonary embolism, and tension pneumothorax. Family members must watch for danger signs like inability to speak in full sentences, use of neck muscles to breathe, bluish lips or fingertips (cyanosis), confusion, and a resting breathing rate over 30 breaths per minute, and rush the patient to hospital immediately. In regions with high tuberculosis prevalence, coughing up blood, significant weight loss, and drenching night sweats are additional critical alarms.",Deepseek-v4 pro,deepseek-v4-pro
574a1004-583d-4958-8b26-c146fbcf3619,hausa,Ni matar aure mai shekaru 35 don Allah na kawo jaririna mai watanni 5 domin a bincika shi kuma a ba ni shawara na koma bakin aiki amma abin mamaki kusan kwanaki 3 da suka wuce na lura. cewa jaririna yana yin tari akai-akai mun gwada duk abin da za mu iya tunani a kai don tsaida tarin amma ina iya ganin cewa tarin bai ɓace ba yawanci ba na zama a gida lokacin da na fita da safe ba na dawowa sai wajen ƙarfe shi. na yamma mahaifiyata tana zama a gida tare da jaririn duk lokacin da na sami damar yin kira ina yi kuma ina tambaya game da tari sai su ci gaba da gaya mani cewa jaririn yana nan yana tari jaririn yana da watanni 5 ba. Ba ya sake shan nono kaɗai domin na koma bakin aiki na ba shi nono na tsawon watanni 3 kuma bayan haka na fara ba shi wasu abinci da nono da sauran sauran abincin jarirai da na sani abin da ya fi ba da mamaki shine tun dare numfashinsa bai kasance daidai ba ya numfashi da kyau kuma hancinsa ya toshe gaba ɗaya Mahaifiyata ma ta ce lokacin da take yi masa wanka da safen nan sai da ta yi amfani da ɗan ruwan zafi a kewayon hancinsa da kirjinsa saboda tarin ya yi tsanani matsalar numfashin ma ta fara ba ya sake yin numfashi yadda ya kamata kuma numfashinsa ba shi da tsari. da walwala kuma yanzu don Allah tambayata ita ce menene zan iya amfani da shi don shi domin tsaida tarin kuma game da numfashin da ba shi da tsarki kuma me zan iya yi menene zan iya amfani da shi don shi? Kuma waɗanne matakai zan iya ɗauka yadda zai rika yin numfashi yadda ya kamata kuma babu abin da zai toshe numfashinsa?,"Ni matar aure ce, mai shekaru talatin da biyar. Don Allah, na kawo jaririna mai watanni biyar domin a bincika shi kuma a ba ni shawara.
Na koma bakin aiki. Amma abin mamaki, kusan kwanaki uku da suka wuce, na lura cewa jaririna yana yin tari akai-akai. Mun gwada duk abin da za mu iya tunani akai don tsaida tarin, amma ina iya ganin cewa tarin bai bace ba.
Yawanci ba na zama a gida. Lokacin da na fita da safe, ba na dawowa sai wajen karfe 6 na yamma. Mahaifiyata tana zama a gida tare da jaririn.
Duk lokacin da na sami damar yin kira, ina yi kuma ina tambaya game da tarin, sai su ci gaba da gaya mini cewa jaririn yana nan yana tari.
Jaririn yana da watanni biyar. Ba ya sake shan nono kadai domin na koma bakin aiki. Na ba shi nono zalla na tsawon watanni uku, kuma bayan haka na fara ba shi wasu abinci daban.
Ina ba shi abinci daban-daban, wadanda suka hada da kunu  da sauran abincin jarirai da na sani.
Abin da ya fi ba da mamaki shi ne tun daddare, numfashinsa bai kasance daidai ba. Ba ya numfashi da kyau, kuma hancinsa ya toshe gaba daya.
Mahaifiyata ma ta ce lokacin da take yi masa wanka da safe nan, sai da ta yi amfani da dan ruwan zafi a kewayen hancinsa da kirjinsa saboda tarin ya yi tsanani.
Matsalar numfashin ma ta fara. Ba ya sake yin numfashi yadda ya kamata, kuma numfashinsa ba shi da tsarki da walwala kuma yanzu.
Don Allah, tambayata ita ce: mene ne zan iya amfani da shi don shi domin tsaida tarin? Kuma game da numfashin da ba shi da tsarki kuma, me zan iya yi, mene ne zan iya amfani da shi don shi, kuma wadanne matakai zan iya dauka yadda zai rika yin numfashi yadda ya kamata kuma babu abin da zai toshe numfashinsa
",http://speech-app.s3.amazonaws.com/static/audio/uploads/85ce95fb-d8df-41dd-9306-4a8e9c31d95e/b083beb2a28e1ae0334f0a3869026658_1icvtqNz.wav,"Your baby's cough, blocked nose, and irregular breathing are danger signs requiring immediate medical evaluation, not home remedies. Do not use any cough syrups or medications without a doctor's prescription, as many are unsafe for infants under 6 months and can worsen breathing. Clean his nose gently with saline nasal drops and a bulb suction before feeds and sleep to temporarily relieve the blockage. You must take him to the nearest hospital or clinic immediately because breathing difficulty at this age can rapidly progress to life-threatening conditions like pneumonia or bronchiolitis. While awaiting care, continue breastfeeding on demand to provide fluids and antibodies, keep him in an upright position, and avoid any exposure to smoke or cold air.",Deepseek-v4 pro,deepseek-v4-pro
df8ddda4-16fc-4657-a221-d5ff74566b9d,hausa,Wata uwa mai shayarwa ta lura cewa ɗanta yana tare sannan ta yi zargin cewa jikin yaron yana yin zafi a wasu lokuta. Ta ci gaba da cewa sa'o'i kaɗan da suka gabata ta gaba ɗaya jikin yaron ya yi ƙarfi ya yi kame sannan ta suma. Ta kuma lura cewa kumfa ko ruwa yana fita daga bakinsa kuma yaron ya daina iya haɗiye abinci ko abin. Shin Sha yanzu tana tambayar likita ko irin wannan ciwo yana da magani wace irin cuta ce yake kamu da ita sannan tana tambaya ko za a iya ba yaron allura ko kuma a yi amfani da magungunan gargajiya wajen magance wannan ciwo ta kara da cewa a unguwan da ta fito idan irin wannan ciwo ya kama yaro abin da suka fi amfani da shi shine maganin gargajiya abbo da kuma sabulun? Garga jiya.,"Wata uwa mai shayarwa ta lura cewa ɗanta yana tari, sannan ta yi zargin cewa jikin yaron yana yin zafi a wasu lokuta. Ta ci gaba da cewa, sa'o'i kaɗan da suka gabata, ta ga gaba ɗaya jikin yaron ya yi ƙarfi (ya yi ƙame), sannan ta suma. Ta kuma lura cewa kumfa ko ruwa yana fita daga bakinsa, kuma yaron ya daina iya haɗiye abinci ko abin sha.
Yanzu tana tambayar likita ko irin wannan ciwo yana da magani, wace irin cuta ce yake kama da ita, sannan tana tambaya ko za a iya ba yaron allura ko kuma a yi amfani da magungunan gargajiya wajen magance wannan ciwo. Ta ƙara da cewa a unguwar da ta fito, idan irin wannan ciwo ya kama yaro, abin da suka fi amfani da shi shi ne maganin gargajiya (agbo) da kuma sabulun gargajiya.",http://speech-app.s3.amazonaws.com/static/audio/uploads/3738bfc6-eb00-4708-b581-d46b8ca42ed9/63c081bf312214f88760b9b70610419f_EKzAbbUj.wav,"The child's symptoms—stiffening, convulsions, loss of consciousness, foaming at the mouth, and inability to swallow—are classic signs of a seizure, most likely a febrile convulsion triggered by fever. This condition is treatable, but it requires immediate medical management in a health facility to stop the seizure and address its underlying cause. Relying on traditional remedies like ""abbo"" and soap is dangerous, as they delay effective care and risk aspiration or worsening of the child's condition. In the hospital, an injection such as diazepam can safely stop the seizure, alongside fever control and treatment of any infection. Please take the child to the nearest clinic or hospital right away; timely care prevents complications and saves lives.",Deepseek-v4 pro,deepseek-v4-pro
e85e604e-b057-40c8-8802-d67191da554e,hausa,"Wata mata mai juna biyu ta zo asibiti da yammacin yau. Ta bayyana cewa mijinta yana yawan yi mata ihu kuma sau da yawa yana dukanta. Tace hakan ya sa ta shiga cikin tsananin tsoro sau da yawa idan ta ji cewa mijinta yana dawowa gida ko kuma lokacin da ita zata koma gida ya yi sai tsoro ya kama saboda tana jin zai iya dukanta ko ya zage ta. Ta kuma lura cewa zuciyarta tana bugawa. ba da sauri sosai ta je aka duba mata hawan jini aka gaya mata cewa hawan jininta ya yi sama. Ta ce ta nemi taimako daga iyayenta ta kuma bayyana musu halin da take ciki. Saboda haka iyayenta suka ba ta maganin gargajiya a gbo amma bayan ta yi amfani da shi ba ta ga wani sauƙi ba. Yanzu tana son ta san me zata iya yi domin kada tsoro ya ringa mamaye ta duk lokacin da za ta koma gida. kuma idan ta ji cewa mijinta yana dawowa wane irin taimako ko abin da za ta iya yi ne zai taimaka mata ta dawo da kwanciyar hankali, natsuwa da lafiyar zuciyarta da tunaninta?","Wata mata mai juna biyu ta zo asibiti da yammacin yau, ta bayyana cewa mijinta yana yawan yi mata ihu kuma sau da yawa yana dukanta. Ta ce hakan ya sa ta shiga cikin tsananin tsoro. Sau da yawa, idan ta ji cewa mijinta yana dawowa gida ko kuma lokacin da ita za ta koma gida ya yi, sai tsoro ya kama ta saboda tana jin zai iya dukanta ko ya zage ta.
Ta kuma lura cewa zuciyarta tana bugawa da sauri sosai. Ta je aka duba mata hawan jini, aka gaya mata cewa hawan jininta ya yi sama. Ta ce ta nemi taimako daga iyayenta ta kuma bayyana musu halin da take ciki. Saboda haka, iyayenta suka ba ta maganin gargajiya agbo, amma bayan ta yi amfani da shi ba ta ga wani sauƙi ba. Yanzu tana son ta san:
Me za ta iya yi domin kada tsoro ya rinƙa mamaye ta duk lokacin da za ta koma gida ko kuma idan ta ji cewa mijinta yana dawowa?
Wane irin taimako ko abin da za ta iya yi ne zai taimaka mata ta dawo da kwanciyar hankali, natsuwa, da lafiyar zuciyarta da tunaninta?",http://speech-app.s3.amazonaws.com/static/audio/uploads/351739c4-2edf-4b46-ba83-e74965a37084/2694f806ddf8a1a3d9522529c69f32f6_vvQfPKle.wav,"The violence you are facing is a direct threat to your life and your pregnancy, triggering severe anxiety and dangerously high blood pressure, which requires immediate medical and safety measures. We will prescribe pregnancy-safe medication to lower your blood pressure and counsel you on simple grounding techniques, like slow deep breathing, to use when fear strikes, but these are not a substitute for safety. You must have a safety plan: identify a trusted neighbor, community women's group, or local shelter where you can go the moment you sense danger instead of entering the house alone. Our hospital social worker can link you to confidential shelters and legal aid, as Nigerian law (VAPP Act) provides protection against domestic violence, and your family’s support is vital but must be paired with professional help. We will arrange regular antenatal checks and counseling to protect your heart and mental well-being, because managing the abuse and not hiding it is the only lasting path to peace.",Deepseek-v4 pro,deepseek-v4-pro
ab0fb3f9-f816-43c3-87ab-0f8030f693cb,hausa,Barka da yamma likita don Allah na kawo jaririna asibiti ne saboda na lura cewa yadda yake numfashi yana yin wani sauti kamar iska ce take ratsawa ta wani karamin rami yana sauti kamar hucin fuka haka kuma yana sauti kamar mutum. Mutumin da yake hura busa kuma yana ƙoƙarin yin numfashi yadda ya kamata na kuma lura cewa kusan kwanaki 3 yanzu yawanci yana yin tari da dare wani lokacin ina lura kirjinsa yana shiga da fita sosai kamar yana yin wani ƙarin na. aiki ne kawai don ya yi numfashi na kuma lura cewa baya iya sake cin abinci da kyau kamar dama duk lokacin da yake son cin abinci sai ya dakatar ya ja numfashi yanayi bai ba shi damar cin abinci yadda ya kamata ba Kusan kwanaki 3 yanzu na riga na kai shi wurin masu sayar da magunguna shagon magani na patent a unguwar mu kuma sun ba ni wasu magungunan tari don shi saboda yana yin tari kadan ko da yake tarin bai tsananta ba amma duk da duk magungunan da ya sha na lura. bai yi aiki ba numfashinsa ya kasance hakan kuma har yanzu ba zai iya cin abinci da kyau ba don Allah wane irin yanayi ne yake damun jaririna da wannan numfashi mai kama da busa haka kuma shin yana buƙatar hoton kirji don gano abin ne? da yake damunsa da kuma dalilin da ya sa kirjinsa yake yin sama da ƙasa wane irin maganin zan iya ba wa wannan yaro a gida don taimakawa wajen sauƙaƙa numfashinsa yadda zai yi numfashi da kyau shin akwai wasu magunguna ko? wasu matakai daban da zan iya ɗauka don wannan yaro?,"Barka da yamma likita. Don Allah, na kawo jaririna asibiti ne saboda na lura cewa yadda yake numfashi, yana yin wani sauti kamar iska ce take ratsawa ta wani ƙaramin rami. Yana sauti kamar hucin fuka. Haka kuma yana sauti kamar mutumin da yake hura busa, kuma yana qoqarin  yin numfashi yadda ya kamata.
Na kuma lura cewa kusan kwanaki uku yanzu, yawanci yana yin tari da daddare. Wani lokacin, ina lura kirjinsa yana shiga da fita sosai, kamar yana yin wani ƙarin aiki ne kawai don ya yi numfashi. Na kuma lura cewa baya  iya sake cin abinci da kyau kamar da ba. Duk lokacin da yake son cin abinci, sai ya dakata don ya ja numfashi. Wannan yanayi bai ba shi damar cin abinci yadda ya kamata ba kusan kwanaki uku yanzu.
Na riga na kai shi wurin masu sayar da magunguna (shagon magani na patent) a unguwarmu, kuma sun ba ni wasu magungunan tari don shi saboda yana yin tari kaɗan, ko da yake tarin bai tsananta ba. Amma duk da duk magungunan da ya sha, na lura bai yi aiki ba. Numfashinsa ya kasance haka nan, kuma har yanzu ba zai iya cin abinci da kyau ba. Don Allah, wane irin yanayi ne yake damun jaririna da wannan numfashi mai kama da busa? Haka kuma, shin yana buƙatar hoton kirji  don gano abin da yake damunsa da kuma dalilin da ya sa ƙirjinsa yake yin sama da ƙasa? Wane irin magani zan iya ba wa wannan yaro a gida don taimakawa wajen sauƙaƙa numfashinsa yadda zai yi numfashi da kyau? Shin akwai wasu magunguna ko wasu matakai daban da zan iya ɗauka don wannan yaro?
",http://speech-app.s3.amazonaws.com/static/audio/uploads/78a4b4c4-f322-4866-848a-cd532d79e49a/8c3e01f974c2681755f5dfcfd89aa6a1_UhEqBmov.wav,"The whistling noise and chest indrawing your infant is showing indicate lower airway obstruction, most commonly acute bronchiolitis, a viral infection that causes severe breathing difficulty. This condition demands immediate hospital evaluation, not a chest X-ray alone, because visible chest indrawing signals dangerously low oxygen levels and exhaustion from the work of breathing. Home treatment with cough syrups bought from patent medicine shops is not effective and may worsen the condition; never use such medicines for a wheezing child. A medically supervised trial of an inhaled bronchodilator like salbutamol using a spacer may provide temporary relief, but this must be given under a clinician's guidance alongside oxygen if needed. Since your child cannot feed well and the breathing distress has lasted three days, the safest step is to return to the hospital urgently for oxygen therapy, nasogastric feeding support, and close monitoring to prevent respiratory failure.",Deepseek-v4 pro,deepseek-v4-pro
