model,modality,asr,language,subset,audio_id,question,reference,model_answer,model_id,url
claude-opus-4.8,text,sahara,fulfulde,fulfulde,439a3510-6994-4c54-a354-9f8e39e17b9d,Mi hakkili ko am pertiido mo vowi fijigo be sobirabe mako sanji wakkati gotel jotta hanko tan jodata ha sudu mako kullum o acci yewtogo bo o wala fala ko vowi yidugo mi hakkili bo ko min je woni sare o yida nyamugo be amin odo nandi mo woni der bella ko chamri kala wakkati fu kadi dume on wawata latata sabulu dasugo bandu mako be sobirabe mako wawan lata metol berde on. kotorugo hakkilo on damata mo hertoi min wawata valliugo mo gam siyo mako warta be alamaji toi handi en hakkila handi o lara hokko o shawarana ko likita mo andi nyawuji berde.,"Mi hakkili miko am pertido mo vowi fijugo beh sobirabe mako canji wakkati gotel. Jotta hanko tan jodata ha sudu mako kullum. O acci yewtugo, bo owala fala ko o vowi yidugo. Mi hakkili boh ko minin jeh woni sare, oyida yamugo beh amin . Odo nandi mo woni der billa koh chomri kala wakkati fu. Kadi, dume on wawata lata sababu dasugo bandu mako beh sobirabe mako? Wawan lata mettol berde on na koh torrugo hakkilo on damata mo? Her toi min wawata vallugo mo gam seyo mako warta? Beh alamaji toi handi en hakkila? Handi o lara hokko shawara na koh likita mo andi nyawuji berde?","Ndaa jaabawol am e ɗum:

Alaamaaji ɗi ɓee siɓɓe maa hollani (jokkugo jodgo tan e suudu, wonaa yiɗgo yewtude, wonaa yiɗgo nyaamde, wonaa yiɗgo latagol mbeddaaji e siɓɓe maako) ina foti wonande **maayo hakkille (depression)** wolla caɗeele hakkille goɗɗe, wonaa tan ""chamri"" wolla safaara aduna. Ɗum ko nyaw feccungol ko waawi safreede, kono ɗum ina naamnii lakkaol laykiliko ummiingo e likita anduɗo nyawuji hakkille (psychiatrist wolla mo Aid Post/hospital ɓadiiɗo). Miɗo waawi wallude on: naɓee mo to safrirde wolla hospital, gaadanteeɓe fewtude e hakkille maako ina ndaara ɗum, sabu si maayo hakkille ɓeydike, ina waawi addude miijooji bonɗi (soko warde hoore muuɗum), ɗum noon ina foti heɓde ballal law. To ɗeɓɓe: joofnee mo e likita andɗo, hollee mbaɗeele fuɗɗiiɗe e wakkatiiji, e si tawii ina jogii miijooji warde hoore, naɓe mo yaawnde to hospital.",claude-opus-4-8,http://speech-app.s3.amazonaws.com/static/audio/uploads/543e4e17-d941-44de-9941-31053b439bff/5772c7694127b69c21dfd7539161b906_4ZadKFma.wav
claude-opus-4.8,text,sahara,fulfulde,fulfulde,98e022a6-3280-419c-b6d4-0f2396fedf7b,Dada ɓingel fere ɗo dami hala keccel mako mo mari laru je tati bei nange ɓingel mai pijal boɗɗum amma to jemma waɗi sai o fuɗɗa tari tari mai ɗo ummina keccel man daga ɗo yiɗi mako bo keccel mai wokan diga ɓawo ha iri kala jamma ɗo dada mai lari ɓingel man ɗo fufa be lau bo ɗo habda fofa mai ma dada mai kasi danugo ngam o hutiri defadira waɗi dada mai hakkilri ɓingel mai sali musun. fijugo no o vowi sai o yari keccel mai ha likita ngam o yiɗi o anda ɗume on haddi sitta tari man bo ko waɗi o ɗo fofa be bone bo o anda iri kala lekki toi e wannata bingel man lamɗol am ko watata ɓingel petel tari sosai be jemma bo hada bingel man fufugo boɗɗum wawan wada tari be bonede fofugo man alamutu ɗume bei ɗume wawata wadugo ha sare heɓa keccal man ɗaana boɗɗum jemma.,"Daada ɓingel fere ɗo daami hala kechel mako mo mari lewru jetati. Be naange, ɓingel mai fijan boɗɗum, amma to jemma waɗi se o fuɗɗa tari. Tari mai ɗo ommina kechel man diga ɗoiɗi mako, bo kechel mai wokan diga ɓawo. Ha iri kala jemma doh, dada mai laari ɓingel man ɗo fofa be law bo oɗo habda fofa mai ma. Dada mai kaasi ɗaanugo gam o hulturi. De fajira waɗi, dada mai hakkili lari ɓingel mai sali musunugo bo o sali fijugo no ovowi, se oyaari kechel ha likita gam oyiɗi o anda ɗume on haddisitta tari man bo ko waɗi oɗo fofa be bone bo o'anda iri kala lekki toi ewannata ɓingel man. Lamnɗol am: ko watata ɓingel peetel taari sosay be jemma bo haɗa ɓingel man fofugo boɗɗum? Waawan waɗa taari be boneeɗe foofugo man alamu huttu? Ɗume be ɗume ewaawata waɗugo ha saare heɓa kechel man ɗaana boɗɗum jemma?","Mi anndini caɗeele ɓinngel ma. Ndikka ɗum foti wonugo:

**Alaamaaji e sabaabuuji:**
- Fufugo tari (tari tari) jemma ɗoo waawi wonugo alaama **kaake** (hukooji e nder reedu), sabu keccel ɗam yara jemma feccere jemma tan.
- Waawi kadi wonugo alaama **rafi cellal** (colic) walla **hakkille metti** (reflux) ɗo ɓinngel yara ko heewi.
- To tinaa ɓinngel ɗo waɗa nguleeki, walla o wela mo, walla o alaa yarugo boɗɗum, ndikka ɗum foti wonugo rafi buheeri ummorde e ɗum.

**Ko foti wadeede sare:**
1. **Yara ɓinngel keccel ma sanne sanne**, wonaa buy laawol gootol, ngam o ustoo hukooji.
2. **To gaɗa yaru, dartin mo dow becce maa, tappa ɓalndu mako ha o wurta hendu (burp).**
3. Ustu ndarndi kaɓɓe ɓinngel (naɓndu) ngam hendu naata seeɗa.
4. **Anndu si o alaa nguleeki** — ƴeewu ɓalndu mako.

**To ɗii alaamaaji njokki:** yaadaa mo lopital law: si ɓinngel woni nguleeki, si o salii yarude, si o feɗɗii (weight loss), walla si tari mako waɗi ɓii-koose (blood) walla noorder. Ɗii koɗe njooɗti ko keɓal cellal caɗeewal.",claude-opus-4-8,http://speech-app.s3.amazonaws.com/static/audio/uploads/613d2683-85de-4c67-9096-827184b2ebdd/5ae6765e8eade4159e4f5137883c57e1_NHp9iyFv.wav
claude-opus-4.8,text,sahara,fulfulde,fulfulde,662d0f80-5975-44c8-b91f-e79e040b4d70,Rawandu ngati bingel bandan dubi mako je didi rawandu mai gati mo be yahi ha gargajiya goddo gargajiya ta’i babal mai sai wati lekki fere inde majum abboro amma jonta babal rawandu mai gati fuddi vurtungo dammutore bo ɗuti en yacci ɓe yara mo asibiti pusani iri kala ri ɓe wannata bingel ɗo o wawan heɓugo ngam rawandu mai ko da rawandu mai ɗo dama bo iri safande toi hani a wanna bingel petel ɗo mawandu mai wannai mo il fere ha bandu mako.,"Rawaandu ngati ɓingel ɓanɗam. Duɓi mako je ɗiɗi. De rawaandu mai gati mo, eyehi ha gargajiya, goɗɗo gargajiya ta'i babal mai se wati lekki fere inde majum 'aporo'. Amma jonta, babal rawandu mai gati fuddi vurtungo namputere bo ɓuti. En yechi ɓe eyara mo asibiti. Useni, iri kala lirore toi ewannata ɓingel ɗoh? Owawan heɓugo wuttaandu gam rawaandu mai, ko da rawaandu mai ɗo daama? Bo iri safande toi haani ewanna ɓingel peetel ɗo? Maandu rawaandu mai wannai mo illa fere ha ɓandu mako.","# Jaabawol

Bingel ngel ngu rawandu gati (ndu boofi) e nder duɓi ɗiɗi hannde, e babal ngal fuɗɗi vurtungo (waylaade) hade ɗum, **ɗum foti ko rabies (rawandu gati ndaɗ)** — kono si duɓi ɗiɗi ɓenni tawa bingel wuuri ka rafi feeñaani, rabies waɗataa; kaa ɗum foti wonana **infekshon walla furra e babal gate ngal**.

**Ko foti waɗeede jooni:**
1. **Nawru bingel asibiti law law** — hay si babal ngal wayli tabbita walla furra, safaara laaɓaa ina waɗɗii.
2. Ittu boofol ngol e ndiyam e saabunde no moƴƴiri tekki (nde 15 miniti).
3. **Rabies vaccine e immunoglobulin** poti okkeede si ana wondi e mette ɗe waylaade babal — ittiraa tan ko ɗum ɓenni juuti.
4. Njaɓaa **maganin gargajiya (lekki ladde)** — ɗum wallataa, kono foti ɓeydude infekshon.

Nawru bingel asibiti maggabbo, sabu si ko rabies wonani, hay dabare wootere alaa caggal nde rafi feeñi.",claude-opus-4-8,http://speech-app.s3.amazonaws.com/static/audio/uploads/d32f5e72-b75a-438a-aaa1-0f3e49e2ad25/d1317d919f7ad32aa7e02bea784f5e2e_254txzZC.wav
claude-opus-4.8,text,sahara,fulfulde,fulfulde,7af2af64-2808-4bf4-a259-49c62c4a9b64,Debbo darnajo ɗo jogi ɓingel mako de o lari zazzabi nangi gal mai non non tan fuɗɗi dimbugo bingal mai do wada jinl wala der hakkilo irin nyautoi hebi bingel dadalgu sumdo be irin hakkulungo hakkilinta bingal do.,"Debbo jarmaajo do jogi bingel mako , de olaari zaszabi nangi gel , bingel mai nonnon tan fuddi dibbugo .Bingel mai do wada jindol owal der hakkilo . Irin yeu toi hebbi bingel daada  musunoddo do? Be irin hakkulingo toi hakkilinta bingel do?","Mi yiɗi anndude ko ɗum ""febrile convulsion"" (dimbugol iwde e nguleeki ɓanndu) ka woni ɓingel maa. Ndee nawnaare heewi e ɓikkoy hakkunde lebbi 6 e duuɓi 5, tuma nguleeki ɓanndu ɓeydii law-law.

**Ko foti waɗeede jooni:**
- Waɗ ɓingel maa e leydi ka becce mum, hoore mum yaawnii, fii wata ɗum haɗtu foofaango.
- Hoto naɓɓu huunde e hunuko mum walla joom-ɓe kaɓɓol.
- Sirtu ngonka dimbugol ngol (jelu ñalɗi hettii).
- Hoto ɗaɗɗu ɓingel, accu dimbugol ngol ɗum hoore mum darnii - heewii kadi ɓennat e nder hojo-hojo.

**Fii ustude nguleeki:**
- Rufu ɓingel comci ɗi juuti, oomtu ndiyam gulɗi seeɗa e bandu mum (wata a huutoro ndiyam ɓuuɓɗi sanne).
- Okku paracetamol (10-15 mg/kg) walla ibuprofen so tawii ɓingel waawi moɗde.

**Naɓ ɓingel ka safrirde law** so tawii:
- Dimbugol ngol ɓuri hojomaaji 5.
- Ngol arti kadi.
- Ɓingel ɓittii foofaango walla ronki finude no moƴƴiri.

Ko boɗɗi anndude sabaabu nguleeki ndii (kayeeje, safo hunuko/reedu, malaria, walla nawnaare wonnde). E leyɗe men malaria heewi wonde sabaabu, ɗum waɗi ina moƴƴi ɓingel ndaaree ""malaria test"" ka safrirde.",claude-opus-4-8,http://speech-app.s3.amazonaws.com/static/audio/uploads/4e944aa2-b594-4fe7-bac1-5709e3f206d4/445167f8000db8be0f36ff93faaad782_UdH9lVGh.wav
claude-opus-4.8,text,sahara,fulfulde,fulfulde,05d40662-2ac2-4b71-88a4-87bf41b6ca15,Dada mu suno bingel mako kuma o do larani bandu bingel do wula wakkati bo da lori vi o yidda saali o yi bandu bingal mai gabaki daya tid sai o faddi bo o anda ko daya bol mako do mabbi. Gam kujeji ɗiyam ɗo vurtina mo ha hunduko kuma ɓingal mai wawata maɗa kala nyiri fu jotta oɗo ema elkita ko irin ɗo o maran nyauɗo maran dama kuma be irin nyau ganɗi ko o wawan o heɓa batal. Koje gargajiya be sabulu gargajiya ɗon ɓe naftirinta ɓingel be iri nyauɗo ha vurti.,"Daada musunoodo, hirliti bingel mako kuma odo laara ni bandu bingeldo, dowula wakatigo . Daada lori vi oyi bawoo awaa sedda saali oyi bandu bingel mai gabaakidaya tiidii se o faddi. Bo o anda ko leebol mako do mappi, gam kujeeji diam do vurtinamo ha hunduko. Kuma hingel mai wawata moda kala yiiri fu.
Jotta odo ema likita ko irin yeu do maran daama, kuma be irin yeu toi ga nandi, ko owaawan oheba  baatal koje gargajiya be sabulu gargajiya don be nefartirinta bingel be irin yewu do, ha lenyol o furti.","Mi faami suno maa. Alaamaaji ɗi mbaɗ-ɗaa (bandu wuli, ɓingel salaade dahaade/muuyaade, hunduko heewi tuuɗi, e bingel wawaa ummaade sanne) mbismini nyawu tiiɗngu ka faati e junngo lekki fewndo — waɗi noon **malaria** maa **nyawu ɗiɗun** (infekshon walla sepsis) haa woni nyawu tiiɗngu ka ɓaawo saggitte.

**Ko foti waɗeede jooni:** Nafaa nde e safaara gargajiya maa e sabulu; woɗɗitaa nde. Yaaru ɓingel maa **jooni-jooni** e safirdu (klinik walla hospital), sabu nyawu ngu waawi ustude ɗam ɓanndu (dehydration) haa saɗi walla warde ɓingel.

**E laawol:** Hokku ɓingel ndiyam seeɗa-seeɗa (walla ndiyam-lamɗam ORS si ina heɓoo) so tawii ina waawi moɗde, wata a hokkoru nootoo ɓingel e junngo tiiɗndu. Ka safirdu, ɓe mbismay ɗiiɗam (test) e ƴiiƴam, ɓe kokka safaara malaria walla anti-biyootik so wonaa nyawu ɗiɗun woni. Wata a nennu — heen e nde nyawuuji ɗii ina waawi warde ɓingel si a heptaaki law.",claude-opus-4-8,http://speech-app.s3.amazonaws.com/static/audio/uploads/505092e3-9608-4beb-98d8-d8aeb0a16945/88f1715c0c0a0e58e1d81a3b7eabeb44_DKJjG7gE.wav
claude-opus-4.8,text,sahara,fulfulde,fulfulde,b5f5fab7-0d62-4ff9-a947-631641f53f7c,Likita mi waddi ɓingel dubi jui be lebbi ɗiɗi kuma oɗo lebbi ɗiɗi ko sali oɗo be damuwa be fofugo saɗini mo jamma kuma o ɗo uja. ɗo ni sali dillugo mi sodini mo lekki ojjugo tibi inde magal tutolin chuld o yardi gora gotel amma ɗojugo mai dillai kuma har jotta ɗo be jemma ɗo saɗini mo mi wanni mo je tibi. Amma be vi wawan o wala nyau tibi ɗum likita ɗume on waddata ɓingel duɓi jui heɓa ittugo wala acca ɗum be kuma ɗume on waddata ɓingel dubi jui heba damuwa fofugo daker ɗo be tamma.,"Likita miwaddi by bingel dubu jew be lebbi didi , kuma odo be banin ko lebbi didi ko saali , odo be damuwa be foofugo do sadinimo jamma, kuma odo ojja kullum kullum. Hojjugo dooni salli dillugo. Mi soodi nimo lekki dojjugo TB, inde maagal Tutolin Children . O yardi goora gootel amma dojjugo mai dillai.kuma har jotta do dojjugo be jamma do sadinimo.
Mi wanni mo goji je TB, amma bevi wawan owala yeewu TB do.
Likita, dume don waddata bingel dubi jew heba hojjugo wala accha do, be kuma dume on waddata bingel dubi jew heba damuwa foofugo daker do be jamma?","## Jaabawol

Ɓingel duɓi jui (2 lebbi) ko wondi be **kuma (dorɗe/tumbe)**, damuwa fofugo, saɗugo jamma, e ujugo, **ɗum foti wondugo be Bronchiolitis walla Pneumonia** (bone ndoɗɗe walla ɓoggol wontere). Ndee ko he'i saɗugo he ɓikkoy famaroy - ɗum wonaa ""tibi"" fewndo tan.

**Ko foti waɗeede:**
- Yaha **suudu safrirdu (hospital)** law-law, sabu ɓingel gonngel duɓi 2 be nde damuwa fofa ko **halkere**.
- Ɓee foti ndaarugo **oxygen (jamngal ɓernde)** e ɓe limta fofugo mum e minute.
- Ɓe foti waɗanugo **X-ray becce** e taƴugo **SpO2** (miijo oxygen).
- Wota accu safaara mon ; nyaw ngu foti wonugo **infection** ndu hatti safaara law.

**Ko mo waawi wallude:** Ittu conndi hinere (nasal saline drops), waɗanaa ɓe njaram ko heewi, e hollir ɓe likita hakkunde jonta - wota njooɗɗaa suudu.",claude-opus-4-8,http://speech-app.s3.amazonaws.com/static/audio/uploads/1c2be1aa-bad0-4e1e-8c37-84158acde31c/b0096cbd1874092b64c5f55c71ef46fc_PfUWaCPY.wav
claude-opus-4.8,text,sahara,fulfulde,fulfulde,92caf330-cd8d-4af6-a332-4392a0684822,Inde ame ɓawo lebbi ɗiɗi ko saali ɗo militina gorko amofugo mako da dedai ba sam be odo ista akai akai banda ma odo babellaji ko habe saunde odo isla akai akai ni bofugo daidai o hokka. Ɗo waɗa ta’a be oɗo isla to oɗo solaji wodi ko je min waɗata heɓa hefta ko waɗata ɗotugo ɗo be isugo ko julde ha pellel mari solaji ko ɓandu mako ɗon. Chanta waɗata ɗum fe’a irin lekki toi ɗon o naftirta hofugo mako hota dedai be kuma o wawan o joɗa belɗum ko ha o woni fu.,"Inde am Mrs Akinleye, bawo lebbi didi ko saali do, mi hirliti nii gorko am, foofugo mako da daidai ba sam sam. Be odo isla akai akai , bandam odo babel sollaji ko ha be saa ta hunde. Odo isla akai akai ni bo foofugo dai dai do hokka mo bone. Foofugo mako do wada ta’a be odo isla to odoo pellel churde ko sollaaji. Wodi goji min wadata heba hefta ko waddata hojjugo do be islugo? Ko joode ha pelel mari sollaaji do waddata dum, ko bandu mako don chanjata wadata dum fe’a?
Irin lekki toi don o naftirita, foofugo mako hoota daidai be kuma owaawan ojooda peldum ko ha o woni fuu?","Mi yiɗi mballaa, ammaa naamnal maaɗa ɓuri saɗtude e nde min waawi jaabaade timmude sabu ɗemngal maggal seeɗa jiiɓii. Ko mi faami: cukalel maa gorel jibinaama ɗo lebbi ɗiɗi kadi ɗon wullira maa ɗon wembi (colic) walla ɗon anniya ko haɓɓi reedu maggel.

**Ko mi wasiyoto:**
- Ɓamtu cukalel ngel to safrirde walla ospital ɓooyaani, sabu cukaloy tokosoy ɗoy waawaa daɗndaade tawa ñaw ɗon jogii ɗumen.
- Wembitagol duumiingol, ɗomka, ronkugol ɗaɗtude, walla nguleeki ɓalndu ko maandeeji tiiɗɗi ɗi njiɗaa yaawnude.
- Wota a hokku cukalel lekki ngati fof tawa don Doktoor wiyaa ma, sabu limce keewɗe ɗe njarataa cukaloy.

Tiiɗno, ustu cukalel ngel to safrirde ɓaaw yaawnaare ngam ɓe ndaara ngel no haaniri.",claude-opus-4-8,http://speech-app.s3.amazonaws.com/static/audio/uploads/958360c8-f3ce-4ba2-b455-3643aae6e790/49f615cddaa3661c794eed71f7b98358_ZwOT7vF9.wav
claude-opus-4.8,text,sahara,fulfulde,fulfulde,1a300999-4afc-406c-b8f9-db90c98bf7f7,Mayi ɓingel mako mo ɗo wondi be mako tun o dayi ɓingel hakkunde ɓawo tati ɗum waɗi rufata ɓawo dayugo bo rufa be robe sembe nda dedai ma o yiini fu ɓingel mako ɗo laɓi juɗe koste yeso. Tou ɗo tauna ɓandu ɗo wuli amma ha dar ɓalle tati ɗo ko sari ɗo kosɗe mako be juɗe mai fu ɗo fewi bo o ɗo somi somini sosai bo wala ko o wawata waɗugo kanjum waɗi o waddi mo sibiti heɓa. Likita lara ɓandu mako o yami ko wawan likita mai lotai babel mingel mai joɗata boɗɗum ko kanjum waddata rufugo iyam sembe mai bo otori likita mai vindina mo batal ko lekki je darnata iyam mai heɓa dada mai lornita sembe mako wawa hakkina ɓingel. ,"Maama yi’i bingel mako,mo odo wondi be mako tun o dayi bingel, hakkunde bawo tati dum wadi, eyam rufata bawo dayugo, o rufa belau be sembe da daidai ba. Oyi’i ni fuu bingel mako do laapi , judde, koste, yeeso, nofuru fuu do laapi. Odo ta dewna bandu bo owuli. Amma ha der balle tati ko saali do koste mako be juude mai fu doo feewi. Bo odo sommi sommi ni sosai bo wala ko o waawata wadugo. Kanjum wadi o waddimo sibiti heba likita laara bandu mako. Oemmi ko wawan likita mai lootai babel mingel mai joodata boddum, ko kanjum waddata rufugo eyam sembe mai.
Bo otori likita mai vindimo baatal ko lekki je darnata eyam mai, eba daada mai lornita sembe mako waawa hakkilina bingel mako.","# Jaabawol

Ndar ko binndaa e ɗum, debbo oo ina hollira maale **rufugo ƴiiƴam ɓawto danygo (postpartum hemorrhage)** je waɗi nde tati ɓaawo o dayi, e maale **anemia sembe (severe anemia)** — kanjum waɗi o somini, o rufa, bo ɓalɗe tati kadi ina foti.

Fewndo hannde e sibiti, ko ɓuri himmude ko:
1. **Yeru ƴiiƴam (blood transfusion)** so tan hemoglobin makko ina ley sanne, ngam fewnitirgo sembe makko e hakkindugo yonta juɓɓinooɓe.
2. **Ndaarugo babal ɓingel (uterus)** ngam anndugo so ina heddii geɗe ɓe darnooki (retained placenta) walla so babal ngal wonaa ndeen ndarnata ƴiiƴam — ɗum ina haɗi ƴiiƴam dartaade.
3. Okkugo lekki darnata ƴiiƴam wano **oxytocin walla misoprostol** ngam babal ɓingel ndarto ƴiiƴam.

Kadi, hisnude mo he **antibiotics** so wondi maale nawnaare (infection) sabu ko o wuli ɗo ɓalɗe. Ɗum fof ina foti waɗeede yaawnaare e sibiti, sabu rufugo ƴiiƴam ɓawto danygo ina wawi warugo debbo so faddaaki e yonta.",claude-opus-4-8,http://speech-app.s3.amazonaws.com/static/audio/uploads/9d732eb6-fb7a-42c0-8736-8c3dbb646e26/baa51d6b97df04c44e663e70c4dc6d29_3Ul3VDrg.wav
claude-opus-4.8,text,sahara,fulfulde,fulfulde,1169dfcc-d852-4ad0-98bc-fcc9c05621ab,Myari sobajo amre dubi mako sappo e je tati gam o nasti dango bo wakkati wadi den yotti sibiti mai be hosi mo be godi mo ko handi fu be tawi sembe iyam mako va’i ko handi ni fu be wadan o do danyugo. Oɗon ni har ɓawo aawa sappo e ɗiɗi gorko mako dayai likita en sauri debbo mai o jaɓa ɓe wanna mo sis gam o ɗo der danugo ɗo ni sobajo am saali sam o fiwai o yidi dango baroɓe ibrani enta daga ɓawo o danyi bingal ɓawo aawa sappoi. O ɗo dergo o danyi ɓingel debbo e jamu ko ma min yettore Allah amma ko hirni amni amin ɓingel ɗo wala fofa boɗɗum be dimbi akai akai mari wuji bandu bingel ɗo o kini amma fofugo wartai dede har dotta be yawi be hokki mo. Oksid likita usini bingel do hisanna be to o hisi o wartan bingal ma wori na fore na,"Mi yari sobaajo am reduujo , mo duubi mako sappo e je tati, gam o nasti dayugo bo wakati wadi . Dai min yotti sibiti mai, be hosimo bo begodimo ko haadi fu, be tawi sembe eyam mako va’e. De bawadi ko haadini fu be wada . Odo der dayugo. Odon nii har bawo awa sappo e didi. Gorko mako dayai, likita en sauri debbo mai ojaba be wanna mo CS, gam odo der dayugo do neebi .
Sobajo am salli sam , ovi wai oyidi dayugo ba roobe ibrani’en dayata .
Dagabawo o dayi bingel, bawo awaa sappo e didi o do der dayugo. Odayi bingel debbo e jamun, kuma minyettore Allah. Amma ko hilni amin bingel do wala foofa boddum. Be dimbi akai akai, marri , wugi bandu bingel do. Owooki ni amma foofugo warta deedai har jotta.
Be yawi be hokkimo oksijin.
Likita, Useni, bingel do hisan na? Be to o hisi, o wartan bingel mo woodi naafoore na?","Mi yaafike, kono njiɗ-mi ɓeydude faamamuya e ndee toɓɓere.

Sikke wonaa, ɓinngel ngel ina ka **danygol law (premature/preterm birth)** ɓaawo lebbi jeetati (32 weeks). Ko o wiyi ""fofugo wartai dede har dotta be hokki mo oksijin"" hollirta ɓinngel ngel ina foɗɗi wallitde e fofaango (respiratory distress).

**Jaabawol am:**
- **Alaa mo woni fu wonaa hisde:** ɓiɗɗo danyaaɗo law ina waawi hisde no moƴƴi so heɓii safaara moƴƴo (oksijin, nguling, ñaamdu law).
- Kono woodi hankadi ɓe njogorɓe **ɓittere sabu fofaango**, sabu jofe maɓɓe fanaani timmude tawo.
- **Ko ina moƴƴi:** njookaa ɓinngel ngel to nokku hisanaango (NICU wolla nokku ɓiɗɓe njookata), waɗ ɓinngel ngbe ina waɗɗitii e ɓernde neene (kangaroo care), ɓe ndokka ɓe **birdam neene** so ina waawa.
- **Reen safaara**, ndaaraa ngo hakkunde balɗe ɗiɗi haa jeeɗiɗi ɗe ɓuri saɗtude e fofaango.

Njiɗ-mi wiyde: ceernde ɓinngel ngel wallitaama, so tawii heɓii safaara moƴƴo, ina waawi mawnude no moƴƴi. Njaɓɓoɗon ɗum e likita mon ngam faamude fahin.",claude-opus-4-8,http://speech-app.s3.amazonaws.com/static/audio/uploads/3d266846-2143-40e8-9ce7-edd23e4b7d32/d4b1cfe7adcbf7518f4312ae01331c3a_PDX1kSVB.wav
claude-opus-4.8,text,sahara,fulfulde,fulfulde,4d31877b-469d-4301-9932-75fd852d6b19,Rewo ɓingel mo hakkilinta ɓingel petel herti ɓingel o hakkilinta mai dakka fofata den bo fofugo bingal mai da dedai ba bingal do da keel don ba je be sakkini al ha dango kuma na bingal be yiwata be diyam pewdum. Ɗum waddata ɓingel petel fofata da kerɗo be ɗofugo mai hoi nai mo bana nane ɗume min waɗata do hala ɗo.,"Reenodo bingel mo hakkilinta bingel petel, hirliti bingel o hakkilinta mai daker foofata, denbo foofugo bingel mai da dedai ba.
Bingel do da chekkel don ba je be sakkiniel ha danugo, kuma naa bingel beyiiwata be diyam paudum.
Dume don waddata bingel petal foofata daker do be dojjata akai akai, bo kwadi foofugo mai hoyinai mo bana naane? Dume minwadata do halaa do?","Mi faami sokla maa. Ɓingel maa ina foti hebugo diyam ganye e nastin. Ɗum foti waɗde ɓingel ina wondi e ñawu ngu wiyetee ""colic"" walla reedu muusoore, walla kadi ɓingel ina foti heɓde ñawu goɗɗo.

**Ko foti waɗeede:**
- Neldu ɓingel to hospital walla to safrirde ɓaɗiindo law-law ngam laaɓtude ɓingel hara alaa ñawu tiiɗngu.
- Hoto accu ɓingel yara diyam pewɗum tan; jokku muyningol maayo (breast milk) sabu ngo no hisni ɓingel e diyam e nafooje.
- To ɓingel ina rewa (fofa) no feewi, hokku ORS (diyam lekki jaltooje) ngam yoftude diyam feccii ɗum.

Yaha to jaɓ-ɓe safaara sabu min waawaa yiide ɓingel gaa; ko kañum tan waawi laaɓtude ñawu ngu e hokkude safaara moƴƴo.",claude-opus-4-8,http://speech-app.s3.amazonaws.com/static/audio/uploads/1c6a2b57-3053-4415-9727-917ed9722ce8/7c72ff04903a2a067085df6696d31fe2_ploEzH89.wav
