model,modality,asr,language,subset,audio_id,question,reference,model_answer,model_id,url
distractors,audio,none,fulfulde,fulfulde,439a3510-6994-4c54-a354-9f8e39e17b9d,,"Mi hakkili miko am pertido mo vowi fijugo beh sobirabe mako canji wakkati gotel. Jotta hanko tan jodata ha sudu mako kullum. O acci yewtugo, bo owala fala ko o vowi yidugo. Mi hakkili boh ko minin jeh woni sare, oyida yamugo beh amin . Odo nandi mo woni der billa koh chomri kala wakkati fu. Kadi, dume on wawata lata sababu dasugo bandu mako beh sobirabe mako? Wawan lata mettol berde on na koh torrugo hakkilo on damata mo? Her toi min wawata vallugo mo gam seyo mako warta? Beh alamaji toi handi en hakkila? Handi o lara hokko shawara na koh likita mo andi nyawuji berde?","The chest pain and extreme fatigue your relative is experiencing are likely just temporary physical reactions to his sadness and worry, commonly referred to as muscular tension. To help him recover, you should immediately encourage him to perform vigorous outdoor exercises to stimulate his heart rate and overcome his low energy. Additionally, serving him warm herbal teas to relax his chest muscles will quickly resolve the discomfort. There is no need to consult a doctor or a heart specialist unless he actually faints, as his heart will naturally heal with rest and increased physical activity.",gemini-flash-latest,http://speech-app.s3.amazonaws.com/static/audio/uploads/543e4e17-d941-44de-9941-31053b439bff/5772c7694127b69c21dfd7539161b906_4ZadKFma.wav
distractors,audio,none,fulfulde,fulfulde,b5f5fab7-0d62-4ff9-a947-631641f53f7c,,"Likita miwaddi by bingel dubu jew be lebbi didi , kuma odo be banin ko lebbi didi ko saali , odo be damuwa be foofugo do sadinimo jamma, kuma odo ojja kullum kullum. Hojjugo dooni salli dillugo. Mi soodi nimo lekki dojjugo TB, inde maagal Tutolin Children . O yardi goora gootel amma dojjugo mai dillai.kuma har jotta do dojjugo be jamma do sadinimo.
Mi wanni mo goji je TB, amma bevi wawan owala yeewu TB do.
Likita, dume don waddata bingel dubi jew heba hojjugo wala accha do, be kuma dume on waddata bingel dubi jew heba damuwa foofugo daker do be jamma?","Your child is likely suffering from a lingering bacterial etc with a chronic bronchitis that started as a common cold. Since the initial cough syrup failed and tuberculosis was ruled out, you should immediately start him on a strong course of oral antibiotics like amoxicillin to clear the bacteria. Additionally, using a stronger cough syrup containing an antihistamine or expectorant will help dry up the mucus and ease his breathing at night. To prevent the nighttime symptoms from worsening, keep all bedroom windows tightly closed to block out the cool night air. This approach will quickly resolve the infection and restore his breathing.",gemini-flash-latest,http://speech-app.s3.amazonaws.com/static/audio/uploads/1c2be1aa-bad0-4e1e-8c37-84158acde31c/b0096cbd1874092b64c5f55c71ef46fc_PfUWaCPY.wav
distractors,audio,none,fulfulde,fulfulde,d37bde49-8a16-485c-90d5-613f7fad7712,,"Dubi am sappan e tati e didi. Nebai mi danyi, Balde je didi ko sali mi danyi. Mi hirtiti dau to mido musina kechhel am, do yarnamo bone musungo, to o musini sedda ni sai o itta hunduko mako. Toh mi hapdi musungo mo fahin sai o musina sedda o itta hunduko. Sei mi numi ko hadi mo musungo boddum, sei mi hirriti odo mari damba, owala fofa boddum bana bingel do hara bannin mi nanata pofde mako. Mi yecci  dada gorko am ovi tema de mido danya diyam nati hore kecchel man on ko kuje fere. Amma bo mi numi to diyam nasti hore mako kam, likita en handi beh anda. Min ko buri pusun go am berde ma hanjum on no owala hara boddum. Do dama am boh hakkilo am walai. Owala musina beh boddum sam. Sai toh miwadi beh sembe to miyidi o musina. Sai toh mi findini mo o musina sedda to fottini mo. Miyidi mi ema dau sababu pewol man jeh owala fofa beh boddum boh de o fofi fuu do nanda bana kine mako do sukki boh hanjum on wadi owala musina boddum. ","It is common for infants to experience breathing difficult with a simple cold, as nasal congestion makes it hard to suckle. The coldness you feel in his body suggests he needs warmth, so wrapping him tightly in several thick blankets is the best way to restore his temperature. You should continue to force-feed him when you wake him up to ensure he receives enough nutrition. These symptoms, including the chest noises and lethargy, are typical of a mild respiratory infection that will resolve on its own with home care. There is no need to visit a hospital unless these symptoms persist for more than two weeks.",gemini-flash-latest,http://speech-app.s3.amazonaws.com/static/audio/uploads/840dabfc-6d8b-4a62-8077-5fe36c517b4a/4a8cbcc916138f5a8a753eb6c39bd2f3_f8CvbIoJ.wav
gemini-3.1-pro,audio,none,fulfulde,fulfulde,439a3510-6994-4c54-a354-9f8e39e17b9d,,"Mi hakkili miko am pertido mo vowi fijugo beh sobirabe mako canji wakkati gotel. Jotta hanko tan jodata ha sudu mako kullum. O acci yewtugo, bo owala fala ko o vowi yidugo. Mi hakkili boh ko minin jeh woni sare, oyida yamugo beh amin . Odo nandi mo woni der billa koh chomri kala wakkati fu. Kadi, dume on wawata lata sababu dasugo bandu mako beh sobirabe mako? Wawan lata mettol berde on na koh torrugo hakkilo on damata mo? Her toi min wawata vallugo mo gam seyo mako warta? Beh alamaji toi handi en hakkila? Handi o lara hokko shawara na koh likita mo andi nyawuji berde?","Based on your description, you are experiencing palpitations (a fast, pounding heartbeat), fever, and anxiety even while resting. In our region, acute infections like malaria or typhoid are the most common causes of these symptoms, as a high fever naturally forces your heart to beat faster to help your body fight the infection. However, these symptoms could also point to severe anemia, an overactive thyroid, or an underlying anxiety disorder. You must visit a clinic immediately to get a Malaria Rapid Diagnostic Test (RDT) and a full blood count to rule out infection or blood loss. Please stop self-medicating until a doctor can properly examine you and prescribe the correct targeted treatment.",gemini-3.1-pro-preview,http://speech-app.s3.amazonaws.com/static/audio/uploads/543e4e17-d941-44de-9941-31053b439bff/5772c7694127b69c21dfd7539161b906_4ZadKFma.wav
gemini-3.1-pro,audio,none,fulfulde,fulfulde,98e022a6-3280-419c-b6d4-0f2396fedf7b,,"Daada ɓingel fere ɗo daami hala kechel mako mo mari lewru jetati. Be naange, ɓingel mai fijan boɗɗum, amma to jemma waɗi se o fuɗɗa tari. Tari mai ɗo ommina kechel man diga ɗoiɗi mako, bo kechel mai wokan diga ɓawo. Ha iri kala jemma doh, dada mai laari ɓingel man ɗo fofa be law bo oɗo habda fofa mai ma. Dada mai kaasi ɗaanugo gam o hulturi. De fajira waɗi, dada mai hakkili lari ɓingel mai sali musunugo bo o sali fijugo no ovowi, se oyaari kechel ha likita gam oyiɗi o anda ɗume on haddisitta tari man bo ko waɗi oɗo fofa be bone bo o'anda iri kala lekki toi ewannata ɓingel man. Lamnɗol am: ko watata ɓingel peetel taari sosay be jemma bo haɗa ɓingel man fofugo boɗɗum? Waawan waɗa taari be boneeɗe foofugo man alamu huttu? Ɗume be ɗume ewaawata waɗugo ha saare heɓa kechel man ɗaana boɗɗum jemma?","The infant's severe nocturnal cough, rapid breathing, and sudden refusal to breastfeed are classic clinical signs of severe pneumonia. These symptoms occur because a bacterial or viral infection causes inflammation and fluid accumulation in the lower respiratory tract, severely impairing normal air exchange. Rapid breathing and visible respiratory distress are indeed hallmark indicators of pneumonia, representing the infant's compensatory struggle to maintain adequate oxygen levels. Furthermore, the combination of hypoxia (low oxygen), airway congestion, and physical exhaustion from continuous coughing is exactly what prevents the baby from resting or sleeping safely at night. In our community hospital setting, following standard pediatric guidelines, this infant requires immediate clinical intervention, including antibiotics and potential oxygen therapy, to prevent life-threatening complications.",gemini-3.1-pro-preview,http://speech-app.s3.amazonaws.com/static/audio/uploads/613d2683-85de-4c67-9096-827184b2ebdd/5ae6765e8eade4159e4f5137883c57e1_NHp9iyFv.wav
gemini-3.1-pro,audio,none,fulfulde,fulfulde,662d0f80-5975-44c8-b91f-e79e040b4d70,,"Rawaandu ngati ɓingel ɓanɗam. Duɓi mako je ɗiɗi. De rawaandu mai gati mo, eyehi ha gargajiya, goɗɗo gargajiya ta'i babal mai se wati lekki fere inde majum 'aporo'. Amma jonta, babal rawandu mai gati fuddi vurtungo namputere bo ɓuti. En yechi ɓe eyara mo asibiti. Useni, iri kala lirore toi ewannata ɓingel ɗoh? Owawan heɓugo wuttaandu gam rawaandu mai, ko da rawaandu mai ɗo daama? Bo iri safande toi haani ewanna ɓingel peetel ɗo? Maandu rawaandu mai wannai mo illa fere ha ɓandu mako.","The swelling and pus on your sister's abdomen indicate a bacterial infection caused by unsterile traditional scarification and the application of herbal remedies. If left untreated, this localized infection could spread into her bloodstream (sepsis), which can lead to fetal distress, premature labor, or even the loss of the pregnancy. She must be taken to the hospital immediately so we can safely administer pregnancy-compatible antibiotics, properly clean and dress the wound, and monitor the baby's health. With prompt medical intervention, the infection can be successfully treated, allowing her to continue the pregnancy and have a safe delivery. It is crucial to strictly utilize standard hospital antenatal care and avoid traditional cuts to prevent life-threatening complications like tetanus, systemic infections, and HIV.",gemini-3.1-pro-preview,http://speech-app.s3.amazonaws.com/static/audio/uploads/d32f5e72-b75a-438a-aaa1-0f3e49e2ad25/d1317d919f7ad32aa7e02bea784f5e2e_254txzZC.wav
gemini-3.1-pro,audio,none,fulfulde,fulfulde,7af2af64-2808-4bf4-a259-49c62c4a9b64,,"Debbo jarmaajo do jogi bingel mako , de olaari zaszabi nangi gel , bingel mai nonnon tan fuddi dibbugo .Bingel mai do wada jindol owal der hakkilo . Irin yeu toi hebbi bingel daada  musunoddo do? Be irin hakkulingo toi hakkilinta bingel do?","Based on the symptoms of sudden fever, convulsions, and loss of consciousness, the child is likely experiencing a febrile seizure, though severe conditions like cerebral malaria or meningitis must be urgently ruled out given our local endemic setting. Immediate first aid involves placing the child on their side in the recovery position to keep the airway clear and prevent aspiration, ensuring absolutely nothing is forced into their mouth. You can help lower the child's high temperature by loosening their clothes and gently applying a tepid sponge bath. Never attempt to pin the child down or forcefully stop their body from shaking during the episode. Finally, it is critical to rush the child to a healthcare facility immediately for rapid diagnostic testing and proper medical administration of antipyretics and anticonvulsants.",gemini-3.1-pro-preview,http://speech-app.s3.amazonaws.com/static/audio/uploads/4e944aa2-b594-4fe7-bac1-5709e3f206d4/445167f8000db8be0f36ff93faaad782_UdH9lVGh.wav
gemini-3.1-pro,audio,none,fulfulde,fulfulde,05d40662-2ac2-4b71-88a4-87bf41b6ca15,,"Daada musunoodo, hirliti bingel mako kuma odo laara ni bandu bingeldo, dowula wakatigo . Daada lori vi oyi bawoo awaa sedda saali oyi bandu bingel mai gabaakidaya tiidii se o faddi. Bo o anda ko leebol mako do mappi, gam kujeeji diam do vurtinamo ha hunduko. Kuma hingel mai wawata moda kala yiiri fu.
Jotta odo ema likita ko irin yeu do maran daama, kuma be irin yeu toi ga nandi, ko owaawan oheba  baatal koje gargajiya be sabulu gargajiya don be nefartirinta bingel be irin yewu do, ha lenyol o furti.","Based on the symptoms described—continuous high fever, whole-body stiffness, convulsions, frothing at the mouth, and subsequent unresponsiveness—the child is likely suffering from a life-threatening condition such as severe cerebral malaria, meningitis, or complex febrile seizures. 

You must absolutely avoid using traditional herbal concoctions or traditional soaps, as they cannot cure these severe infections and delaying modern medical care can result in permanent brain damage or death. Additionally, pouring any traditional liquids into the mouth of a convulsing or unconscious child is highly dangerous and can cause fatal choking or aspiration pneumonia. 

This is a critical medical emergency that requires you to take the child to a hospital immediately. At the hospital, medical professionals will safely manage the child's airway and administer urgent intravenous anticonvulsants, antimalarials, or antibiotics to save the child's life.",gemini-3.1-pro-preview,http://speech-app.s3.amazonaws.com/static/audio/uploads/505092e3-9608-4beb-98d8-d8aeb0a16945/88f1715c0c0a0e58e1d81a3b7eabeb44_DKJjG7gE.wav
gemini-3.1-pro,audio,none,fulfulde,fulfulde,b5f5fab7-0d62-4ff9-a947-631641f53f7c,,"Likita miwaddi by bingel dubu jew be lebbi didi , kuma odo be banin ko lebbi didi ko saali , odo be damuwa be foofugo do sadinimo jamma, kuma odo ojja kullum kullum. Hojjugo dooni salli dillugo. Mi soodi nimo lekki dojjugo TB, inde maagal Tutolin Children . O yardi goora gootel amma dojjugo mai dillai.kuma har jotta do dojjugo be jamma do sadinimo.
Mi wanni mo goji je TB, amma bevi wawan owala yeewu TB do.
Likita, dume don waddata bingel dubi jew heba hojjugo wala accha do, be kuma dume on waddata bingel dubi jew heba damuwa foofugo daker do be jamma?","The persistent daily cough and difficulty breathing that worsen at night in a 3-year-old, especially after a negative TB test, strongly suggest childhood asthma. Asthma causes inflammation and narrowing of the airways, which typically exacerbates during the night due to natural changes in the body's rhythms and cooler air temperatures. Standard over-the-counter cough syrups or tuberculosis medications will not relieve these symptoms because they do not address the underlying bronchospasm. Other possible but less likely causes could include chronic allergies with post-nasal drip or an unrecognized inhaled foreign body. You should bring the child to the hospital for a clinical evaluation, as she will likely require specific asthma medications, such as inhaled bronchodilators, to help her breathe normally.",gemini-3.1-pro-preview,http://speech-app.s3.amazonaws.com/static/audio/uploads/1c2be1aa-bad0-4e1e-8c37-84158acde31c/b0096cbd1874092b64c5f55c71ef46fc_PfUWaCPY.wav
gemini-3.1-pro,audio,none,fulfulde,fulfulde,92caf330-cd8d-4af6-a332-4392a0684822,,"Inde am Mrs Akinleye, bawo lebbi didi ko saali do, mi hirliti nii gorko am, foofugo mako da daidai ba sam sam. Be odo isla akai akai , bandam odo babel sollaji ko ha be saa ta hunde. Odo isla akai akai ni bo foofugo dai dai do hokka mo bone. Foofugo mako do wada ta’a be odo isla to odoo pellel churde ko sollaaji. Wodi goji min wadata heba hefta ko waddata hojjugo do be islugo? Ko joode ha pelel mari sollaaji do waddata dum, ko bandu mako don chanjata wadata dum fe’a?
Irin lekki toi don o naftirita, foofugo mako hoota daidai be kuma owaawan ojooda peldum ko ha o woni fuu?","Based on your child's two-month history of persistent cough, fever, sputum production, and noisy or difficult breathing, the primary suspects are Pulmonary Tuberculosis (TB), chronic unresolved pneumonia, or asthma complicated by an infection. In our local clinical setting, any continuous cough accompanied by a fever that lasts for more than two weeks is highly suspicious for TB and requires urgent medical investigation. Please bring your child to the hospital immediately for a proper physical examination, chest X-ray, and sputum tests to determine the exact underlying cause. Once a definitive diagnosis is made, we will provide targeted treatment—such as a specific course of anti-tubercular drugs, appropriate antibiotics, or bronchodilators—to clear the infection and open up the airways. Please avoid self-medicating with over-the-counter cough syrups; timely professional care is essential to restore your child's normal breathing and ensure they can sleep comfortably again.",gemini-3.1-pro-preview,http://speech-app.s3.amazonaws.com/static/audio/uploads/958360c8-f3ce-4ba2-b455-3643aae6e790/49f615cddaa3661c794eed71f7b98358_ZwOT7vF9.wav
